posts,angry,fear,happy,neutral,sad,surprise
终于体验了一次和风细雨的下午，喝着热茶，窗外是细雨纷飞，时间慢得像是溶进了空气里。今天就这样安静地过吧，不求惊艳，只求一份温暖的平和。,0.0,0,0.98,0.0,0.0,0.0
说走就走的旅行，今天去了一家小店，坐在窗边，外面是忙碌的城市，里面却是一片宁静。偶尔这样的午后，最适合放空自己，慢慢享受。,0.0,0,0.92,0.15,0.0,0.0
朋友发来视频，捕捉到一只流浪猫的眼神，好像它也在思考什么。总觉得那一刻，时间好像暂停了。或许，有些事情我们不必太急于理解。,0.09,0,0.35,0.28,0.32,0.08
拍了几张照片，记录了街头的每一处风景，哪怕是些微小的细节，都能让我感到一份珍贵。摄影，仿佛让我能更好地感知世界的美。,0.0,0,0.91,0.11,0.0,0.0
今天下午突然下起了大雨，想起来在某个夏天的傍晚，也是这样淅淅沥沥的雨声，和老朋友一起躲进小咖啡馆，聊到很晚。时光啊，总是能带来那些温柔的记忆。,0.0,0,0.72,0.0,0.27,0.0
午后的阳光正好，和朋友一起漫步在公园，微风轻拂脸庞，周围的人们也都好像变得更加温柔。每一次走进自然，心情也跟着明亮了起来。,0.07,0,1.0,0.0,0.0,0.0
今天尝试了一下自己做菜，结果炒了一道简单的蔬菜，虽然味道有点不完美，但那种满足感，简直无法用语言形容。做饭的过程，真的很治愈。,0.0,0,1.0,0.0,0.0,0.0
在这个平凡的日子里，给自己一点小小的奖励，下午散步，晚上泡个热水澡。忙碌的生活中，能这样宠自己一次，真的很幸福。,0.0,0,1.0,0.0,0.0,0.0
夜深了，突然很想打开那本已经放了很久的书，翻开第一页，仿佛所有的情绪都被文字温柔包围。就这样安静地度过一晚，似乎也挺好。,0.07,0,0.91,0.0,0.0,0.0
最近迷上了手工艺，每次做一点小物件，都能感到一种奇妙的放松。不求完美，只是享受那个过程，慢慢发现，做自己喜欢的事，真的是一种放松。,0.0,0,1.0,0.09,0.0,0.06
今天又去了那家书店，里面的每一本书都是新的世界。每次看见书架上的排列，心里都充满了期待，期待着每一本书带来的故事。,0.0,0,0.87,0.06,0.0,0.0
每个人都需要一个属于自己的空间，不管是安静的角落，还是热闹的街头，只有在这些地方，我们才会真正感到自己活在当下。,0.0,0,0.75,0.29,0.0,0.0
刚刚品尝了一碗热乎乎的汤面，那一刻觉得一切都变得温暖起来。生活中这些简单的小确幸，总是最能治愈人心。,0.0,0,0.99,0.0,0.0,0.0
昨天散步时路过一片小花园，里面的花朵正盛开，空气中弥漫着花香。就在那一刻，突然感觉自己也融入了这片宁静的自然里。,0.0,0,0.79,0.13,0.0,0.11
无论是阳光明媚的日子，还是阴云密布的时刻，都会有一些微小的美好藏在其中。今天，我在街角看到了一只安静的小狗，它的眼神里充满了宁静。,0.0,0,0.74,0.29,0.0,0.0
有时候，独处并不孤单，反而让人更加真实。每一刻的独立和安宁，都能带来一种特别的力量，让自己变得更加坚强。,0.0,0,0.96,0.1,0.0,0.0
每次喝咖啡时，我总是忍不住盯着杯子里的液体，仿佛在找寻某种意义。生活中的细节，总能让我想象出许多故事，或许，这就是我的小小世界。,0.0,0,0.66,0.22,0.1,0.11
今天在雨中走了一段路，虽然有些湿漉漉的，但心里却充满了愉悦。雨水打湿了脚步，却滋润了我的心。,0.0,0,0.99,0.0,0.07,0.0
很喜欢夜晚的城市，尤其是灯光微弱的街道，给人一种温柔的宁静感。那些低调的美丽，总是藏得很深，但一旦发现，心里便充满了温暖。,0.0,0,0.99,0.1,0.0,0.0
最近迷上了绘画，虽然画得不怎么好，但每次画完后，都会觉得自己又重新认识了这个世界。每一笔，都是心情的表达。,0.0,0,0.94,0.1,0.0,0.0
每天在晨光中醒来，享受一份安静的时光，似乎是我最喜欢的日常。咖啡、书籍和阳光，构成了最温暖的早晨。,0.0,0,0.98,0.08,0.0,0.0
这个季节总是特别喜欢去公园走走，空气清新，花草繁盛，走在其中，感觉时间都变得慢了。大自然，总是能带来最纯粹的力量。,0.0,0,1.0,0.0,0.0,0.0
又做了一个小小的手工，虽然不完美，但却是我的心意。生活中，这种自制的小物品总是能让我感到特别的满足。,0.0,0,1.0,0.0,0.0,0.0
有时候，只是走在街上，看看那些来来往往的人们，也能感受到一种莫名的温暖。生活，就是这么简单，却充满了细碎的美好。,0.0,0,0.94,0.0,0.07,0.07
今晚的月亮很美，站在窗前看了一会儿，心里充满了平静。月光洒在身上，仿佛能洗净一切烦忧。,0.0,0,0.92,0.17,0.07,0.0
有时，慢慢地走在街上，突然觉得这个世界其实很温柔。每个人都有自己的故事，走过的路，看到的风景，都是独一无二的。,0.0,0,0.93,0.11,0.06,0.0
喜欢自己在安静的角落里，拿着一本书，感受文字的温度。每一篇文章，都是一场心灵的旅行，让我在忙碌的生活中得到一丝宁静。,0.0,0,0.98,0.1,0.0,0.0
这个周末，打算去郊外走一走，呼吸一下新鲜的空气。忙碌了这么久，偶尔给自己一些放松的时间，真的很重要。,0.0,0,0.83,0.1,0.12,0.0
今天做了些简单的家务，看着整洁的房间，心里特别满足。偶尔为生活添加一点细小的仪式感，也是一种幸福。,0.0,0,1.0,0.0,0.0,0.0
生活中总是充满了各种繁忙和琐事，但只要偶尔停下脚步，感受身边的美好，就能发现其实一切都很完美。,0.0,0,0.9,0.11,0.0,0.0
一个人的旅行，真的很奇妙。那种完全属于自己的时间，静静地走在陌生的街头，感觉自己和世界都连接在一起。,0.0,0,0.89,0.14,0.0,0.12
今天去了那家书店，那里有我最喜欢的那种安静气氛。翻开书，感觉自己就像进入了另一个世界，慢慢沉浸其中。,0.0,0,0.91,0.2,0.0,0.0
喜欢看落日余晖洒在大地上的样子，天空逐渐变得柔和，世界也慢慢变得温暖。那一刻，心中充满了宁静。,0.06,0,0.99,0.06,0.0,0.0
一次偶然的相遇，竟然让我遇见了久违的老朋友。坐在咖啡馆里，聊着过去的事情，时间仿佛回到了那个简单的年代。,0.0,0,0.61,0.1,0.16,0.36
今天的晚餐，简单的一顿蔬菜沙拉，却让我特别满足。生活中的细小幸福，总是能让我感到温暖。,0.0,0,1.0,0.0,0.0,0.0
这几天好像迷上了拍风景照，每当按下快门的那一刻，都会觉得自己捕捉到了生活中的一份美好。,0.0,0,0.97,0.07,0.0,0.05
雨后的空气特别清新，走在街头，地面湿润，空气中弥漫着泥土的芬芳。偶尔的雨后，总让人感到一种莫名的平静。,0.0,0,0.58,0.31,0.0,0.0
喜欢在周末的时候，和朋友一起去探索城市的小角落。那些不为人知的地方，总有意外的惊喜，正是这样的小发现，让生活充满了趣味。,0.0,0,0.95,0.08,0.0,0.07
每天都要给自己一点空间，静静地思考，偶尔听一听自己内心的声音。生活是自己的，偶尔慢下来，听从内心的指引。,0.0,0,0.68,0.34,0.0,0.0
最近迷上了散步，走在街头，四周的景象都很新鲜。偶尔停下来，看看周围的花草，感受那一瞬间的宁静。,0.0,0,0.85,0.24,0.06,0.0
每天的工作虽然忙碌，但总会在某个时刻感到内心的平静。也许这就是生活的奇妙之处，繁忙之中总能找到片刻的宁静。,0.0,0,0.87,0.17,0.0,0.08
今天去了一家新开的咖啡店，环境超级棒。每一个细节都很用心，坐在那里，时间仿佛变得慢了下来。,0.0,0,0.99,0.1,0.0,0.06
不知道从什么时候开始，喜欢一个人待着。那种独处的安静时光，真的很美好，能让我真正放松自己。,0.0,0,1.0,0.0,0.0,0.0
今晚特别想听一首歌，放松心情，慢慢入睡。生活中的这些小小习惯，总是能带来一份安心。,0.0,0,0.96,0.07,0.0,0.0
