posts,angry,fear,happy,neutral,sad,surprise
今天突然想到小时候的夏天，那时总是追着蝴蝶跑，阳光灿烂，风轻轻吹过，眼前一片绿意，真希望能回到那个时候，什么都不用担心，单纯又美好。,0.0,0.0,1.0,0.0,0.0,0.0
刚刚整理了一些老照片，发现自己真的变了好多。那个笑得特别灿烂的小女孩现在越来越安静了，是成长带走了些什么，还是自己渐渐失去了那份简单？,0.07,0.0,0.59,0.0,0.4,0.14
今天给自己放了一天假，随便画了画，画得好像也不太好，但心情很放松。这种时候，我才觉得自己真正属于自己，远离所有的喧嚣。,0.0,0.0,0.86,0.14,0.0,0.0
刚刚走过那条熟悉的小街道，突然想起了那次和朋友一起走的日子，阳光穿过树叶洒在地上，脚步轻快，心情特别自在。人有时候需要回到那种简单的时光。,0.0,0.0,0.98,0.0,0.0,0.0
最近一直有些低落，好像什么都提不起兴趣。好像世界也不再那么鲜艳，每天忙忙碌碌，最后只是想安静地待在自己的小世界里。,0.11,0.08,0.0,0.17,0.87,0.0
早晨看到一只小鸟飞过，突然心情好了一些。生活中总有些不期而遇的美好，只要你愿意去看，就会发现，哪怕是微小的东西，也能带来温暖。,0.0,0.0,1.0,0.0,0.0,0.0
无意中听到一首歌，旋律好像带我回到了一个旧时光，那时的我也许并不懂得珍惜，但此刻听着，却有一种莫名的怀念。,0.0,0.0,0.12,0.08,0.87,0.0
今天去了一家咖啡馆，窗外是下着小雨的天气，心情竟然莫名变得平静。也许人就是在这样的时刻，才真正与自己对话，感受到平和。,0.0,0.0,0.7,0.1,0.08,0.15
"和朋友聊天时，突然聊到那些没有做过的事情，突然发现自己其实一直在等待那个""完美时刻""，其实不需要太多准备，勇敢去做才是最重要的。",0.0,0.0,0.74,0.07,0.07,0.09
最近一直在画画，虽然画得不怎么样，但看到画纸上五彩斑斓的色块，心情竟然慢慢好起来。生活也许就是这样的吧，简单的事情能给你带来意想不到的快乐。,0.08,0.0,1.0,0.0,0.0,0.08
每天的步伐越来越慢，感觉自己像是被生活压得喘不过气来。有时候希望能停止一切，只是静静地享受片刻的宁静。,0.07,0.0,0.19,0.18,0.66,0.0
突然想到小时候最喜欢的动画片，那个时候的我总是憧憬那些五彩斑斓的世界。现在回想起，真希望自己能不那么复杂，像小时候那样简单、纯粹。,0.0,0.0,0.91,0.0,0.09,0.0
今天去市场买了些新鲜的蔬菜，回家做了道简单的晚餐，虽然很普通，但那一刻的平静和满足感，真的是无法言喻的。,0.0,0.0,1.0,0.0,0.0,0.0
昨天晚上睡得很晚，做了一个奇怪的梦，梦里我和一个完全陌生的人在旅行，彼此没有言语，却感觉非常自在。也许生活就该是这样的，偶尔放下所有，随心而行。,0.06,0.0,0.74,0.11,0.0,0.15
站在窗前，雨水拍打着窗户，我突然觉得好像自己和这个世界有点距离感。也许这正是我想要的空间，安静的时光，可以好好思考自己。,0.0,0.0,0.67,0.17,0.19,0.0
总是喜欢在一个安静的地方待着，和朋友在一起的时光虽然愉快，但最能让我放松的，还是独处的时光，哪怕只是听着自己喜欢的音乐，也很充实。,0.0,0.0,1.0,0.0,0.0,0.0
今天突然意识到，我的很多情绪都是自己没去释放的。当我学会接受自己，学会对自己温柔一点，很多问题就会变得不那么重要了。,0.08,0.0,0.18,0.18,0.65,0.0
刚刚看了一部电影，最后的结局让我有点沉默。其实很多时候，生活就像这样，不是每个故事都能有一个完美的结局，但重要的是经历过，也曾真实存在。,0.0,0.0,0.33,0.23,0.51,0.05
其实有时候我真的好像有点遗忘自己，忙碌的生活让我丢失了对简单事物的感知。今天重新做了一些以前喜欢的事情，才发现那些小小的乐趣还在。,0.0,0.0,0.56,0.0,0.46,0.0
今天去散步时，路过一家小书店，突然很想进去看看，但最后还是走开了。也许有些事情就该留在心里，不必每一次都去追寻。,0.0,0.0,0.37,0.14,0.62,0.0
晚上散步时，路过一片空地，看到那片大草坪上有一个小女孩在跳舞，心情突然就变得明朗了。生活中，某些瞬间就能让人重新找回自己的节奏。,0.0,0.0,0.82,0.13,0.0,0.0
最近有些迷茫，不知道自己到底在追求什么。也许是因为总是太快地走，总是忘了停下来看看周围，感受当下的自己。,0.0,0.07,0.18,0.2,0.74,0.0
其实最想要的，可能并不是改变世界，而是找到一个属于自己的角落，在那里安静地活着，感受自己的存在。,0.0,0.0,0.76,0.16,0.0,0.0
看着窗外的风景，突然想起了很久以前的一些回忆。那些回忆虽然有些模糊，但那份温暖的感觉却从未离开过我。,0.08,0.0,0.36,0.08,0.63,0.0
最近又开始尝试画画了，虽然并不擅长，但在画布上涂抹颜色的时候，心情特别平静。这大概就是所谓的治愈吧。,0.0,0.0,0.77,0.23,0.0,0.0
这两天情绪有点低落，总是觉得什么都没有意义。也许是因为忙碌让自己失去了内心的平静，接下来的时间，我想要给自己更多的安静。,0.1,0.06,0.24,0.18,0.57,0.0
今天和朋友去逛街，看着她兴奋地挑选衣服，我却只是跟在她后面静静地看，突然觉得自己似乎总是缺少了那份冲动和热情。,0.08,0.0,0.12,0.13,0.74,0.1
坐在窗前，喝着热茶，看着外面的树叶随风摇曳，突然有种说不出的放松感。其实，生活的美好往往就在这一刻，静静感受就好。,0.0,0.0,0.94,0.09,0.0,0.0
每次放慢脚步，回头看看曾经走过的路，才发现自己曾经错过了多少美好的瞬间。也许生活就是要学会放慢，不要急于前行。,0.0,0.0,0.62,0.12,0.34,0.0
今天做了一些手工，虽然做得不怎么样，但心情竟然出奇的好。或许我们每个人都需要找一种方式来让自己平静下来，哪怕只是简单的创作。,0.0,0.0,0.8,0.05,0.0,0.14
最近有点累，可能是过于关注他人的目光，忽略了自己的感受。希望能停下脚步，真正倾听自己内心的声音。,0.0,0.0,0.34,0.22,0.53,0.0
其实，生活并不复杂，只是我们常常把它弄得太复杂。偶尔停下来，感受一下当下的美好，也许就会明白什么才是真正重要的。,0.0,0.0,0.71,0.29,0.13,0.0
走在街上，看到一个小女孩拿着气球，笑得那么灿烂，突然觉得自己好像忘记了如何笑了。或许是该放松自己，重新找回那份纯真。,0.06,0.0,0.79,0.0,0.24,0.0
这段时间一直在忙，但心情却越来越低落，今天终于决定给自己放个假，去看一场电影，轻松一下。生活，还是得偶尔放松才行。,0.1,0.0,0.49,0.13,0.32,0.0
今天吃了一顿特别简单的午餐，却意外地觉得好满足。生活有时不需要多么豪华的东西，简单的幸福就能给你带来最真切的快乐。,0.08,0.0,1.0,0.0,0.0,0.0
想要学吉他，已经有好久没动过那把吉他了。不知道自己能不能坚持下来，但至少，现在我愿意再尝试一次。,0.0,0.0,0.83,0.0,0.14,0.0
最近有些迷失，觉得自己好像总在做一些无意义的事情。或许应该停下，问问自己到底想要什么，真的想做什么。,0.0,0.08,0.0,0.17,0.83,0.0
看着身边的人一个个都在成长，突然发现自己也在不知不觉中变了，变得更加安静、更加内向。但或许这就是自己的节奏吧。,0.06,0.0,0.81,0.0,0.0,0.09
今天看到一只小猫趴在窗台上晒太阳，突然觉得生活也许真的很简单。像那只猫一样，安静、悠闲，享受自己的世界。,0.0,0.0,0.92,0.13,0.0,0.0
每次回忆起过去，总是带着一丝怀念。那些未完成的梦想，未曾追逐的时光，似乎都还在心里，偶尔浮现，提醒着我曾经的那份执着。,0.0,0.0,0.45,0.06,0.56,0.0
这一段时间，感觉自己越来越沉默。也许是因为看透了太多，也许是因为生活中的烦恼太多。希望能有一个清新的空间，让自己重新呼吸。,0.15,0.0,0.34,0.16,0.49,0.0
最近对一切都不太有兴趣，甚至连自己最喜欢的事情也开始感到乏味。或许该给自己一点空间，去重新找回对生活的热情。,0.13,0.0,0.2,0.22,0.63,0.0
看到一些照片，突然意识到曾经的自己和现在已经差别那么大。成长或许就是这样，不断变化，不断前进，但总有些东西依然保持着不变。,0.0,0.0,0.66,0.0,0.27,0.09
生活中的每一个小细节，都能让我感到温暖。今天收到朋友的小礼物，心情竟然好了一整天，或许正是这些细小的关爱，让生活变得更加美好。,0.08,0.0,1.0,0.0,0.0,0.07
今天有点低落，突然想起小时候放学后的路上，和朋友们一起说笑，眼前的一切那么单纯。希望自己能重新找回那种无忧无虑的心情。,0.12,0.0,0.74,0.0,0.27,0.0
看着一幅风景画，突然觉得那种宁静的美好真的很让人向往。也许我们每个人都需要一点静谧的时间，去享受简单的生活。,0.0,0.0,0.98,0.11,0.0,0.0
最近越来越喜欢静静地坐在窗前，喝一杯茶，看外面天色渐变。这种宁静的时光，才是生活中最真实的幸福。,0.0,0.0,0.94,0.11,0.0,0.0
今天走在路上，看到有人在街头弹吉他，心情突然变得很舒畅。生活中，总是有些偶然的美好，能让你感到温暖和希望。,0.08,0.0,0.98,0.0,0.0,0.0
刚刚看到有人发了一张自己旅行的照片，真想去一个没有喧嚣的地方，安静地待上几天，重新找回自己的节奏。,0.0,0.0,0.82,0.12,0.05,0.0
最近想起了一些过去的事情，觉得那些未曾完成的梦想和遗憾好像成了心中的一部分。希望未来的自己，能做出不同的选择，让生活更加完整。,0.08,0.0,0.74,0.08,0.18,0.0
