posts,angry,fear,happy,neutral,sad,surprise
忽然发现，自己真的很喜欢安静的环境，哪怕是一个人在咖啡店的角落里静静发呆，也觉得无比舒服。偶尔，生活中的安静就是最好的治愈。,0.0,0.0,0.96,0.0,0.0,0.09
最近迷上了手工DIY，做了个小花篮，虽然不完美，但很开心看到它完成。感觉自己被那份专注与创造力包围，好像整个人都充满了活力。,0.07,0.0,1.0,0.0,0.0,0.0
一直喜欢傍晚的那段时光，阳光透过窗户洒进来，空气有点凉，咖啡的香味弥漫在房间，心情也慢慢平静下来。,0.0,0.0,0.92,0.16,0.0,0.0
终于穿上了新买的裙子，颜色是那种淡淡的粉色，走路的时候会轻轻飘动，好像走在自己的小世界里，超喜欢这种感觉。,0.0,0.0,1.0,0.0,0.0,0.0
今天去散步，路边的花开得正好，突然觉得生活中的小细节是那么美好。每次看见花就会笑，真的是心情的小幸运。,0.07,0.0,1.0,0.0,0.0,0.0
晚餐吃了自己做的牛油果三明治，虽然做得不怎么样，但感觉特别有成就感。或许生活就应该是这样，慢慢享受每一个小小的瞬间。,0.0,0.0,1.0,0.0,0.0,0.0
不知道为什么，总是喜欢拍一些没什么特别的照片，却能给我带来很多回忆。是不是每个人都有自己独特的方式去记录生活呢？,0.0,0.0,0.74,0.1,0.11,0.18
上班时的那些小插曲，今天遇到一个老朋友，不小心聊起了我们小时候的事，突然好想回到那个无忧无虑的时光。,0.06,0.0,0.57,0.0,0.4,0.0
最近总在想，自己最喜欢的不是某个地方的风景，而是与自己一起看风景的人。那些分享美好的瞬间才是最珍贵的记忆。,0.0,0.0,0.77,0.0,0.2,0.0
昨晚的月亮特别亮，忍不住站在阳台上看了很久。那一刻，感觉世界都安静下来了，只有自己和月亮。,0.0,0.0,0.75,0.1,0.17,0.09
不知道为什么，最近看到很多小动物的照片心情就特别好。小猫小狗真是治愈了我的一切不开心。,0.08,0.0,0.9,0.0,0.07,0.0
今天在路上遇到一个小孩，他好像很开心地跑来跑去，突然意识到，快乐有时候真的很简单，只要用心去感受。,0.0,0.0,0.92,0.0,0.0,0.0
一直喜欢那种简单的生活，没什么大风大浪，但每一天都能静静享受当下的每一刻。这样的人生，真好。,0.0,0.0,1.0,0.0,0.0,0.0
今天看到别人画的水彩画，好喜欢那种淡淡的颜色，心里突然萌生了想要尝试画画的念头。生活中有太多可以尝试的新事物。,0.07,0.0,0.8,0.08,0.06,0.0
午后去公园散步，看到一对老夫妻在一起坐着聊天，那种温暖的画面让人忍不住微笑。爱，真的是一种温柔的力量。,0.0,0.0,1.0,0.0,0.0,0.0
最喜欢的就是安静地坐在窗前，喝着一杯茶，看着外面的景色。生活中，最平凡的时刻竟然是最值得珍惜的。,0.0,0.0,0.95,0.0,0.0,0.16
最近爱上了晚上读书，白天的忙碌过后，静下心来，翻开书本，那种温暖的感觉真是无法言喻。,0.0,0.0,1.0,0.05,0.0,0.0
今天试着做了一道新菜，虽然不太成功，但也不觉得遗憾。生活就是这样，敢于尝试，才能发现更多的可能性。,0.0,0.0,1.0,0.0,0.0,0.0
在某个不经意的瞬间，发现自己好像又迷失了，突然觉得，或许我们每个人都有属于自己的小迷茫期吧。,0.0,0.0,0.11,0.13,0.66,0.15
最近听了很多老歌，那些旋律能瞬间带我回到那个无忧无虑的时光。音乐真的有奇妙的力量。,0.0,0.0,0.97,0.08,0.0,0.0
做了一件好事，虽然微不足道，但自己却开心得像个孩子。生活中的小小善举，其实可以给自己带来巨大的满足感。,0.0,0.0,1.0,0.0,0.0,0.0
走到街角，看到了一个小店里展示的手工艺品，忍不住走进去看了看。那种精致的工艺总是让我感到心安。,0.0,0.0,0.9,0.16,0.0,0.0
