posts,angry,fear,happy,neutral,sad,surprise
这次的项目真是个大烂摊子，领导推给我了，我一个人加班到天亮。真是给我一个能省点力的工作不行吗？,1.0,0.0,0.0,0.0,0.14,0.0
我的天啊，看到那条广告都烦，哪有那么多“完美的人生”，不过就是一堆拿着现金的傻逼，真是浪费时间。,1.0,0.0,0.0,0.0,0.12,0.0
我说的就是我那天天迟到的同事，你们是真的不懂那种急的感觉吗？我上班都成了赛车手了。,0.51,0.0,0.0,0.08,0.07,0.18
工作中的“领导思想”，我是真的服气，明明是你给我打了个烂摊子，结果你还指望我把它弄得完美。,1.0,0.0,0.0,0.0,0.0,0.0
成人世界没有谁真心“讲道理”，利益就那么直接，那些表面高风亮节，都是表演。,0.61,0.0,0.1,0.21,0.1,0.0
今天真的有种被世界玩弄的感觉，原本觉得很靠谱的计划，结果变成了一场“大杂烩”，这种事只会累死我。,0.5,0.05,0.0,0.0,0.54,0.0
工作中的那些报告，真的没什么实际意义，你们要写就写吧，反正我只会浪费时间。,0.76,0.0,0.0,0.05,0.26,0.0
我是不会假装懂的，会议上有人在讲一些“深奥”概念，直接瞪眼听，心里一万个疑问。,0.39,0.14,0.0,0.28,0.0,0.19
好吧，你们不懂我心情，反正你们自己过得好，我只能靠着你们的烦人消息勉强活着。,0.45,0.0,0.06,0.05,0.49,0.0
现在的电视剧简直是害人，广告夹杂着情节，我真的是疯了。什么时候能消停一点？,1.0,0.07,0.0,0.0,0.0,0.0
给我编的这些笑话真的是脑洞大开，只有想不到的，没有做不到的。,0.36,0.0,0.36,0.07,0.0,0.28
哈哈哈，看到那个视频我笑得跟个傻子一样，那个角色是不是傻得可以？我真是看不下去。,0.0,0.0,0.89,0.06,0.05,0.13
我的脸怎么会变得那么僵，想笑都不行，真心想知道是我过了多少次低级的笑话才有这种表情。,0.35,0.0,0.0,0.0,0.61,0.2
你们说，那些CP角色真的是太能炒作了！怎么好像没有人对他们的剧情感兴趣了呢？,0.55,0.0,0.0,0.1,0.0,0.39
今天去吃了个新的餐馆，服务态度我都忍了，菜是从哪里飞过来的？我真的是快笑了。,0.38,0.0,0.3,0.1,0.2,0.26
想不到“那种人”还能做事做得这么精致，没想到工作中还会有这种不务正业的奇葩。,0.31,0.0,0.17,0.11,0.0,0.42
说实话，我从来没见过这么乱的公司，永远是别人瞪眼看你，不是真的关心，做事没人考虑后果。,0.73,0.0,0.0,0.06,0.11,0.08
昨天没做完的事今天继续做，觉得自己像个拼命三郎。大家都这么“文艺”吧？,0.19,0.0,0.51,0.13,0.19,0.19
怎么办，我现在成了“领导”的替罪羊！这就是我明天的情景，我怎么办，我没时间浪费！,0.97,0.0,0.0,0.0,0.23,0.0
这里的每个人都在推卸责任，真想拆了他们的“纸老虎”，给他们点实际的，做事不见成果。,1.0,0.0,0.0,0.0,0.11,0.0
刚刚去吃饭，菜品根本不值那个价，吃完以后我自己都怀疑人生，是不是花了冤枉钱？,0.51,0.09,0.0,0.0,0.26,0.2
这段感情居然能让人心跳加速，浪费了多少时间，总算和那种人分手了。,0.35,0.0,0.0,0.0,0.28,0.49
别再玩那些游戏了，生活中有太多想不通的事情，玩得开心反而感觉更难了。,0.09,0.0,0.13,0.2,0.72,0.0
真心觉得社交网络已经开始“高冷”了，现在开始直接拉黑有毒信息，真的烦透了。,1.0,0.0,0.0,0.0,0.0,0.0
看了会电影，我深刻感觉到电影中的人物，居然比我和我的朋友还要有“力量”。,0.0,0.0,0.61,0.0,0.0,0.37
刚刚走进电影院，根本没期待，结果那剧情打得我坐不住了，简直欲罢不能。,0.2,0.0,0.09,0.0,0.39,0.18
不知道为何心情那么低落，周围的环境再怎么美丽都感觉心里没有那种温暖。,0.12,0.0,0.0,0.0,0.98,0.0
今天有点心烦，毕竟现在的工作要做的事太多，感觉自己都成了“机器人”。,0.52,0.06,0.0,0.0,0.56,0.0
有时候看“怪异的幽默”，好像一阵冷风扑面，浑身不舒服，想立刻收起。,0.18,0.13,0.1,0.28,0.39,0.0
今天早上起得比平时早，结果依然没有准备好，真的太想把时间拨慢。,0.35,0.0,0.0,0.0,0.78,0.0
看见别人的成功，我心里只有“羡慕”，不过，我自己也能做得更好！,0.0,0.0,0.94,0.0,0.05,0.0
这种每次都用“对不起”来结束的对话，真的是让我觉得心好累。,0.19,0.0,0.0,0.08,0.95,0.0
我真的是疯了，刚刚又看到某个前任在朋友圈刷屏，随便再也不管它了。,0.92,0.06,0.0,0.0,0.0,0.12
谁说有了钱就能“自由”？我告诉你，生活给你安排了更多“有意义”的事。,0.0,0.0,0.33,0.32,0.16,0.12
大家有没有觉得这些年工作越来越像“炒冷饭”？没有任何新意了。,0.28,0.0,0.05,0.27,0.25,0.29
如果我继续做这份工作，估计就快疯掉了，想着明天又要去开会，我真的是头痛。,0.35,0.11,0.0,0.0,0.61,0.0
是不是每个人都对“垃圾时间”有那么深刻的感情？我好像每天都在浪费时间。,0.62,0.0,0.0,0.09,0.34,0.12
这是我们一起熬夜工作的结果，大家真的觉得很值得吗？说实话，我挺怀疑的。,0.0,0.1,0.0,0.14,0.36,0.26
很多时候我们要为自己的决定负责，但有时候也需要快速转身离开。,0.0,0.0,0.13,0.34,0.59,0.0
我今天突然不想做任何事了，生活给我压力，真的让我想扔掉一切。,0.38,0.06,0.0,0.0,0.61,0.0
今天去酒吧，笑到最后的还是我，反正大家都放得开，就随意点了。,0.15,0.0,0.5,0.25,0.24,0.0
听说某个明星为了“事业”牺牲太多，我看了笑了，是时候醒醒了。,0.0,0.0,0.69,0.09,0.18,0.07
看见别人工作认真，我反而开始怀疑自己是不是太不负责任，真是笑死我了。,0.2,0.0,0.34,0.09,0.32,0.19
自己说自己聪明的时候，别人却在背后指点，真是让人无语。,0.59,0.0,0.0,0.07,0.42,0.12
话说回来，自己有能力的话，谁能阻挡我前进呢？这年头什么都得靠自己。,0.0,0.0,0.33,0.08,0.4,0.0
