posts,angry,fear,happy,neutral,sad,surprise
昨晚睡得太晚，早晨根本起不来，结果被同事催了十遍才匆匆赶到公司，结果还一脸“没睡够”的状态，感觉自己超狼狈！🙃 #忙碌生活#,0.44,0.2,0.0,0.0,0.52,0.0
今天终于放假了，昨天忙得脑袋快炸了，今天可以安安心心宅家，吃吃喝喝，享受属于自己的时光。🍕🥤 #宅家快乐#,0.0,0.0,1.0,0.0,0.07,0.09
忘记做运动，今天硬生生挤时间去跑步，结果跑了三圈直接停下来大喘气，人生真是充满了挑战啊！😂 #运动挑战#,0.16,0.14,0.3,0.0,0.35,0.17
和朋友吃饭时聊了好多奇葩话题，结果桌上一个人突然开始喷牛奶…这是什么神仙现场？哈哈哈！😂 #餐桌趣事#,0.06,0.0,0.75,0.0,0.0,0.35
终于去了期待已久的烤肉店，牛排居然软到可以用叉子切开，完全不负我这颗吃货的心！🍖👌 #美食之旅#,0.0,0.0,0.82,0.0,0.0,0.35
出差途中遇到太多麻烦，刚要上车又被叫回来修改材料，生活真是永无止境的波折！#出差趣事#,0.28,0.14,0.2,0.0,0.56,0.0
今天去做了个小手术，竟然比预想的轻松！医生特别有耐心，聊得我都忘了自己是病人！💉 #健康小贴士#,0.0,0.0,0.81,0.0,0.0,0.29
说走就走的旅行，飞机上都快冻成冰块了！我究竟是怎么又这么怕冷的？✈️🧣 #冷到哭#,0.09,0.24,0.0,0.0,0.88,0.16
喝了新买的薄荷巧克力，果然就是“挑战味蕾”的极限体验，简直不忍再喝第二口！😂 #极限味觉挑战#,0.0,0.0,0.67,0.0,0.0,0.27
听说今天有场比赛，结果下班晚了，还是错过了，好不甘心！下次一定得提前准备！🏀 #错过比赛#,0.34,0.11,0.0,0.11,0.62,0.0
感觉自己对所有事都开始有点慢热，特别是那堆堆积如山的工作，能不能不拖到最后一刻呢？😅 #拖延症#,0.28,0.16,0.0,0.07,0.62,0.0
真是的，每次约朋友打游戏，都被嘲笑“技术菜”，这回我决心让他们刮目相看，今天必须上分！🎮 #游戏挑战#,0.4,0.0,0.37,0.07,0.08,0.0
不得不说，刚刚下的外卖比我想象中好吃得多！那家店确实靠谱，吃完我又订了下一顿！🍔🍟 #外卖日常#,0.0,0.0,0.91,0.06,0.0,0.11
总算完成了超复杂的文案，终于可以休息了！不过每次都嫌工作太多，没时间娱乐，这算是成年人的烦恼吗？📚 #工作生活#,0.28,0.0,0.29,0.05,0.58,0.09
今天站台上等地铁，突然觉得“焦虑音”已经不是列车音，而是自己快迟到了的内心声音！🚇 #通勤日常#,0.12,0.11,0.11,0.05,0.57,0.14
做梦回到了哈巴，找不到机场，问路又不会说清楚，我到底是有多迷糊？😵 #迷失在梦里#,0.0,0.18,0.0,0.0,0.74,0.19
昨天才开始做早晨跑步，今天就真心觉得自己好厉害！坚持下去一定可以瘦！💪 #运动小目标#,0.0,0.0,0.99,0.0,0.0,0.06
忙了一整天，终于可以安静坐下，好像会一直渴望那种短暂的宁静时光！🎧 #享受片刻宁静#,0.0,0.0,0.97,0.0,0.07,0.0
竟然有人在公交上开始热聊政治，完全打破了我对这趟车的期待！大家的心情也是太热烈了吧！😂 #公交趣事#,0.06,0.0,0.68,0.0,0.0,0.38
今天被夸了一下，心里小小得意，原来别人也觉得我好像“有天赋”！谁不想听点好话呢？😎 #自信满满#,0.0,0.0,0.98,0.0,0.0,0.05
哈哈，自己今天拿到的最新盲盒简直太满意了！居然能抓到这个！不愧是台湾机天命之子！ #抓娃娃达人#,0.0,0.0,0.89,0.0,0.0,0.28
今天的餐厅老板送了一份超大的奶茶，结果变成了我的“续命液”，没有它，我就活不下去了！🥤 #奶茶控#,0.05,0.0,0.2,0.12,0.45,0.13
和朋友打了场桌游，结果我输了三局，他们居然还笑我说我“命运多舛”，太过分了吧！😂 #桌游日常#,0.36,0.0,0.07,0.08,0.27,0.25
听到朋友说今天有个新电影上映，简直太期待了！刚好心情低落，这部电影一定能让我开心起来！🎥 #电影时间#,0.0,0.0,0.92,0.0,0.0,0.0
这次旅行去了一家神奇的水上乐园，水温高低得真有些挑战我的承受极限！不过还是很好玩！🌊 #旅行趣事#,0.0,0.08,0.76,0.0,0.07,0.12
突然想起来做的决定，自己都觉得有点离谱，真是的，为什么要那么着急做出决策呢？😅 #做决定的烦恼#,0.25,0.12,0.0,0.0,0.67,0.12
今天的心情就像那杯喝了的薄荷巧克力，初喝是挑战，喝到最后简直忍不住笑了！😂 #挑战味觉#,0.0,0.0,0.88,0.0,0.0,0.11
刚才和朋友玩游戏，输了好几局都不想再玩了，但也知道“打破舒适区”才能进步！🎮 #打破舒适区#,0.0,0.0,0.8,0.15,0.23,0.0
吃了大餐，结果中午就塞满了，背个包也有点沉。感觉吃喝一场的满足感更强了！🍴 #吃货日常#,0.0,0.0,0.85,0.0,0.21,0.0
自从开始喝美式咖啡，简直依赖上了！每次喝下去都像是给自己加了个“续命开关”！☕ #咖啡控#,0.0,0.0,0.68,0.06,0.25,0.0
总觉得每天都不够时间做完事情，晚上熬夜也变成了习惯，只能自己调节好工作和生活了！⏰ #生活琐事#,0.22,0.05,0.06,0.0,0.64,0.05
哇，今天刚去看了超喜欢的剧，结果剧场工作人员送了我一张VIP票，超级开心！🎭 #幸运之星#,0.0,0.0,1.0,0.0,0.0,0.0
去了新开的餐厅，果然不负期待，真的超级好吃！每次发现新餐厅都能体验到不一样的惊喜！🍲 #美食探店#,0.0,0.0,0.96,0.0,0.0,0.17
工作累得腰酸背痛，但每次完成任务后看到自己的成果，真的超有成就感！💼 #职业生活#,0.0,0.0,1.0,0.0,0.05,0.0
早晨迎着晨光跑步，居然一不小心撞到路灯，真的是太丢脸了！还是得小心点！🌞 #跑步小插曲#,0.41,0.16,0.08,0.0,0.34,0.14
刚才又发生了一个大笑话，朋友误把手机落在公交车上，回头还追上去，真的是极限操作！😂 #公交趣事#,0.22,0.11,0.32,0.1,0.0,0.37
旅行时意外走错路，幸好遇到好心人帮忙，简直觉得自己没救了！感谢陌生人！🌍 #迷路时的温暖#,0.0,0.14,0.96,0.0,0.06,0.07
计划去爬山结果天公不作美，突然下大雨，我立马掉头找了个温暖的地方躲起来！🌧️ #计划破灭#,0.0,0.19,0.18,0.08,0.55,0.12
小心脏总是怦怦跳，今天做了一个新的尝试，心里一阵忐忑，但还是坚持完成了！💪 #新挑战#,0.0,0.12,0.85,0.0,0.0,0.07
这一段时间都在为了目标努力，虽然有些累，但每次看到自己的进步，真的很有动力！🔥 #奋斗日常#,0.0,0.0,1.0,0.0,0.0,0.0
意外完成的工作任务简直让人惊艳，原来自己也能有这样的能力！说不定可以再挑战一下！💼 #自信增加#,0.0,0.06,0.84,0.0,0.0,0.16
今天超级开心！自己抓娃娃抓到心仪的玩具，简直是老天赏饭吃！🐱 #抓娃娃胜利#,0.0,0.0,1.0,0.0,0.0,0.0
今天做了个超疯狂的决定，感觉自己的内心正在变得更强大！💥 #敢于挑战#,0.0,0.0,0.94,0.0,0.0,0.0
外面冷得要命，但又不想浪费时间在家里，决定穿厚一点，勇敢去外面看看！❄️ #寒冷挑战#,0.0,0.14,0.76,0.06,0.11,0.06
