posts,angry,fear,happy,neutral,sad,surprise
每次出门心情都像是上演一场小剧本。今天电梯里突然遇到个学长，一眼不见就问我怎么这么长时间没见了……我也想知道他到底什么时候是“长时间”了。#社交恐惧症# #尴尬时刻#,0.1,0.37,0.0,0.14,0.41,0.27
这几天的天气，真的是……让我觉得很心情复杂。外面阳光明媚，心里却像是下了场暴雨。都说天气影响心情，果然不假。#情绪随天气#,0.15,0.1,0.07,0.22,0.37,0.1
吃到一口好吃的菜，突然想到自己明明可以做得更好，却懒得做。于是决定，未来的我一定会变得更有动力。今天先吃这一口，明天一定做得更好。#自律# #计划#,0.0,0.0,0.89,0.06,0.13,0.07
最近看一本书，里面的主人公总在自我挣扎，迷失自我。结果发现，自己跟他有那么一点点相似。是不是每个INFP都会有这种时刻？#自我发现# #成长#,0.0,0.07,0.43,0.24,0.23,0.22
为什么每次跟朋友出去，我都把手机忘在家里？想要逃避社交，又懒得背上沉重的包。#逃避症# #社交疲劳#,0.21,0.1,0.0,0.12,0.71,0.09
你们有没有那种，总是想“再看看”的心情？不管是电影还是人生，总觉得“再过一会儿，也许就明白了”。#拖延症# #人生的拗口#,0.1,0.11,0.05,0.22,0.61,0.0
刚刚跟同事聊起老家的话题，突然觉得自己好像已经远离那个地方太久了。记忆模糊，情感却越来越深。#思乡情怀# #归属感#,0.0,0.06,0.48,0.1,0.47,0.0
发现有时候，自己真的太容易满足。一天中的小小瞬间就能让我觉得无比幸福。#感恩# #满足#,0.0,0.0,1.0,0.0,0.0,0.08
不知道为什么，突然就想去个没人的小岛待上一周。一个人静静地听海风，看看星星。#独处# #自我修复#,0.0,0.06,0.32,0.18,0.42,0.0
这几天真的感受到，慢慢的生活，不一定要特别的精彩，但至少要能让自己有一点点平静。#平静的力量# #宁静致远#,0.0,0.0,0.93,0.11,0.0,0.0
说好的旅行，终于开始计划了。可是我又在担心，去了之后，万一没有想象中的那么开心怎么办？不过，想去就去吧。#旅行# #犹豫症#,0.0,0.24,0.12,0.13,0.76,0.07
最近一个月，已经看了三部电影，每一部都像是在演我自己。突然觉得，电影是怎么理解人心的啊？#电影# #生活的镜子#,0.08,0.0,0.47,0.23,0.21,0.23
有时候觉得自己像是一个错过时机的拼图，每一片都不合适，但拼凑的过程却意外有趣。#人生# #拼图#,0.06,0.08,0.82,0.05,0.17,0.13
亲爱的世界，如果你能停下脚步，我愿意静静地跟你聊聊每一个晨曦，和每一朵云彩的故事。#孤独时光# #自然#,0.0,0.06,0.72,0.12,0.26,0.0
和朋友聊起未来的计划，结果突然觉得自己有点迷茫。总是觉得，自己好像并不在一个正确的时间和地点。#迷茫# #未来#,0.0,0.16,0.0,0.1,0.75,0.13
生活中的小细节最让我感动。今天，发现有个路人小哥给我让了座，那一刻，我心里竟然满是温暖。#人与人# #感恩#,0.0,0.0,1.0,0.0,0.0,0.11
突然想到，自己真的是个感性的人。每当看到美的东西，心情都会变得特别好。今天又看到了心动的风景，果然，生活就该这样。#感性# #美丽的世界#,0.0,0.0,1.0,0.0,0.0,0.09
昨晚做了个很长的梦，梦到自己在某个陌生的城市迷路了。醒来时，竟然觉得那梦不完全是梦，似乎预示着什么。#梦境# #未知#,0.0,0.23,0.06,0.17,0.26,0.42
我有时候觉得，自己就像一棵树，站得很稳，却有时候会不自觉地想去哪里，去看看外面的世界。#成长# #寻找方向#,0.0,0.11,0.29,0.15,0.56,0.0
做梦时，我总是带着奇怪的心情醒来。有时候梦中的故事比现实更加真实，也许这就是我的逃避吧。#逃避# #梦境#,0.0,0.24,0.0,0.2,0.6,0.17
有时候想，如果人生能够像游戏一样重新开始，我会选择更大胆一些。#人生# #重启#,0.0,0.06,0.6,0.2,0.18,0.08
最近总是想做些改变，但又怕付出后没有回报。于是，始终没有开始。哎，怎么办呢？#自我怀疑# #改变#,0.0,0.12,0.0,0.0,0.89,0.06
有些人，一旦遇见，就会知道他们对你来说意味着什么。也许只是一个眼神，也许是一个笑容，但就是那么打动你。#缘分# #特别的人#,0.06,0.0,0.85,0.09,0.06,0.12
今天去了一家新开的书店，发现它给了我莫名的安慰。就像是生活中，偶尔会有一些不经意的小幸运。#书店# #心灵的慰藉#,0.0,0.06,0.93,0.0,0.0,0.09
看着朋友圈里大家的旅行照片，我也想出去走走，但总感觉有些地方，一去了就不再想回来了。#旅行# #逃避#,0.0,0.21,0.0,0.17,0.92,0.0
今天照了张自拍，觉得自己好像又回到了大学时候的自己。那时候，我也常常觉得自己只是个小小的梦幻人。#青春# #怀旧#,0.0,0.0,0.4,0.1,0.5,0.15
有些事，心里明明知道不该再做，但就是忍不住去做。啊，明天一定要开始改变！#懒惰# #改变#,0.06,0.0,0.53,0.0,0.54,0.0
今天收到一条从未期待的消息，突然感觉自己好像被冥冥之中安排了一下。#命运# #巧合#,0.08,0.06,0.39,0.13,0.23,0.27
忽然好想去海边坐一坐，什么也不做，只是看着远方。总觉得那种简单的生活，才是最理想的。#海边# #心灵的放松#,0.0,0.0,0.87,0.0,0.09,0.09
刚刚又在书店里徘徊了很久，手里拿着的书，最终还是放回去了。总觉得，不是时候。#书籍# #时间#,0.06,0.06,0.0,0.08,0.91,0.0
今天和朋友聊起小时候的梦想，突然发现其实这些梦想并不曾离开，只是隐藏得更深了。#梦想# #回忆#,0.0,0.0,0.55,0.07,0.28,0.17
今天做了一个决定，虽然很小，但对我来说，意义重大。就是今晚，决定吃自己喜欢的东西。#选择# #生活#,0.0,0.0,0.83,0.12,0.0,0.11
最近听了好多歌，每一首歌都像是在告诉我什么。你们有过这种感受吗？#音乐# #情感共鸣#,0.05,0.05,0.6,0.26,0.18,0.1
眼看着时间过去，总是想如果自己能更早些做出选择，或许一切会更好。可是，再早做决定，未必是好事。#选择# #人生#,0.0,0.07,0.28,0.11,0.59,0.07
今天遇到一个很特别的人，他的眼睛像是能看到我内心一样。#特殊的人# #交流#,0.06,0.0,0.71,0.22,0.0,0.14
最近好像学会了做一些改变，不再那么懒惰，也不再对自己太苛刻。#成长# #变化#,0.0,0.05,0.84,0.07,0.13,0.07
有没有人和我一样，总是喜欢在不确定的状态下期待什么。也许是期待未来，也许是期待一个故事的结局。#期待# #不确定#,0.0,0.12,0.5,0.09,0.28,0.14
在这个忙碌的城市里，每个人都有自己的故事。有时候，偶尔停下脚步，听一听别人的故事，可能会有意外的收获。#城市# #故事#,0.0,0.0,0.8,0.17,0.09,0.06
有时候觉得自己就是个中二少年，脑袋里充满了无数的奇思妙想。也许这就是我的“幸福法宝”。#中二# #想象力#,0.0,0.0,0.85,0.09,0.05,0.12
看着窗外，觉得自己从未离开过这些地方。就像这座城市，它的某个角落也许才是最适合自己的地方。#城市# #适应#,0.1,0.0,0.45,0.32,0.34,0.0
看到别人能在最短的时间内完成工作，我却总是拖拖拉拉。怎么办啊，能不能也像他们一样果断？#拖延症# #自我怀疑#,0.46,0.14,0.0,0.13,0.48,0.07
不知道为什么，突然有点怀念从前的简单生活。没有太多的焦虑和压力，只有清晨的阳光和晚上的安静。#怀念# #简单生活#,0.0,0.15,0.38,0.0,0.58,0.09
今天发现有些东西我已不再需要，却又舍不得放手。#舍不得# #成长#,0.0,0.0,0.0,0.09,1.0,0.0
突然很想去看看那些与我无关的地方，像是旅行中的路人，只是路过而已。#旅行# #陌生的世界#,0.1,0.06,0.27,0.14,0.56,0.07
今天去了一家很小的咖啡店，里面的气氛让我觉得特别舒服。总觉得，哪怕只是几分钟的安静，也是珍贵的。#咖啡# #安静#,0.0,0.08,0.91,0.14,0.0,0.0
刚刚又在镜子前站了很久，看着自己，想不通，自己到底在追寻什么。#自我反思# #人生迷茫#,0.0,0.15,0.0,0.18,0.73,0.0
最近迷上了在夜晚散步，听着安静的音乐，看着星空，忽然觉得自己就像是大海中的一颗小小星星。#夜晚# #反思#,0.0,0.06,0.74,0.07,0.25,0.0
你们有没有过那种，想把自己隐藏起来的时刻？有时候，就是想安静一会儿，不管外面的世界如何。#隐形# #孤独#,0.21,0.18,0.0,0.19,0.68,0.0
看到街上情侣牵手，心里竟然有点羡慕他们。是的，偶尔也想有人陪伴。#爱情# #羡慕#,0.0,0.08,0.82,0.0,0.14,0.14
有时候，自己能在一些小事中找到平静。比如，看着窗外的绿树，听着风的声音。#简单生活# #平静#,0.0,0.0,0.75,0.33,0.06,0.0
