posts,angry,fear,happy,neutral,sad,surprise
刚刚听到一首歌，突然觉得自己也许就是歌词里的那个人，孤单、迷茫，但又渴望温暖。#心情# #孤独#,0.08,0.19,0.07,0.15,0.79,0.0
最近迷上了一个人，这个世界上居然有人能让我同时感到愉快和焦虑，哈哈，是不是有点疯狂。#爱情# #心动#,0.06,0.0,0.89,0.0,0.0,0.19
被自己的情绪牵着走，真的是太累了。为什么有时候，心情就像天气一样，完全不能预料呢？#情绪# #反思#,0.1,0.06,0.0,0.0,0.95,0.0
每次走在街上，看着周围的情侣，突然觉得自己也想有一个人一起走。是不是太多愁善感了？#爱情# #孤单#,0.13,0.08,0.07,0.08,0.91,0.0
这些天觉得特别迷茫，不知道自己究竟在寻找什么，可能是对未来的一种恐惧吧。#迷茫# #人生#,0.0,0.42,0.0,0.15,0.6,0.07
最近拼命工作，但也开始怀疑自己，真的有可能做到自己想要的生活吗？#工作# #焦虑#,0.0,0.29,0.0,0.0,0.87,0.19
每当夜深人静时，我才知道自己有多孤单。是不是每个人都得学会独自疗愈自己呢？#孤独# #深夜#,0.12,0.16,0.0,0.14,0.81,0.09
生活总是充满了矛盾，明明想放手一切，却又舍不得。人生，不就像一场自我斗争吗？#内心戏# #自我探索#,0.0,0.1,0.29,0.29,0.46,0.08
如果我能回到过去，我会告诉自己：不要太焦虑，未来的你会更好。#时间# #自我安慰#,0.0,0.07,0.79,0.14,0.09,0.0
今天心情特别好，去吃了喜欢的餐馆，味道好得像回到了小时候的家。#美食# #怀旧#,0.0,0.0,1.0,0.0,0.11,0.07
突然有点害怕人群，感觉自己越来越难融入这种热闹的世界。#社交# #不安#,0.08,0.59,0.0,0.0,0.58,0.0
一个人在家看电影，突然觉得自己也像电影里的角色，孤独但不失希望。#电影# #孤独#,0.09,0.2,0.15,0.09,0.71,0.0
最近在想，生活中的小确幸可能就是那些微不足道却能带来温暖的小瞬间。#生活# #温暖#,0.0,0.0,0.9,0.0,0.0,0.08
不知道是不是自己太感性，总是很容易受伤，也很容易被小小的幸福治愈。#情感# #感性#,0.0,0.05,0.67,0.15,0.31,0.0
有时候会想，生活的意义到底是什么？是为了追逐目标，还是为了享受过程？#人生# #思考#,0.0,0.0,0.23,0.26,0.34,0.26
听着喜欢的歌，闭上眼睛，仿佛回到了那些简单、无忧的日子。#音乐# #回忆#,0.0,0.0,0.84,0.1,0.15,0.0
发现自己对未来有了很多想法，但又害怕去实现它们。是不是因为太多不确定了？#梦想# #恐惧#,0.0,0.7,0.0,0.07,0.56,0.18
