posts,angry,fear,happy,neutral,sad,surprise
其实很多时候，爱一个人不需要太多理由，就像《我还爱着你》里的旋律，简单却打动人心。#音乐 #情感共鸣,0.0,0.0,0.67,0.29,0.1,0.0
什么时候开始觉得自己的心像是一首歌，跟着节奏颤动，偶尔也会停下来休息。#感性 #心情,0.0,0.0,0.79,0.11,0.1,0.0
站在窗前，看着夜空，脑海里想着昨天的你，莫名地觉得有点心痛。#心情 #思念,0.0,0.13,0.0,0.0,1.0,0.0
“你知道玫瑰吗，她很像你。”这句话好像一瞬间点亮了我的心。💛#引用 #心动,0.0,0.0,0.67,0.16,0.14,0.09
小时候总觉得成长很遥远，但现在，才发现那时的无忧无虑才是最宝贵的。#怀旧 #成长,0.0,0.05,0.84,0.0,0.24,0.07
今天运动的时候忽然想，人生就像跳绳，累了的时候不妨停下来，再次出发。#正能量 #人生哲理,0.0,0.0,0.88,0.21,0.11,0.0
终于看到檀健次的专辑了，每一首歌都好像在诉说他自己的故事。#音乐分享 #檀健次,0.0,0.06,0.85,0.17,0.07,0.07
看到自己喜欢的歌手发布新歌的那一刻，整个人都充满了期待和幸福。#追星生活 #音乐热爱,0.09,0.0,0.93,0.06,0.0,0.0
最近迷上了茶颜悦色，小龙虾配臭豆腐，完美！真的是长沙的味道啊。#长沙vlog #美食,0.0,0.0,0.93,0.08,0.08,0.06
小时候喜欢过的一个男生结婚了，我心里有点复杂，但更多的是祝福。#情感 #成长,0.0,0.09,0.83,0.0,0.15,0.0
不知道为什么，看到《时差》总有一种想哭的冲动，仿佛听到自己的心跳。#歌单推荐 #情感共鸣,0.0,0.07,0.31,0.25,0.46,0.0
这几天感冒了，好像整个世界都在变慢，但也有种被生活温柔对待的感觉。#生病日常 #反思,0.05,0.07,0.67,0.13,0.18,0.0
我的减肥计划从来没有放弃过，今天终于决定了，冲！目标：半年内见檀哥。#减肥计划 #目标,0.0,0.07,0.83,0.11,0.0,0.0
这种阴雨天，让人更想窝在家里喝茶，看书，过一个慢节奏的生活。#生活感悟 #慢生活,0.05,0.0,0.49,0.44,0.12,0.0
为什么我一看到檀健次的名字就觉得整个人都被温暖包围了？#偶像 #治愈,0.0,0.0,0.64,0.07,0.0,0.3
每次看到日落，心里都觉得有种莫名的平静，仿佛一切都能释然。#日落 #心情,0.0,0.05,0.68,0.16,0.14,0.08
今天在梦里看见小时候的自己，突然觉得那些过往的痛苦其实都能释怀。#梦境 #自我疗愈,0.0,0.08,0.66,0.13,0.24,0.09
在洗澡的时候总是能突然想到很多事情，是不是水汽能清理掉一些复杂的情绪？#洗澡时光 #思绪万千,0.07,0.1,0.15,0.21,0.51,0.12
最近好喜欢放慢脚步，喝茶，晒太阳，享受每一个孤独的瞬间。#独处时光 #放松,0.0,0.06,0.89,0.08,0.06,0.0
今天看了一部电影，觉得它没有什么特别的情节，但就是能让我心动。#电影推荐 #小确幸,0.0,0.0,0.91,0.0,0.0,0.08
跳绳和看演唱会，原来这两者竟然能让我感觉同样的疲惫但又充实。#运动与热爱 #生活反思,0.07,0.0,0.51,0.11,0.17,0.32
其实不管做什么，心态最重要，毕竟，你的态度决定了你对生活的感知。#心态 #人生感悟,0.0,0.0,0.51,0.52,0.09,0.0
听着《时差》，脑海里不停回想着你，感觉好像又回到了那个不见面的日子。#怀念 #情感,0.0,0.12,0.14,0.11,0.79,0.0
窗外的雨声就像是心里的低语，听着就像是和自己在对话。#雨天心情 #静谧,0.0,0.0,0.65,0.31,0.16,0.0
每次剪视频的时候，脑袋里总是回荡着“我要给它加点特别的东西”这种小情绪。#视频制作 #创作,0.13,0.08,0.36,0.31,0.16,0.06
最近不管走到哪里，脑袋里总会回响起《时差》的旋律，感觉它已经融入了我的生活。#音乐 #生活感悟,0.06,0.0,0.72,0.24,0.12,0.0
和朋友一起看电影，总是能找到一些特别的共鸣，仿佛他们也和我经历了相同的情感起伏。#朋友 #共鸣,0.0,0.0,0.81,0.11,0.07,0.07
梦见自己和喜欢的人一起走过了很多地方，醒来后，发现那是最美的梦境。#梦境 #情感,0.0,0.0,0.59,0.31,0.11,0.11
每天都在为自己制定计划，但每次都偏离了轨道，今天也没能去运动。#自嘲 #生活,0.15,0.13,0.0,0.07,0.87,0.0
和家人一起吃饭，分享每个人的小故事，那一刻的温暖真的让我很幸福。#家庭 #温暖时光,0.0,0.0,1.0,0.0,0.0,0.0
我在微博连续签到30天，获得了“签程似锦”头衔，觉得自己像是一个小小的目标实现者。#小成就 #生活点滴,0.0,0.0,0.87,0.06,0.0,0.0
每次旅行回来，总觉得自己更懂得如何珍惜眼前的一切。#旅行感悟 #人生反思,0.0,0.0,0.65,0.26,0.2,0.0
最近试着去做一些自己从未做过的事，发现其实自己比想象中更有勇气。#勇气 #自我突破,0.0,0.12,0.72,0.18,0.0,0.06
跟自己喜欢的人一起做事，总是能感受到一种温暖的力量，让我不再惧怕未知。#合作 #温暖力量,0.0,0.1,1.0,0.0,0.0,0.0
每当夜晚来临，总会有些莫名的忧伤，但它也提醒我去珍惜每一个平凡的日子。#夜晚 #情感,0.0,0.12,0.54,0.18,0.3,0.0
看着窗外的星星，突然觉得自己有点渺小，但又好像一切都变得不那么重要了。#星空 #哲思,0.11,0.07,0.44,0.22,0.44,0.0
现在每天都尽量抽出时间做自己喜欢的事，感觉生活更加有意义了。#兴趣爱好 #生活充实,0.05,0.0,0.96,0.05,0.0,0.0
每次在午后的阳光下读书，心情都会变得特别好，好像生活一下子变得轻松起来。#午后阳光 #阅读,0.0,0.0,0.84,0.19,0.0,0.0
最近喜欢上了种花，发现它们虽然很慢，但每一朵花的开放都值得等待。#种花 #耐心,0.0,0.0,1.0,0.08,0.0,0.0
每次看到《时差》的歌词，脑海中就会不自觉地浮现出那些遗憾的过往。#歌曲 #心情,0.0,0.06,0.11,0.35,0.57,0.0
最近被一个剧迷住了，里面的角色每一个都有那么深的情感，让我也开始怀疑自己的情感深度。#剧集 #情感共鸣,0.0,0.26,0.09,0.28,0.48,0.09
偶尔会怀疑自己到底是不是在做对的事，但也许生活本来就是在不断寻找中前进的。#迷茫 #人生,0.0,0.11,0.33,0.23,0.36,0.1
做自己喜欢的事，才会感到真正的自由。最近终于能抽时间去做自己的小项目了。#自由 #创作,0.0,0.0,0.8,0.15,0.0,0.0
和喜欢的人一起散步，哪怕不说话，也觉得心里特别安定。#散步 #爱情,0.0,0.06,0.87,0.15,0.09,0.0
生活总是充满未知的挑战，但正是这些挑战让我不断成长。#成长 #挑战,0.0,0.16,0.78,0.16,0.0,0.0
今天吃了很多美食，但最让我感动的是那一瞬间的美好回忆。#美食 #回忆,0.0,0.0,0.9,0.0,0.11,0.0
看了一部电影，觉得里面的人物经历真的让我有了很多的感悟。#电影 #思考,0.0,0.0,0.57,0.32,0.15,0.0
每次心情不好的时候，总喜欢把自己藏进音乐里，仿佛一切烦恼都能随着旋律飘走。#音乐疗愈 #心情,0.0,0.0,0.72,0.21,0.2,0.0
最近有点焦虑，觉得自己还差好多，但不管怎样，我都会继续前行。#焦虑 #自我激励,0.06,0.18,0.53,0.15,0.37,0.0
这几天一直在整理自己的思绪，感觉重新找回了生活的节奏。#整理思绪 #生活节奏,0.0,0.0,0.72,0.15,0.17,0.0
