posts,angry,fear,happy,neutral,sad,surprise
有时会觉得自己像颗在风中飘荡的蒲公英，随时准备去到未知的地方，但又总是舍不得离开现在的生活💫🌱,0.0,0.0,0.0,0.15,1.0,0.0
今天下午走在公园里，看到一只小狗一直追着自己的尾巴转，忽然意识到它可能在寻找某个自己永远也触及不到的东西。🌟,0.0,0.08,0.06,0.2,0.41,0.2
如果人生有重新来过的机会，我真希望能更多去追求那些让我心动的事，而不是被那些“应该做的事”束缚住🙃,0.09,0.0,0.74,0.0,0.24,0.0
那天在咖啡馆里，突然意识到，原来自己喝的每一杯咖啡都是对生活的一种调味品，或许有时只需一点点甜，便能改变一整天的心情🍮,0.0,0.0,0.73,0.14,0.12,0.15
不知道是不是所有人都这样，总有那么一刻，站在窗前，看着天上的云卷云舒，突然就明白了生命中的某些东西。☁️,0.09,0.0,0.16,0.13,0.58,0.14
当我走进新的一年时，唯一想要的不是更好的目标，而是更深的内心平和。让我接受自己的不完美，活得更真实🧘‍♂️,0.0,0.0,0.98,0.0,0.0,0.0
一个人的存在就像一支小船，时而在风平浪静中漂泊，时而在波涛汹涌中激烈起伏。但最重要的是，无论风浪如何，我都在前进⛵,0.0,0.0,0.88,0.15,0.0,0.0
看着街上的匆忙人群，有时会觉得，大家好像都在跑着追逐什么，但有时候停下脚步反而能更接近心中的答案🌱,0.0,0.0,0.62,0.14,0.22,0.12
喜欢用电影里的台词来表达自己的心情，就像每次心情低落时都能找到《海上钢琴师》里的那句“人生是一本翻不完的书”。🎬,0.0,0.0,0.76,0.15,0.1,0.0
朋友跟我说：“你是那个总能在一片混乱中找到意义的人。”我笑着回答：“有时候，乱才是最真实的。”😂,0.0,0.0,0.56,0.2,0.16,0.12
有时候觉得人类的创造力无限，而我的创意就像一只羽毛飘然飞舞，总在寻找属于它的空隙。🎨✨,0.0,0.0,0.14,0.21,0.46,0.1
坐在窗前喝着茶，偶尔会想，自己是否太过于理想化？但也正是这些理想，让我看见了那些不经意间的美好。🍃,0.0,0.0,0.53,0.19,0.29,0.14
每次想做些改变时，都会感到些许的恐惧，但却又不甘心停留在原地。所以，偶尔让自己变得疯狂一点，也未尝不可。🔥,0.0,0.16,0.46,0.17,0.26,0.0
今天终于整理了堆积如山的杂志，看着那些印刷品，一瞬间心情轻松了不少。或许每个人都需要一个小小的清理仪式。🗂️,0.0,0.0,0.71,0.17,0.1,0.06
我其实一直都在努力让自己过得更好，但有时发现，放松一下，享受生活中的小幸运，可能是最好的答案🌻,0.0,0.0,0.86,0.0,0.0,0.06
最近试着从不同的角度看待问题，每次换个视角，似乎都能发现一些全新的风景——这也是一种快乐吧！🌀,0.06,0.0,0.98,0.05,0.0,0.05
你看，星星总是在夜空最深的黑暗中闪烁，而我们的心也总是在最沉寂时找到了光明。💫,0.0,0.0,0.35,0.27,0.41,0.05
记得小时候，看到月亮特别亮时，心里就会特别安静。长大了，尽管忙碌，但偶尔还会偷空仰望天上的月亮，那份宁静依旧让我安心。🌙,0.0,0.0,0.87,0.07,0.1,0.0
真希望生活能够像一首轻快的旋律，时而激昂，时而柔和，但永远不失那份心跳的节奏。🎶,0.0,0.0,0.91,0.05,0.05,0.0
深夜的城市总是安静的，但每个人的心中都装着自己的星辰。我也在静静等待那颗属于我的星星坠落。🌠,0.07,0.0,0.6,0.19,0.23,0.0
走过的路，走过的风景，都成了记忆的一部分。偶尔回头，发现自己已经走了那么远。🚶‍♂️,0.0,0.0,0.08,0.16,0.9,0.0
