posts,angry,fear,happy,neutral,sad,surprise
每天都在写论文，思考人生的意义，发现自己离成为“哲学家”越来越近了😅 #学术困境 #自我反思,0.06,0.07,0.37,0.22,0.29,0.0
是不是每个读博士的，都有一段对未来充满怀疑的日子？有时候觉得自己是不是太早迷失在这条路上…🫠 #存在主义危机,0.08,0.16,0.0,0.13,0.57,0.12
给老板发了两封邮件才写好一个，真觉得自己是个写邮件专家🧐每次都得先深呼吸，做好心理建设才敢发送。,0.24,0.0,0.15,0.13,0.35,0.07
打开电脑开始工作，然后…你猜发生了什么？又是一波低效的日常😩可能我天生就是效率低下派吧。,0.36,0.09,0.06,0.16,0.16,0.32
总觉得自己像个社交机器人，表面热情内心空空如也，难道我真的是ENFP里的反面例子吗？ #社交疲惫,0.22,0.08,0.0,0.22,0.55,0.16
为什么每次看完剧就觉得自己像个对生活失去热情的废人？可能我就是那个剧中的失败女主吧。,0.36,0.0,0.0,0.13,0.55,0.16
试图做一个不再焦虑的“哲学家”，但每次思考的结果都是：还是得继续冲啊！ #焦虑症患者,0.07,0.1,0.24,0.22,0.41,0.0
最近常常想：人生到底是不断打怪升级，还是随心而活？偶尔放空自己，心灵才有一点平静。🧘‍♀️ #随遇而安,0.0,0.0,0.55,0.24,0.1,0.09
每当我告诉自己“不焦虑”时，内心却是“焦虑到飞起”💀究竟什么时候能实现内外一致呢？,0.07,0.09,0.0,0.24,0.57,0.23
从不断熬夜改论文到不断迷茫人生，这几年的生活就像一场不间断的追逐戏。 #找不到终点,0.0,0.12,0.23,0.23,0.43,0.0
也许我真的太适合做个废宅了，懒散的生活才是我的真爱🌚 #惰性是我的本能,0.14,0.0,0.21,0.19,0.46,0.0
突然发现自己喜欢上了一个超小众的爱好，可能我就是那种一旦投入就全力以赴的类型吧🫣,0.0,0.0,0.69,0.07,0.0,0.18
无聊至极的时光，每一刻都显得无比漫长。难道我从未想过人生中有更大的意义吗？ #无限循环,0.17,0.07,0.0,0.0,0.63,0.15
心里明明有万千感受，却发现嘴巴上说不出什么，偶尔觉得自己就像个没有“出口”的人。,0.16,0.0,0.0,0.11,0.81,0.0
说好的“平静”呢？我怎么又一次陷入了这场“高效与拖延”的双重搏斗中😩,0.47,0.0,0.0,0.12,0.26,0.21
就算是“ENFP”，我也是有脆弱时刻的。尤其是面对生活的压力时，怀疑自己到底能坚持多久。,0.0,0.18,0.0,0.1,0.82,0.0
路边看到一只狗狗，它的眼神居然治愈了我的一整个下午，世界果然还是有些美好瞬间的。,0.0,0.0,0.83,0.0,0.0,0.33
每次出去和朋友见面，心情立马变好。人群中的那股活力让我觉得自己也是个有梦想的普通人。,0.0,0.0,1.0,0.0,0.0,0.0
昨天的我还是个不停想要“改变世界”的理想主义者，今天的我变得有些现实主义了。,0.09,0.0,0.22,0.23,0.49,0.05
在社交场合中，我又是那个“表面风平浪静，内心翻江倒海”的人😅,0.17,0.0,0.09,0.36,0.27,0.1
想做个安静的美人，可是人生好像永远无法安静下来。 #永远的自我矛盾,0.07,0.0,0.0,0.1,0.91,0.0
一直觉得自己很独特，直到发现每个人都觉得自己独特。是时候放下这份自负，学会看待他人了。,0.0,0.0,0.77,0.12,0.2,0.0
看到朋友圈的“成功故事”，心里只剩下了沉默。每个人都在有自己的节奏，我也不必强求。,0.0,0.0,0.6,0.14,0.23,0.0
这段时间的情绪波动太大，偶尔会开始想，“我到底是为了什么在奋斗呢？”,0.11,0.0,0.0,0.18,0.58,0.2
身边的人都过得那么好，我却越来越“迷茫”了。人生的确是个不断求证的过程。,0.0,0.0,0.17,0.09,0.6,0.11
