posts,angry,fear,happy,neutral,sad,surprise
我好像被一杯奶茶给治愈了，虽然现在肚子不太好，但总感觉世界突然变得很美好。也许就是这种小确幸吧~ 💖,0.0,0.0,1.0,0.0,0.0,0.0
一早看到窗外阳光透过云层洒进来，心情瞬间明朗。今天我也要做个闪闪发光的人✨,0.0,0.0,1.0,0.0,0.0,0.0
早上起不来，结果被办公室小伙伴拉去上班，坐在椅子上睡得像个土豆，老板看着我笑了，我心里默默崩溃…,0.11,0.12,0.0,0.09,0.84,0.13
我发现只要心情不好，就疯狂喝饮料，今天的菜单是：奶茶+抹茶蛋糕。对，我就是靠这些短暂的快乐生存的！😜,0.0,0.0,0.82,0.0,0.11,0.15
每次走在街上看到别人开心的样子，我都想过去问：“你是不是知道了什么我不知道的秘密？”🌟,0.0,0.0,0.24,0.17,0.34,0.27
今天去餐厅吃饭，老板发了一张菜品照片说：“来看看今天的特别菜！” 我看了看，是我昨天自己做的 😂,0.0,0.0,0.44,0.31,0.0,0.32
哎呀，今天真的有点慌，计划做的事都没做到，怎么办？不过一想到明天还是有机会，心情就不那么糟了！,0.25,0.14,0.0,0.0,0.64,0.11
今天遇到一个小孩子，他看着我笑了笑，我突然意识到，可能我们都需要别人一个温暖的笑容来撑起一天💫,0.0,0.0,0.84,0.0,0.08,0.06
刚才跟朋友聊天，突然明白了很多道理，感觉自己像个大师似的，没想到最后还是被朋友吐槽：“你这才叫懂？”😂,0.17,0.0,0.23,0.16,0.16,0.38
这几天压力山大，但每次去公园坐一坐，闻着花香就觉得一切都没那么重要了。人生总要有些小幸福吧！🌻,0.0,0.0,0.99,0.0,0.09,0.0
真是个奇妙的日子，脑袋里满是各种乱七八糟的想法，突然觉得自己好像一个充满梦的少女 💭,0.09,0.0,0.64,0.0,0.0,0.29
今天做了件疯狂的事，买了一个完全不需要的东西，但它实在太好看了！谁能抗拒这种诱惑呢？🙈,0.05,0.0,0.63,0.0,0.0,0.29
路上看到一只猫咪跑得飞快，我立刻想：它是不是也在逃离某种压力？猫生就是这么自由！🐾,0.0,0.0,0.63,0.07,0.0,0.23
刚刚给自己做了个小决策：多给自己一点时间，别总是把心情寄托在别人身上。自己才是最好的朋友！,0.0,0.0,0.84,0.09,0.1,0.0
刚刚给朋友讲了一个特别疯狂的梦，结果她竟然说：“你是不是晚上没关窗户？”我笑了，可能是吧 😆,0.0,0.0,0.22,0.17,0.0,0.56
每次听到别人说“我什么都不懂”时，我总想：“你怎么知道自己不懂？你可以去尝试呀！”每个人都有无限可能！,0.0,0.0,0.66,0.12,0.07,0.08
今天无聊到不行，决定和同事玩一场心理游戏，结果大家都疯了，完全忘记了工作！🌀,0.43,0.0,0.09,0.06,0.3,0.24
我不明白，为什么每次看电影都觉得自己好像是主人公？也许这就是我过于幻想的毛病吧！,0.16,0.0,0.0,0.17,0.35,0.41
刚才翻开一本旧书，里面的文字竟然让我眼泪一瞬间就流了下来。可能我们都有一些被遗忘的心情吧。,0.0,0.0,0.0,0.0,0.73,0.36
今天突然很想去旅行，去一个没有任何人知道我是谁的地方，逃离所有的纷纷扰扰，只是为了自己一会儿的宁静。,0.0,0.0,0.71,0.06,0.15,0.0
这几天忙得几乎要崩溃，但偶尔躺下来闭上眼睛，感觉就像被宇宙温柔包围着。明天又是新的一天，加油吧！,0.0,0.0,1.0,0.0,0.0,0.0
一会儿要和朋友去做个有趣的挑战，我知道我一定会失败，但至少会笑到不行。生活本来就该如此轻松嘛！,0.0,0.0,1.0,0.0,0.0,0.0
你们有没有过那种觉得自己完全和这个世界不太对劲的时刻？好像一切都和自己无关，但又又紧密相连 🤔,0.0,0.1,0.0,0.19,0.38,0.29
今天遇到的某个小插曲，竟然让我明白了一个大真理：原来我们每个人的生活都充满了惊喜，关键是你是否察觉。,0.0,0.0,0.46,0.14,0.0,0.45
为什么有时候，明明知道自己很累，还是会去做些完全没意义的事？这种矛盾的心态，真的是每个人都有的吧？😂,0.44,0.0,0.0,0.08,0.49,0.18
有时候觉得自己好像一只被世界遗忘的猫咪，默默地观察一切，却不敢真正参与。但我知道，自己很独特 🐱,0.0,0.0,0.49,0.08,0.39,0.1
每天都有很多烦恼，但突然某个瞬间，就觉得世界原来可以这么美好，只要放慢脚步，静下心来欣赏。,0.0,0.0,0.89,0.05,0.06,0.07
今天和朋友聊到了那些曾经认为不可能的事，结果大家笑得都快疯了。看来有时候，梦想就是给自己开个玩笑 😆,0.06,0.0,0.77,0.0,0.08,0.15
想到昨天的工作，不知道是该笑还是该哭，可能一切都只是对自己太苛刻吧。偶尔放松一下，人生会更美好！,0.11,0.0,0.86,0.0,0.18,0.0
每次都觉得自己没时间，结果一闲下来又发现，原来时间不过是用来思考、做自己想做的事的。人生如此奇妙！,0.0,0.0,0.78,0.0,0.0,0.25
今天去咖啡店，发现他们新出了个咖啡口味，尝了一口竟然觉得自己在喝一场梦。生活中的小确幸💖,0.0,0.0,0.88,0.0,0.0,0.24
明明有很多事要做，但还是忍不住在深夜里发呆，幻想自己成为一个有无数冒险经历的人。哈哈，梦想太大了吧！✨,0.0,0.0,1.0,0.0,0.0,0.0
我总觉得，今天的自己比昨天更有活力，明天会比今天更好！这种乐观主义，是我能给自己最好的礼物！💫,0.0,0.0,1.0,0.0,0.0,0.0
今天突然有了一个奇怪的想法，或许人生就是这样，时不时地冒出来一些疯狂的小念头，才让我们活得不那么无聊。,0.14,0.1,0.0,0.09,0.51,0.21
今天决定去参加一个突如其来的聚会，完全没准备，但反而很开心！人生就是这么奇妙，有时候冲动一下也不错。,0.0,0.0,1.0,0.0,0.0,0.08
突然间有点怀念学生时代的自由，那时候每次考试后都会去看电影，感觉生活好简单呀。现在呢，一堆工作要做…,0.06,0.0,0.37,0.0,0.49,0.0
去了一个新地方，发现那里的人好温暖，感觉一下子充满了能量。或许，换个环境，心情真的能变得更好💫,0.06,0.0,1.0,0.0,0.0,0.0
每天上班前都在想，今天会是怎样的一天，结果每天都是一连串小惊喜和小麻烦的组合。有时候，生活真像个谜 🧩,0.1,0.11,0.0,0.07,0.64,0.27
今天在会议上被问了一个问题，突然一下子想到了十个不同的答案，结果说出来的还是最平凡的那个，哈哈哈！,0.0,0.0,0.99,0.07,0.0,0.08
今天见到一个久违的朋友，我们聊了很多，最后发现，我们原来都在为同样的事烦恼。世界真小呀～,0.13,0.0,0.26,0.0,0.57,0.23
每当我觉得不开心的时候，就会去想那些让我开心的瞬间。就像今天的午后阳光，突然觉得一切都没那么难了🌞,0.14,0.0,0.15,0.0,0.8,0.0
明明知道工作不重要，但每次坐在桌前，都能找到一种充实感，或许这就是工作的魔力吧！💼,0.0,0.0,0.93,0.0,0.0,0.12
今天刚刚做完一个新计划，想着自己能实现，但总觉得某个地方还没完全做好。怎么办，完美主义又上来了！😭,0.26,0.0,0.06,0.06,0.59,0.14
生活中的惊喜时刻，真的很珍贵。比如今天，无意中得到了一些好消息，瞬间觉得自己的努力没有白费 💪,0.0,0.0,0.94,0.0,0.0,0.1
明明准备去睡觉，结果忍不住又开始刷微博，看来我就是个没有自制力的夜猫子。晚安，明天再见～,0.24,0.0,0.31,0.07,0.5,0.0
这么多年过去了，突然觉得自己终于找到了一些真正想做的事情。人生的意义或许就在于此：寻找属于自己的方向 ✨,0.0,0.0,0.81,0.09,0.0,0.06
今天看到某个朋友笑得那么开心，突然觉得自己也想笑。生活中有时候就是这样，别人开心了，你也会快乐！😊,0.08,0.0,1.0,0.0,0.0,0.0
每次遇到困难的时候，都会想：“这些事我能扛得住的！”有时候，心态决定一切吧～,0.0,0.0,0.67,0.1,0.14,0.0
虽然工作很忙，但偶尔停下脚步，看看自己周围的人和事，真的很有意义。人生需要有点温暖的瞬间 🌈,0.07,0.0,1.0,0.0,0.0,0.0
今天学会了一个新技能，虽然是很小的事，但给自己打了个小小的“赞”。我喜欢这种逐渐成长的感觉！ 🎉,0.0,0.0,1.0,0.0,0.0,0.0
