posts,angry,fear,happy,neutral,sad,surprise
生日快乐！🎉我ivo姐姐真的超级美！！每天都希望她开心快乐！心里暗暗发誓，要像她一样勇敢追逐梦想！💖,0.0,0.0,1.0,0.0,0.0,0.0
刚刚看了她的最新动态，等她醒了再发布高清图！超期待的，明天见！✨ #期待中,0.0,0.0,0.96,0.0,0.0,0.0
父亲节的时候，我反而给爸爸准备了一份特别的“礼物”，老爸终于认识到自己是我最重要的榜样。🥰,0.0,0.0,0.98,0.0,0.0,0.0
今天去太古汇配眼镜，结果人多得像蚂蚁一样，幸好眼镜选得不错！😅,0.0,0.0,0.79,0.0,0.06,0.18
五月真的过得太充实了！无论忙碌与否，我的心情总是满满的！六月份，继续保持！💪🫶,0.05,0.0,1.0,0.0,0.0,0.0
每天都像特种兵一样充实，腰痛了也不敢停！梦想中的下个地方，是一片平坦的草原吧…就不想走坡了😂,0.0,0.0,0.86,0.0,0.16,0.0
真是神奇的一天，早上番禺开会，下午深圳工作，晚上香港吃夜宵！广东交通便利，幸福感爆棚！🌟,0.0,0.0,0.97,0.0,0.0,0.13
介绍一下我家的金毛圆坨坨，虽然它智商第一，但我怀疑它是假的金毛...完全不懂得追踪！🙄 #买的假狗,0.27,0.21,0.0,0.09,0.13,0.28
最喜欢的工作时光，是跟客人直接交流的时候！每一次的反馈都让我成长，我也在不断调整改进中！💡,0.07,0.0,1.0,0.0,0.0,0.0
设计公司，居然连礼盒都这么有设计感！不想上班的心情瞬间被设计治愈了！🖤,0.07,0.0,0.48,0.0,0.0,0.56
叫老于来接我，坐地铁？居然能接受，真是男人！是不是我太累了，才想要个司机接我呀🤔,0.31,0.0,0.2,0.0,0.1,0.48
做个夜班，开车是最有趣的！朋友的车整一个环绕立体声，我瞬间爱上了电车！🚗🎶,0.08,0.0,0.92,0.06,0.0,0.05
司康九周年活动，送定制网兜！果然最幸福的是在吃甜品的时候发现福利！快来抢！🎁 #限量版,0.0,0.0,0.8,0.0,0.0,0.15
最爱的东魁大杨梅！一口下去，满满的夏天味道🍉水果真的是最好吃的零食啦！,0.0,0.0,1.0,0.0,0.14,0.0
说实话，今天没收到什么大礼，倒是收到了几碗剥好的荔枝，简直是人生的甜蜜呀！😌,0.0,0.0,1.0,0.0,0.0,0.06
因为忙得要命，公众号没写完，时间也从未准时过。创业也是要讲求松弛感嘛，不急不急。🫣,0.17,0.07,0.27,0.28,0.25,0.0
忽然又回到广州打工，发现自己笑不出来了。每次努力工作才是对自己的真实反馈。💼,0.0,0.0,0.79,0.0,0.26,0.06
今天超忙！除了准备大餐，还要参加甜品节活动，忙到飞起！非常感谢店里的每一位伙伴！🔥,0.0,0.0,0.95,0.0,0.0,0.0
酱蟹吃了，烤肉吃了一顿，终于要回家了！飞到了中国也为了一眼爱豆，太拼了吧！✈️,0.0,0.0,1.0,0.0,0.0,0.0
五年了，竟然拍了同款懵b照！每次回头看，真的是爱自己的一种方式。📸#成长的足迹,0.0,0.0,0.89,0.0,0.0,0.17
韩国行程步数统计，比一个月还多！爬坡下坡，累得想哭😭走的简直比下田还累！,0.19,0.0,0.0,0.0,0.77,0.0
享受自由的旅行！吃大肉喝大酒，最幸福的时刻就是不带孩子的旅行！哈哈哈🥳,0.1,0.0,1.0,0.0,0.0,0.0
在降温的韩国，气温才-[num]度我还穿短袖，冷得像冰块一样，我的眼泪汪汪🥹,0.12,0.16,0.0,0.07,0.87,0.0
今早嗓子哑了，回想起喝酒嗑瓜子的疯狂夜晚，忘记合照，只有墙上的合照记录了下次再战！🍻,0.13,0.0,0.2,0.0,0.58,0.06
东航的空姐好温暖！不仅帮我叠了个手机支架，还给我送了小礼物，幸福感满满！🎁,0.06,0.0,1.0,0.0,0.0,0.0
离开贵阳，幸运的升了个公务舱，真是人生开挂了！今晚的青岛，看谁才是真正的酒王！🥂,0.0,0.0,0.94,0.0,0.0,0.13
终于回家！但儿子居然连个屁都没送我。淘宝的推荐系统果然很懂事，马上推了个好东西给我！🤣,0.12,0.0,0.68,0.0,0.0,0.39
小刘的第一场分享会就这么开始啦！还拿了个奖，真是太荣幸了！快夸我美，美吧？🎤,0.0,0.0,0.93,0.0,0.0,0.07
今天是工作日，但我依然充满能量！努力做自己喜欢的事，打破自己舒适圈，未来可期！⚡,0.08,0.0,0.99,0.0,0.0,0.0
和姐妹们一起在万菱汇忙着补货，一天的辛苦过后，收到的花花让我感动不已💐谢谢你们！,0.0,0.0,1.0,0.0,0.0,0.0
无论多忙，心中那份热爱和活力永远都不变！💖努力创造、突破自己，奋斗才有意义！,0.06,0.0,1.0,0.0,0.0,0.0
劳动节，竟然还在加班！看着别人休假，我只能笑着说：“我也很努力啊！”💪,0.0,0.0,0.55,0.0,0.06,0.35
满怀信心迎接新的挑战，四海城的面包节即将开始！让我们继续冲刺，不断超越！🔥,0.1,0.0,0.96,0.08,0.0,0.0
终于坐上了心仪的电车！人多到要疯，瞬间感受到自己每天努力的意义，虽然腿有点酸。🚃,0.0,0.0,0.99,0.0,0.09,0.0
每天都说明天戒酒，结果还是哐哐喝，明天又是吃早餐+锻炼的计划，真的好懒！😂 #自律在哪,0.37,0.0,0.0,0.0,0.67,0.06
上完班还没完，立马就开始忙碌下一个任务！工作虽然累，但挑战也让我更加充实💥,0.05,0.0,0.98,0.0,0.0,0.0
一天忙完，才意识到我已经飞了十个小时了，真的是马不停蹄！累得像个“特种兵”了！🥲,0.33,0.0,0.0,0.0,0.45,0.16
今天的工作如火如荼，忙碌让人忘记了疲惫，结束后准备迎接明天的挑战，工作就是力量！⚡,0.0,0.0,0.99,0.0,0.0,0.0
面包节开始了！大家来拿快点哦，我们也在加班充实自己！每一分努力都值得！🍞,0.0,0.0,1.0,0.0,0.0,0.0
劳动节的加班让我深刻体会到“付出才有回报”这句话的意义，不怕辛苦，只怕没有目标！🎯,0.0,0.0,0.76,0.08,0.1,0.0
今天也要继续加油！每一次打卡，都是对自己努力的肯定！一起共勉💪,0.0,0.0,1.0,0.0,0.0,0.0
忙得晕头转向，但依然保持满满的热情！生活嘛，就是充满挑战和希望！🌟,0.0,0.0,1.0,0.0,0.0,0.0
今天跟伙伴们一起拼了个美甲，夏季清爽版的海海指甲，带着它出门超开心！💅,0.0,0.0,0.94,0.0,0.0,0.08
每个疲惫的时刻都值得纪念，走过一段又一段的路，我坚信自己一定会更加闪耀✨,0.0,0.06,1.0,0.0,0.0,0.0
工作再忙也要保持乐观！感谢自己每天不断努力和坚持，我相信明天会更好！🌈,0.0,0.0,1.0,0.0,0.0,0.0
做到自己最喜欢的工作，每一天都值得珍惜！生活是对自己最好的奖励！🌱,0.0,0.0,0.98,0.06,0.0,0.0
路上又看见了我的灵魂伴侣——书店！每次进去，仿佛进入了一个神奇的世界！📚✨,0.0,0.0,0.8,0.0,0.0,0.22
今天整理书架，发现自己真的很爱阅读！好久没捧起书本了，马上补上！📖,0.0,0.0,0.99,0.0,0.08,0.05
拍了一组生活照，心情大好！这样的自己真是爱不释手！每一次变好，都是对未来的期待！💖,0.0,0.0,1.0,0.0,0.0,0.0
每一天都在努力前进，生活就是如此丰富多彩！不停探索，享受其中的每一刻！✨,0.11,0.0,1.0,0.0,0.0,0.0
