posts,angry,fear,happy,neutral,sad,surprise
今天忙到爆，开了5个会，还得完成三个PR和一个hotfix…结果中间带狗出去三次，最后做了一个普拉提，给自己点个赞！🐮🍺,0.0,0.0,0.9,0.0,0.0,0.05
纽约的风简直是要把楼都吹塌了，冷得都不敢出门！能不能来点好事？我真的有点抑郁了😩,0.62,0.11,0.0,0.0,0.53,0.0
erwin第一次见到雪！纽约下雪啦！虽然他完全不感兴趣，依旧狂玩球😂 #滑雪的季节#,0.0,0.0,0.85,0.0,0.07,0.17
最近发现，办公室的尬聊真是越来越痛苦。尤其是对那些奇怪的白男，强行维持一个“职业微笑”，简直在修行😵,0.59,0.07,0.0,0.1,0.28,0.0
今天James又邀请我一起看AOT finale，我毫不犹豫地拒绝了！我的自尊心告诉我，这次我绝对不再被这个烂尾骗了😂,0.2,0.0,0.42,0.13,0.21,0.14
“我的生活像我生活的城市一样冷酷，感觉像回到[year]，毫无希望，毫无动力，fxxk！” #抑郁天#,0.15,0.1,0.07,0.0,0.71,0.0
病了两周，中秋节吃得太开心，结果咳到现在。身体到底怎么了，真是不禁折腾啊😷,0.49,0.0,0.0,0.0,0.62,0.08
有了erwin之后，我和James已经开始计划下一只狗狗了！打算几年后再给他添只Lappie妹妹，准备好名字：Alta！哈哈哈，滑雪场名字！,0.09,0.0,0.97,0.05,0.0,0.0
Taylor终于开始和猛男交往了！我懂你！体育生猛男型，真的是特别可爱！哈哈哈🏋️‍♀️,0.07,0.0,1.0,0.0,0.06,0.0
自从养了erwin，我再也不怕办公室尬聊了！大家都喜欢谈论狗，话题永远不会断！🐶,0.05,0.0,0.86,0.09,0.0,0.0
RTO太可怕了，简直是每天的抑郁源泉！每天都很压抑，真心想逃离这座城市🙄,0.31,0.54,0.0,0.0,0.13,0.1
看到雪山的照片，我又陷入了滑雪的回忆！但现实是，我只能继续忙着PR和code review😭 #滑雪控#,0.0,0.05,0.23,0.16,0.62,0.0
今天觉得又开始生病了，感觉好像我每次滑雪回来都会病一次。究竟是RSV还是流感呢？真心希望自己快点好！🦠,0.0,0.08,0.39,0.05,0.47,0.0
看着大S的爆料节目，居然端出来的是一碗酸辣粉，我笑到不行，真是太意外了！😂 #娱乐八卦#,0.0,0.09,0.5,0.0,0.0,0.53
最近沉迷看家居博主，真想买个大房子，给erwin建个后院！结果一想，自己的钱包直接拒绝了！😂 #梦想破碎#,0.24,0.09,0.07,0.0,0.5,0.13
又想起了汪小菲的事情，不知道为什么，总觉得为他辩解的人最后一定会得到他一样的伴侣，哈哈哈 #娱乐圈奇闻#,0.0,0.0,0.96,0.0,0.08,0.1
Winter is coming！但这次的冬天似乎特别热，气温一下子飙升到[degrees]度，这简直就是回到武汉的夏天了！救命！🔥,0.26,0.14,0.06,0.0,0.25,0.24
每次听到New Jeans的歌，我都忍不住觉得它们简直超越了其他女团！夏天的女团大战，你能不能每年都来一次？✨,0.2,0.0,0.41,0.12,0.08,0.26
今天收拾了好多东西，感觉又要搬家了。每年夏天都得处理这些，虽然疲惫但总有新的惊喜！#搬家季#,0.0,0.0,0.98,0.0,0.0,0.06
Hamilton的歌太好听了，简直无法集中精力工作！听着听着，我就完全忘了要写代码了～🎶,0.08,0.0,0.57,0.0,0.26,0.11
和实习生聊了[minutes]分钟，简直感到头痛缺氧，真的有点脑袋不够用了…不过今年的实习生们真的很聪明！希望他们加油！💪,0.05,0.06,0.84,0.0,0.17,0.0
今天妈妈问我父亲节送什么礼物给爸爸，结果我妈说“送祝福吧”，这让我感受到了满满的怨念😂,0.11,0.0,0.0,0.1,0.79,0.0
无聊到自己涂了个超级丑的荧光橘色指甲油，完全毁了我的心情！怎么会是这种颜色呀？😖,0.34,0.0,0.0,0.0,0.43,0.37
今天姨妈终于来了，运动也终于能开始恢复了！赶紧去做个HIIT训练，恢复起来！💪 #姨妈后的运动,0.0,0.0,0.84,0.07,0.07,0.09
明明是雪季，但我已经心早飞到滑雪山脉！心里默默祈祷，希望不会再遇到大pow！🙏🙏,0.0,0.0,0.48,0.12,0.35,0.07
今天终于吃到了一块最好吃的牛肉面，和朋友们一起分享，真的是小小的幸福！🍜,0.0,0.0,1.0,0.0,0.0,0.0
看过很多电视剧，但最近真的对《血龙狂舞》陷得越来越深！这种多方势力角力的剧情简直让人停不下来！📚,0.29,0.12,0.06,0.1,0.31,0.2
总算解决了转租的问题！搬家季又开始了，希望这次一切都顺利，不要出什么麻烦！#搬家进行时#,0.0,0.0,0.89,0.0,0.0,0.0
最近真的觉得自己很需要一个度假，尤其是忙碌的工作后，简直感觉没力气了！如果假期不下雨，那我该有多开心！🌴,0.1,0.0,0.64,0.0,0.38,0.0
看着猫咪在沙发上打滚，突然发现，它的睡姿居然变得越来越舒服，甚至开始帮我家抓蟑螂了！😂,0.0,0.0,0.5,0.0,0.0,0.54
今天帮朋友带了一天的金毛狗狗，简直开心死了！它实在太乖了，看到我皱眉头就把电脑合上了，太治愈了！🐕,0.05,0.0,0.99,0.0,0.0,0.0
看到这个夏天的女团大战，我简直觉得自己已经变老了！我get不到Gen Z的审美，但我依然爱这些音乐！🎶,0.0,0.0,0.84,0.0,0.18,0.08
今天上了很多的会议，简直是窒息感。终于知道为什么我和PM总是那么疲惫了——这真的是职场的日常吗？😓,0.06,0.09,0.0,0.0,0.61,0.28
一整天都在dogsitting，又带了一天的小狗，真的是充满了治愈感，狗狗永远是最好的疗愈师！🐶,0.0,0.0,1.0,0.0,0.0,0.0
今天给朋友做了点月饼，虽然自己做的不完美，但看到大家吃得开心，心里满满的满足！🎑,0.0,0.0,1.0,0.0,0.06,0.0
终于实现了从沙发到厨房的挑战！结果做的饭也挺好吃的，我自己给自己打个满分！🍴,0.0,0.0,1.0,0.0,0.0,0.0
今天在商场闲逛，发现了一些很特别的小物件。每次购物都能给自己带来一点小小的快乐！🛍️,0.06,0.0,0.99,0.0,0.0,0.0
看了很多家居博主的装修视频，现在我对自己的公寓开始不满意了，真想换个大房子，做个属于自己的家！🏠,0.23,0.0,0.07,0.0,0.66,0.05
终于决定开始健身了，今天做了30分钟的HIIT训练，感觉自己有了新的动力！加油！💪,0.0,0.0,1.0,0.0,0.0,0.0
夏天快来了，终于决定让自己变得更好，开始打卡运动，建设自己的夏日身材！🏋️‍♀️,0.0,0.0,0.85,0.09,0.07,0.0
每次看完新剧，都不禁思考，如果我也能像剧中的主角一样自信、勇敢就好了！💭,0.0,0.0,0.86,0.05,0.09,0.05
