posts,angry,fear,happy,neutral,sad,surprise
周杰伦的歌像米线，单独清唱没啥味道，但加上编曲伴奏，简直天花板。而[name]的歌，完全不需要其他，光是那嗓音，就是天籁。#音乐 #歌手的魅力,0.0,0.0,0.61,0.37,0.0,0.0
港片里的茶餐厅=警匪片，西餐=白领，家里吃=顾家，每个小细节都透露着人物身份。吃盒饭的镜头永远代表草根，能映射出无数人心中的故事。#电影文化 #食物的象征,0.0,0.0,0.35,0.69,0.0,0.0
退票费比机票贵？！总算明白为什么我要把自己禁锢在家里，避免那些坑。#旅行经验 #机票套路,0.24,0.07,0.13,0.11,0.35,0.16
过年不回家，是怕找不到工作。爸妈担心丢工作，所以我不敢回家。两代人不同的焦虑，闹得我心情沉重。#家庭压力 #新年心情,0.08,0.17,0.0,0.06,0.75,0.0
我的女朋友就是柳梦璃的最佳人选，外貌与气质，仿佛是她从画里走出来。遇到她之前，我从未想过还有人能这么贴近我心中理想的她。#爱情故事 #理想型,0.0,0.0,0.63,0.27,0.05,0.12
每次看到那种“无视风险，继续安装”的APP时，我都想准备一个安卓机备用。华为，我还是爱你的，尽管你总是面临些小挑战。#科技吐槽 #手机选择,0.07,0.1,0.47,0.33,0.22,0.0
华为的logo现在都不怎么印了，真心希望它能重新审视这块“招牌”，总感觉不够酷，换个新的可能会更有吸引力。#品牌设计 #华为logo,0.16,0.06,0.6,0.15,0.11,0.12
秦始皇未曾想过，两千多年后，六国人民会为了祭拜他而花钱。是不是他在某个时间点早已预见这一切？#历史反思 #历史幽默,0.0,0.13,0.1,0.47,0.09,0.23
对于现代金融的复杂结构，看似简单的背后却隐藏着资本的运作与利益的纠葛：资产个人化、债务公司化，背后是全球化的无形手段。#经济观察 #金融思考,0.0,0.15,0.0,0.77,0.0,0.0
外交部辟谣“禁用苹果手机”这件事，让我想起了那些暗地里形成的默契，不通过法律，而是通过文化的统一性。#政治观察 #中国智慧,0.16,0.05,0.21,0.44,0.0,0.1
昨天在学校听到《晴天》响起，突然觉得那首歌能带我回到最初的大学时光，怀念的心情一下子充满了。#青春回忆 #校园生活,0.0,0.0,0.74,0.0,0.21,0.07
这次看到华为带头突破美国科技封锁，让我突然意识到，世界局势可能会发生剧变，接下来可能会看到更多的变化。#国际政治 #科技未来,0.11,0.09,0.19,0.5,0.0,0.14
如果李逍遥的角色重拍，我认为吴磊完全可以演绎出那个从“仙剑客栈”里走出来的李逍遥，他的气质与角色契合得恰到好处。#电视剧讨论 #角色扮演,0.0,0.07,0.27,0.74,0.0,0.0
看到地铁里没人给老太太让座，我心里很不是滋味。不同城市的文化差异，带来的生活体验真是不一样。#社会观察 #尊老爱幼,0.19,0.05,0.15,0.31,0.37,0.0
有个电脑店的老板真的是特别踏实，这种靠谱的人，未来一定会有非常大的发展。现在的消费者更看重商家的诚信和服务。#创业故事 #商业哲学,0.05,0.0,0.65,0.38,0.0,0.0
听毛泽东的《七律·和[name]先生》，每一句都带着深深的历史感，思绪飘到那个时代。#经典诗词 #历史的气息,0.0,0.0,0.69,0.36,0.0,0.0
最近突然意识到，自己和INFP的人总是有种特别的吸引力。他们的情感丰富，生活中充满了诗意。#性格探索 #INFJ和INFP,0.0,0.05,0.54,0.47,0.08,0.09
不知道为什么，现在的网友比以前更难骗了，这让我对他们的智慧和见识有了新的尊敬。#网络文化 #社会变化,0.11,0.0,0.44,0.31,0.07,0.06
古人平均寿命确实没有我们想象的那么短，现代的健康生活方式也许让我们过得更久。#历史与健康 #长寿的秘密,0.0,0.0,0.38,0.53,0.09,0.15
网传的大学饮品禁用冰块事件，不禁让我想到了山东的管理文化，处理问题总是有些极端。#社会观察 #饮品文化,0.22,0.12,0.0,0.53,0.0,0.0
看韩振华老师演的反派葛天霸，我立刻就意识到这就是好演员，真正通过演技征服了观众。#演技点评 #好演员的标准,0.0,0.0,0.56,0.46,0.0,0.0
看着勇士的比赛，他们如此精确的移动掩护让我想到了早些年，规则的松动让比赛变得更有挑战。#篮球观察 #运动规则,0.05,0.12,0.32,0.46,0.0,0.1
每次比赛我都会觉得勇士队可能会“下黑脚”，这种预测虽然是我对他们战术的推测，但比赛的不可预测性让我感到刺激。#体育预测 #篮球战略,0.0,0.2,0.45,0.41,0.0,0.0
读研不一定能找到工作，甚至博士毕业也可能继续为职场迷茫所困。#教育反思 #职业选择,0.0,0.13,0.0,0.66,0.31,0.0
詹姆斯的球技真是让我想起了齐达内，那种深思熟虑的每一个动作，每一次解读对方意图的能力，真的是人球合一的境界。#篮球哲学 #运动员分析,0.0,0.06,0.55,0.37,0.0,0.09
小米手机居然会有“程序未响应”的问题，这让我感到有点不可思议。科技发展到现在，怎么还会遇到这种问题呢？#科技进步 #手机疑惑,0.11,0.25,0.0,0.06,0.0,0.63
多吃肉是对的，但牛奶的消费问题还是值得深思。#健康饮食 #食品选择,0.0,0.0,0.12,0.77,0.13,0.09
有些人就是喜欢让别人多生，政府的干预越来越明显，但又不想给多生的家庭更多支持。#社会问题 #人口政策,0.21,0.07,0.0,0.53,0.15,0.07
看到网上关于废弃手机的统计，真觉得手机的更迭太快了，我的Mate 30 Pro用得还顺手，没什么换机的欲望。#消费主义 #环保思考,0.27,0.0,0.43,0.15,0.13,0.06
最近LPL十周年，真心为西卡投票，他是这个赛季最具代表性的选手，粉丝支持就是这么简单直接。#电竞回顾 #LPL选手,0.0,0.0,0.91,0.0,0.0,0.06
一些企业的老总，在网上传播某些过时的理念，让我感到有些惊讶。#企业文化 #职场观察,0.13,0.19,0.0,0.54,0.0,0.16
这次新闻中的不实传闻，反映了我们对公信力的深刻怀疑，真相的缺失让很多人失去了信任。#新闻透明 #公众信任,0.11,0.14,0.0,0.54,0.07,0.0
在买手机这件事上，大家真的容易被品牌左右。有时候我想，最重要的应该是手机的实用性而非它的品牌标志。#科技消费 #品牌偏见,0.13,0.07,0.0,0.63,0.09,0.0
看到有人分享早午餐合并成一顿的新闻，我心里想：这不就是想让你多花钱、多吃、多买。#生活观察 #消费趋势,0.17,0.0,0.12,0.46,0.0,0.2
看到大家在吐槽入境防疫政策，我也在想：国家在这个问题上或许有更多的考量，但如果考虑不周，容易引发社会不满。#公共政策 #社会反响,0.4,0.11,0.0,0.35,0.06,0.15
对于法国胜利的预测，我感到有些失望，毕竟我更喜欢c[name]，但法国的实力太强，想改变也难。#体育预测 #足球迷,0.0,0.17,0.14,0.41,0.43,0.0
有时候想，历史上不少决策其实和今天的我们似乎并无太大差别，现实生活中的选择也是如此复杂。#历史反思 #社会观察,0.0,0.06,0.1,0.57,0.1,0.12
我妈今天给我发了信息：“多吃些，少吃些”。这让我想了好久，妈的智慧就是这么神奇，简单却深刻。#家庭生活 #妈妈的智慧,0.0,0.09,0.71,0.16,0.11,0.16
回想那些大学毕业时的挣扎，现在想起来，真是一种成长的痛苦，也是一种幸福的回忆。#毕业故事 #成长的感慨,0.0,0.1,0.73,0.06,0.29,0.0
在看到学生毕业论文致谢流浪猫的新闻时，我深感触动。原来，每个人的生活都离不开这些小小的陪伴。#毕业回忆 #感动故事,0.0,0.0,0.74,0.11,0.12,0.0
