posts,angry,fear,happy,neutral,sad,surprise
本来早上开心地磕CP，突然看到BE剪辑，整个心情瞬间被拉低。那种失落感真的不容易消化，真是cp粉的日常。#追星# #心情跌宕#,0.13,0.13,0.09,0.07,0.82,0.0
今天跟某人说下周做鸡蛋闷粉皮，结果被认认真真要求发菜单。我心想：你吃的是我做的饭还是我说的做法呀？#厨房日常# #做饭困难#,0.17,0.12,0.0,0.18,0.46,0.21
今天回家看到最爱的豆腐和锅盔，一瞬间和今天的“牛鬼蛇神”都和解了。好像所有烦恼都能被一顿美食解决。#食物治愈# #心情好转#,0.06,0.0,1.0,0.0,0.0,0.0
听到吉他版的《夜游》，心脏不受控制地跳了几下，感觉整个灵魂都被撞击了。我的内心深处都在默默尖叫。#音乐# #心动瞬间#,0.12,0.2,0.47,0.0,0.29,0.09
河北文旅又有新进展，真想去看看。又有地方突然冒出来，让我这么想。#旅行心愿单# #期待#,0.09,0.12,0.9,0.0,0.0,0.06
发现小时候最喜欢的漫画还没连载完，今天翻出来看，画风有点奇怪，但依然是伊兹密王子迷。#怀旧# #漫画情怀#,0.0,0.06,0.72,0.12,0.18,0.16
早晨开始磕CP，心情好到不行，结果一条评论直接破防。感觉情绪变化好快，磕CP的心情还真是很微妙。#追星生活# #情感波动#,0.19,0.15,0.5,0.1,0.24,0.11
知道自己一整天都在上班路上磕CP，心情都能保持愉快。看来CP真的是我每天的动力之一。#CP生活# #情感驱动#,0.0,0.0,0.98,0.0,0.06,0.0
京腔真的太有魔力了，听一听直接心动，做梦都是甜的。晚安语音就得是这个口音！#语音情感# #心动#,0.0,0.0,0.93,0.0,0.0,0.0
今天跟某人争论了自己是J人还是P人，结果他完全插不上话，这个INFJ绝不认输！#性格大战# #自我认同#,0.51,0.09,0.17,0.22,0.12,0.11
想着我梦想中的生活：每天种地、拜个道士，宁静又自由，最近超喜欢道士版《猪猪侠》。#梦想生活# #悠闲人生#,0.0,0.0,0.93,0.11,0.0,0.0
我的办公桌上得贴上“敏于事慎于言”的标语，真的，工作中有时候觉得自己说话太冲了。#自我提醒# #职场反思#,0.24,0.06,0.05,0.2,0.45,0.0
家庭版冰糖葫芦的失败经历简直成了我的笑料，真心感觉自己做饭的创意都变成了厨房灾难。#厨房翻车# #做饭失败#,0.23,0.17,0.12,0.0,0.76,0.0
做饭真的太累了！明明只想做个简单的晚餐，结果一切都变得那么复杂。原来妈妈的“简单晚餐”背后有多累。#厨房劳作# #食欲丧失#,0.09,0.1,0.0,0.0,0.91,0.16
五天来的心情终于可以用这种潦草的方式记录，感谢这个美丽的宇宙，让我见到了我的梦想。#心情# #宇宙感悟#,0.0,0.0,0.97,0.0,0.0,0.05
不知道自己怎么了，总是会看别人做的事就心生嫉妒，吴青峰最好马上坐在刘家凯腿上，不然我也不能怎么样。#嫉妒# #情感爆发#,0.38,0.21,0.0,0.07,0.52,0.0
