posts,angry,fear,happy,neutral,sad,surprise
哇塞，涨若云真的好美，简直是完美的小狗宝！居然有猫有狗的好宝宝，这种感觉简直太萌了。#宠物日常 #萌萌哒,0.12,0.0,0.88,0.0,0.0,0.19
刚刚看完李易臻的视频，一开始觉得他挺平凡的，结果发现他每个动作都带着一种不自觉的魅力。#节目观察 #娱乐圈,0.0,0.11,0.37,0.45,0.0,0.22
真的是碎到不行啊，原以为只是普通的小狗被淋湿，结果是被十八层楼的冰水砸到的小狗碎碎狗！太惊艳了。#爆笑时刻 #小狗故事,0.08,0.24,0.58,0.0,0.0,0.34
我真的不理解，为什么大家都说泽嬷蹲着是因为没安全感，难道只是懒吗？有时候真想给这些人上一课。#生活琐事 #搞笑观察,0.45,0.16,0.07,0.14,0.25,0.18
综艺节目妆容才是我的舒适区，真心觉得这些节目才是我最喜欢的场合！奇葩妆造真的好精彩！#综艺观察,0.1,0.0,0.86,0.0,0.0,0.14
刚做了一件事，完全溺爱自己的方式，连被遛都像在和小狗狗玩捉迷藏！真的超享受这种宠溺！#生活乐趣,0.0,0.0,0.92,0.0,0.0,0.12
哇塞，看到涨若云的萌态，真是要哭了，简直是完美的猫狗宝，太可爱了吧！#宠物控,0.07,0.0,0.78,0.0,0.1,0.12
跨平台对线的行为能不能停一下？如果要骂人，至少给个直接的地方别到处乱换平台！#社交媒体,0.96,0.06,0.0,0.12,0.0,0.06
对于自己喜欢的人，真的是喜欢到无可救药，每次看到他就想说：这就是我的理想型！#明星迷,0.0,0.0,0.86,0.0,0.0,0.1
高考宝宝们，别忘了听力记得涂卡，选择题没把握别改，写好答案就好！祝好运，送你们加油的力量！#考试季 #祝福,0.05,0.0,0.97,0.0,0.0,0.0
哇塞，狗在皇室里简直是完全自由的，简直就是享受狗生呀！不过我决定不让我的小狗去狗咖卖艺了，它还是在家里当个宠物好。#宠物生活,0.0,0.0,0.73,0.0,0.05,0.14
南昌的衣服真是太迷人了，那种混搭风格看着有点像梅花鹿，不过也太美了，不行我要去买！#时尚潮流,0.05,0.0,0.83,0.0,0.0,0.12
看《致命游戏》有种无限流的快感，剧情紧凑又充满惊悚感，真的是从来没想过这么快就被吸引住！#游戏迷,0.0,0.17,0.59,0.1,0.0,0.21
一看到这个节目就笑了，连女嘉宾都没能逃过她那种能量的冲击！这种操作简直绝了，笑到不行！#综艺搞笑,0.12,0.13,0.6,0.12,0.06,0.31
我妈才知道我追的是流量，竟然说“他们不认识你，你也不认识他们，怎么能迷得这么深”——你们妈是不是都这么说？#追星趣事,0.23,0.05,0.09,0.0,0.0,0.55
那个狗狗演技大赛真的太好笑了，狗的表演比很多演员还要到位，简直是演技大佬！#狗狗演员,0.08,0.0,0.76,0.07,0.0,0.17
最近看了个节目，简直笑到不行，不知道怎么形容，就是那种无厘头的搞笑，已经笑得停不下来了！#娱乐观察,0.0,0.1,0.71,0.05,0.08,0.16
综艺节目越来越让人失望了，既不幽默也不精彩，看着都想关掉。节目本该有点创新，难道真的到了这个地步？#综艺吐槽,0.64,0.07,0.0,0.0,0.36,0.14
突然想起，小时候总觉得偶像剧女主有点傻，后来才意识到她们的聪明是因为她们懂得掌握机会，才变成了真正的女主角。#偶像剧,0.0,0.0,0.49,0.17,0.22,0.18
看到一个人疯狂迷恋自己的偶像，突然明白了：有时候不喜欢是对自己最好的选择，给自己留点空间，才是真正的智慧。#情感反思,0.0,0.0,0.64,0.18,0.13,0.0
今天刷到一个很搞笑的微博，网友一边批评明星高考祝福的错别字，一边又觉得自己能改别人作文一样。#网络文化,0.26,0.09,0.18,0.29,0.09,0.19
我的世界观完全被小狗狗给颠覆了，原来我不是真的追星，是追星到变成了星星！#搞笑日常,0.15,0.0,0.46,0.08,0.14,0.35
高温天时总是想找点“凉快”的东西，结果一不小心，周围全是让我笑到不行的奇葩节目！#娱乐生活,0.29,0.15,0.29,0.0,0.17,0.27
今天有些人居然还在网综里做小丑，真是低估了自己的影响力。不是所有的观众都愿意看你折腾！#综艺风波,0.91,0.05,0.0,0.0,0.06,0.23
看到涨若云的工作室图，突然想笑，感觉他们像一个草台班子，真是“高能”满满！#娱乐观察,0.0,0.0,0.76,0.14,0.0,0.12
明星被批文盲时，我只能感叹：生活中的我们，才是最真实的“文盲”。#社会观察,0.1,0.11,0.06,0.29,0.35,0.09
看着这些狗狗互动节目，觉得自己每次看都能发掘到一些新的笑点，真的是越来越像狗了。#宠物趣事,0.11,0.0,0.68,0.08,0.12,0.16
发现高考作文题竟然不容易！越来越觉得自己越来越能理解这些题目背后的考量，难度加大了！#高考季,0.05,0.11,0.19,0.0,0.19,0.61
最近生活真的不顺，看到那种“自律”的博主，才意识到自己连整理书桌的时间都没有了。#生活反思,0.22,0.07,0.0,0.11,0.6,0.0
狗狗节目真的是愈来愈好笑，没想到看小狗手舞足蹈也能找到这么多的乐趣！#小狗小乐趣,0.07,0.0,0.87,0.0,0.0,0.12
刚才刷到一段高考祝福，结果发现真的是“错别字大赏”，哈哈哈，大家别再扒了，没啥意义！#社会吐槽,0.22,0.0,0.47,0.06,0.11,0.16
看着大家疯狂拍戏视频，真心觉得自己也该放下工作压力，追逐点自己的梦想了。#人生思考,0.0,0.0,0.8,0.05,0.09,0.0
明星错别字被扒成这样，我都不知道该说啥了，大家就不能放过他们一回？#娱乐圈吐槽,0.7,0.08,0.0,0.13,0.15,0.17
