posts,angry,fear,happy,neutral,sad,surprise
"最近在想，为什么每次看到那些""全能""艺人，我反而会想要反思，艺术的魅力真的仅仅是能力的堆砌吗？#娱乐观察#",0.12,0.09,0.0,0.31,0.23,0.27
今天碰到一个朋友说自己完全不喜欢Kpop，但我却忍不住为它疯狂打call，真的是不禁想“你们不懂！”#文化差异#,0.4,0.08,0.0,0.07,0.26,0.25
听了新歌，居然有种脑袋被“洗了”的感觉。音乐、舞蹈，还有那种气氛，怎么说呢，就是有种让你不自觉投入其中的魔力。#音乐心情#,0.0,0.0,0.8,0.06,0.0,0.21
最近有点累了，但一想到要继续追星，我就又有了动力。生活嘛，总得有点事撑住自己。#追星动力#,0.0,0.06,1.0,0.0,0.09,0.0
每次看到大家讨论“哪位爱豆最有星味”，我就想，是不是偶像产业真的太商业化了？真正的魅力到底是来自于哪里？#偶像讨论#,0.09,0.05,0.15,0.34,0.09,0.36
刚刚看到一位爱豆的采访，忽然意识到自己可能过于依赖他们的形象和言论，反而忘了去看背后的真实。#粉丝心态#,0.0,0.09,0.11,0.4,0.38,0.07
说实话，最近看见某些粉丝团体做得过于极端，我开始反思：我们追求的，是不是有时候偏离了初心？#反思娱乐圈#,0.28,0.05,0.0,0.28,0.28,0.14
唉，每次看到自己的偶像站在舞台上，我就有种“他们不需要我这样的普通人” 的迷茫感。#偶像崇拜#,0.05,0.19,0.1,0.08,0.57,0.08
真心觉得，人生就是一场追逐梦想的旅程。但有没有可能在实现梦想的途中，逐渐遗失了最初的那个自己？#人生思考#,0.0,0.09,0.17,0.12,0.71,0.11
每次看到“大龙”那样的舞台表现，总觉得他不止是在表演，更是在表达一种生活态度，或许，这就是偶像的魅力所在。#偶像哲学#,0.0,0.0,0.75,0.32,0.0,0.1
说真的，搞创意的真是太费脑子了，每次新的点子出来都觉得自己才刚找到了一点门道，结果又要推倒重来。#创意挑战#,0.48,0.06,0.06,0.12,0.28,0.06
最近开始觉得，每次去开会都像是打一场战争，每个观点都要与其他人博弈，尤其是那些自信满满的同事。#职场心理#,0.15,0.09,0.09,0.44,0.25,0.0
今天在街上遇到个小弟弟，他穿着我大学时候的流行款式，才意识到自己已经老了。#岁月感悟#,0.0,0.0,0.35,0.16,0.48,0.15
刚才看了个电影，剧情发展中有个地方让我突然想起了自己过去的决定——有些后悔，但更多的是感慨。#人生抉择#,0.0,0.15,0.15,0.19,0.6,0.09
最近流行“带着梦想去追”这种口号，我倒是觉得，“梦想”不一定能带你走远，最重要的是坚持下去的勇气。#生活哲学#,0.0,0.0,0.71,0.22,0.0,0.0
昨晚又一次错过了自己喜欢的演唱会，真想把自己埋在被窝里不再理任何人。#遗憾情绪#,0.09,0.11,0.0,0.0,0.98,0.0
今天终于看到了久违的现场演出，虽然身心疲惫，但那种被现场氛围包围的感觉，真的是一种独特的享受。#演出心情#,0.0,0.0,1.0,0.0,0.0,0.0
今天对着镜子看了很久，忽然觉得自己和几年前完全不同了，是变得成熟了，还是渐渐忘记了最初的梦想？#自我反思#,0.0,0.07,0.19,0.09,0.65,0.17
最近特别想去旅行，想看看这个世界不同的风景。虽然忙，但心里依然惦记着那些美丽的地方。#旅行心情#,0.0,0.0,0.84,0.0,0.11,0.0
每次看到“新晋大咖”从小透明变成明星，都会不禁感叹：成功到底是不是一种巧合？还是背后有更深的规律？#娱乐圈观察#,0.0,0.07,0.25,0.31,0.11,0.33
最近学会了一件事：有些话不必说出来，默默地做好自己才是最有力量的回应。#人际关系#,0.0,0.0,0.62,0.3,0.09,0.0
不知道大家有没有注意到，每次开会时总有几个人特别善于推卸责任，结果总是最后一个退出的那种。#职场观察#,0.32,0.11,0.0,0.38,0.13,0.08
想要把自己的生活过得精彩，但也常常陷入“做事”和“生活”之间的矛盾中，真的很难平衡。#生活困惑#,0.07,0.12,0.0,0.21,0.75,0.0
每次回想起自己高中时的梦，居然总有种很奇妙的感觉，好像当时的自己并不完全知道自己在追什么。#青春怀念#,0.0,0.1,0.5,0.0,0.19,0.35
每天都在反思自己，可能是因为当你经历的多了，你才开始意识到自己离最初的那个目标越来越远。#自我觉察#,0.0,0.09,0.21,0.31,0.39,0.05
最近听了一些“黑暗风格”的歌，忽然发现自己很迷恋那种充满情绪波动的氛围，真是太奇妙了。#音乐心情#,0.09,0.0,0.69,0.12,0.0,0.2
