posts,angry,fear,happy,neutral,sad,surprise
工作中突然陷入了一个无底深坑，心情简直像过山车一样，完全没了节奏。幸好下班后，能好好休息一下。#职场焦虑#,0.16,0.19,0.0,0.08,0.71,0.0
最近突然有点懒，懒得做事情，也懒得和人打交道。是不是做久了就会这种“自我沉浸”的状态？#懒癌晚期#,0.23,0.16,0.0,0.17,0.53,0.15
不是我说，生活中那种不按套路出牌的人真是太有意思了，做个事都能颠覆我的三观。#生活小惊喜#,0.07,0.07,0.88,0.0,0.0,0.24
今天终于把拖了好久的项目做完了，真是累到爆。希望明天可以轻松点，但大概率还得继续加班。#加班生活#,0.26,0.1,0.07,0.06,0.67,0.0
每次给自己定目标，结果总是没能完成。好吧，至少我很努力，这就足够了吧。#目标未达#,0.0,0.05,0.37,0.08,0.51,0.0
哎，真的觉得自己像个“办公室打工人”，一整天被各种琐事绑架，才想起来生活原来可以这么单调。#职场日常#,0.19,0.08,0.06,0.0,0.65,0.26
昨天忙得没时间吃饭，结果胃居然抗议了。今天决定给自己煮个大餐，奖励自己一下。#给自己加点料#,0.07,0.0,0.67,0.0,0.18,0.19
这些年都在追星，结果今天才突然发现自己可能是个“星迷”，也可能是对生活的某种逃避。#追星心态#,0.0,0.13,0.07,0.17,0.5,0.2
最近发现自己变得越来越焦虑了，可能是太多事情要做了，突然觉得每个计划都不如预期。#焦虑感#,0.05,0.32,0.0,0.05,0.84,0.05
总是想改掉的坏习惯，今天突然变得有点控制不住。总是觉得，做自己更好。#习惯与生活#,0.15,0.05,0.47,0.07,0.39,0.0
每次在工作的时候，想起来我曾经的理想和目标，突然觉得自己离那目标越来越远了。#迷茫时刻#,0.0,0.13,0.0,0.0,0.88,0.06
有时候真的挺佩服那些能够同时做好多事情的人。我真的有点做不好多任务处理。#多任务焦虑#,0.17,0.14,0.14,0.11,0.47,0.0
学会了如何平衡工作和生活，但突然觉得平衡就是为了保持表面上的平静。#生活平衡#,0.08,0.0,0.5,0.28,0.24,0.15
喜欢一个人有时候就像在看一场电影，总觉得他是英雄，但现实总是打破幻想。#爱情困境#,0.0,0.1,0.15,0.24,0.61,0.0
做了一天项目，回头想想，还是没什么大成就，真的是这么难吗？怎么让自己走出困境？#奋斗生活#,0.11,0.11,0.13,0.09,0.6,0.17
今天看到一个人很专注地做事，我也突然有了动力。生活中那些闪光点总会悄然出现。#激励自己#,0.0,0.0,1.0,0.0,0.0,0.0
看着别人分享自己的旅行，我也开始幻想起那些远方的风景。是时候计划一场自己的旅行了。#旅行梦想#,0.0,0.0,0.77,0.11,0.12,0.06
生活中总是充满了各种未知，刚刚平静了一会儿，下一秒又有新挑战出现。#挑战不断#,0.0,0.13,0.69,0.15,0.0,0.07
最近开始放慢了自己的脚步，享受更多的当下，觉得这种慢生活也挺好。#慢下来#,0.0,0.0,0.86,0.17,0.0,0.0
每天都在和自己打仗，决定做一些改变，结果总是被各种琐事拉回去。#自我斗争#,0.17,0.0,0.1,0.21,0.48,0.0
总有人告诉我“做自己”，但我有时候真不知道“自己”到底是什么。#自我迷茫#,0.0,0.15,0.0,0.16,0.77,0.08
最近在看一些和工作完全无关的电影，居然很有启发。可能是时候给自己找点新的兴趣了。#自我发现#,0.0,0.0,0.75,0.0,0.0,0.26
看到别人的成功，我不羡慕，不是因为不想，而是因为觉得自己也可以做到。#自信心爆棚#,0.0,0.06,1.0,0.0,0.0,0.0
