posts,angry,fear,happy,neutral,sad,surprise
想象一下，如果我变成了个电商大佬，卖的是“瞬间消失的笔”——买了它，写个字，笔就消失，给生活添点挑战感。,0.14,0.06,0.29,0.46,0.16,0.11
终于明白了一件事：现代社会是最完美的“投影仪”，所有的情绪和问题都能通过社交媒体反射出来。难怪大家越来越像演员了。,0.06,0.0,0.55,0.14,0.0,0.32
你有多久没认真思考过“未来自己会做什么”？就我来说，未来最有可能的是——在自己家的沙发上待一辈子，想办法躺赢。,0.0,0.0,0.45,0.38,0.12,0.08
今天发现了一个好笑的事实：成年人之间的社交，90%是谈论“吃啥”，“咋了”这两件事。剩下的10%也差不多。,0.11,0.0,0.07,0.31,0.0,0.37
昨晚梦到自己变成了一个天才科学家，发明了一个自动做饭的机器，然后那个机器突然决定给我来一份原子级的沙拉。,0.0,0.0,0.34,0.36,0.0,0.34
如果“飞行器”发明成了商业产品，你猜我们是不是就会变成手机一样，每天更新一下飞行模式？,0.21,0.0,0.08,0.52,0.0,0.22
试图写点正经的东西，结果一不小心就变成了脑洞大开的小科幻片，真的是，创作这条路上，没人能拦得住我。,0.37,0.0,0.0,0.0,0.46,0.0
最近把自己的生活做成了一个“多选题”：A. 工作 B. 睡觉 C. 看剧 D. 什么都不做。最终的选项是：我从来没做过选择。,0.05,0.0,0.0,0.39,0.39,0.06
我觉得“进步”这件事很有趣——大家都在追求它，但每个人对“进步”的定义都不一样。我的进步是，终于能用左手吃饭了。,0.07,0.0,0.91,0.0,0.0,0.0
生活中的小确幸就是能在同一时间同时收到两份外卖通知：一份是健康餐，一份是炸鸡桶。平衡感满分。,0.0,0.0,0.94,0.09,0.0,0.0
你有没有过那种瞬间觉得自己成了个哲学家，突然理解了人生的意义，然后五分钟后又把人生的意义丢到一边，去看猫咪视频？,0.21,0.0,0.05,0.23,0.26,0.28
最近每次出门都觉得像在进行一场现实版的“逃脱游戏”。我找到了出口了吗？当然没有，但我确实找到了最接近的咖啡店。,0.0,0.1,0.47,0.18,0.16,0.15
