posts,angry,fear,happy,neutral,sad,surprise
又发现了个新领域！上次想去看个心理学课，结果被引导到了人工智能的黑洞里。人类果然是探索不完的存在。,0.0,0.0,0.44,0.07,0.0,0.45
刚刚发了一条朋友圈，有人留言说“你为啥活得这么自洽？”我心想，是的呀，世界不理解我就算了，我可是超能自洽的小天才。,0.14,0.0,0.15,0.11,0.24,0.31
你们有没有试过跟自己的猫对话？我今天跟我家猫讨论了30分钟关于“人类心灵的真谛”。结果它翻了个身继续睡。,0.1,0.0,0.0,0.34,0.21,0.21
老实说，做梦梦见自己变成了某个游戏角色，醒来一瞬间觉得自己居然没超能力，顿时有点失落。,0.0,0.07,0.0,0.08,0.7,0.32
开始怀疑自己是不是上辈子是个天才，现在重生成了个“赶时髦的懒癌晚期”患者。,0.11,0.15,0.0,0.16,0.45,0.26
快给我一份“解决世界问题”的清单，别告诉我通过咖啡和24小时工作就能搞定，尝试过无数次结果只是抑郁症和咖啡因依赖。,0.35,0.0,0.0,0.2,0.37,0.07
刚刚研究了40分钟“如何成为一个更好的社交动物”，然后我就去跟墙说话了。成功避免了尴尬，嘿嘿。,0.0,0.0,0.88,0.12,0.0,0.11
无论多忙，每天都得花几分钟看看我家盆栽，顺便给它们加油打气。毕竟，有些生命需要被关怀。,0.0,0.0,0.89,0.0,0.0,0.0
发个朋友圈引发了三天的哲学讨论——是的，讨论的对象是“早餐该吃什么才有哲理感”。人生就该这么有深度。,0.0,0.0,0.59,0.22,0.05,0.15
今天看到一个人用袜子解决了鞋带的问题，我突然觉得，这世界的可能性，真的比我想的还要无限。,0.0,0.0,0.15,0.16,0.35,0.28
想去吃烤肉，但看到菜单上的价格后，突然觉得人生还有更重要的事情：如何更快地赚到足够的钱。,0.06,0.0,0.45,0.16,0.35,0.07
终于明白，原来我一直忽略的就是“什么是理想的工作”——答案是：能躺着就别坐着，能坐着就别站着。,0.15,0.0,0.11,0.16,0.48,0.23
刚看了一个脱口秀，主持人说：“你永远也猜不到你下一秒会成为一个笑点。”结果，我笑了三天。,0.0,0.0,0.54,0.2,0.09,0.26
我决定用“因为有你”的态度对待生活。所以，从今天开始，我决定早起跟我的闹钟道个歉。,0.17,0.0,0.27,0.23,0.35,0.0
最近发现，“时间”这个词简直是人生的最大谜团。每次我设定的时间计划，最后都会被懒惰打破。,0.09,0.17,0.0,0.28,0.43,0.21
哥们儿，我就是想问问，梦想和现实之间的差距，怎么才能在五分钟内用Uber解决掉？,0.43,0.0,0.0,0.18,0.13,0.37
今天又把一堆书丢到书架上，突然有点懊悔：我到底是要读书，还是想靠书堆出个“聪明人”假象？,0.38,0.0,0.0,0.07,0.55,0.1
我觉得我是个“懒得玩手机”的人，但看到别人更新了状态又忍不住想要点个赞，算不算自我矛盾？,0.39,0.0,0.0,0.17,0.43,0.11
听说人类大脑最多能同时处理7个信息点。呵呵，我可以在两秒内处理三种不同的疑惑，然后开始猜测人生。,0.0,0.0,0.5,0.3,0.0,0.3
谁能告诉我，为什么看不完电影，听不完音乐，但我就是能在五分钟内把一条朋友圈翻到第99页？,0.36,0.0,0.09,0.11,0.19,0.37
我决定今天放下所有科技产品，去感受大自然的美好。结果五分钟后，开始怀念Wi-Fi信号。,0.0,0.0,0.0,0.14,0.72,0.08
路上看到一个人在用超级古老的手机拍照，瞬间我意识到：人类在追求新潮的同时，也在怀旧的怀抱中挣扎。,0.11,0.0,0.42,0.22,0.14,0.21
我决定每天跑步十公里，开始的第一天我就把手机放在了健身房的柜子里，结果下次去找它时，它自己也去了健身房。,0.0,0.0,0.08,0.47,0.33,0.17
打开门看到外面大太阳，心里竟然生出了“真希望能赶紧下雪”的想法。这种矛盾的心情才是生活的精髓。,0.0,0.0,0.53,0.1,0.19,0.19
为什么会有人觉得，“吃饭没心情”的我可以一直吃下去？但就算吃得再多，内心也没得到填满啊。,0.1,0.0,0.0,0.08,0.7,0.19
今天看到一篇“未来科技让人类生活更轻松”的文章，突然有个大胆的想法：如果能把懒惰转化为一门技术，科技的发展是不是应该更多关注“懒人”？,0.21,0.0,0.29,0.41,0.0,0.23
随便翻了翻社交媒体，发现每个人的生活都比我精彩，但我依然过得很快乐——大概是我不需要比别人更精彩吧。,0.07,0.0,0.78,0.0,0.13,0.14
刚给自己定了个目标：明天我要做到比今天更懒。你们说，我这算不算提前为生活做好准备？,0.17,0.0,0.14,0.23,0.22,0.22
我的哲学是：如果你没法改变某件事，那就把它变成笑话。这样不仅能消化问题，还能搞笑一整天。,0.11,0.0,0.65,0.44,0.0,0.0
今天走进书店，看到一本关于“如何快速获得成功”的书，瞬间决定：成功的秘诀应该是先学会如何更懒地活着。,0.0,0.0,0.5,0.26,0.11,0.17
说实话，我就是喜欢挑战自己的思维——比如今天想象了自己是个外星人，但这个外星人还是个万年不出门的懒惰人类。,0.25,0.0,0.06,0.2,0.29,0.19
最近有些自卑，因为我发现我对于“努力”这件事越来越不感兴趣，可能我适合当个天生的懒汉。,0.0,0.07,0.07,0.31,0.6,0.0
研究表明：给自己设定过多的目标，会让我变得懒得去做。结果是，我根本不会完成任何事。,0.12,0.0,0.0,0.47,0.42,0.0
他们说：“你很懒”，我答：“我有我的哲学，选择懒得活，才是对生活最大的反叛。”,0.06,0.0,0.21,0.35,0.26,0.07
又发了一条微博，结果收到了一堆评论：“你是不是做了个有趣的研究？”我的回答：是的，我研究了“生活中最没有意义的事”。,0.12,0.0,0.07,0.34,0.15,0.29
最近很喜欢在网上“围观”生活，但每次都在“观”之后，陷入“为啥我也不能拥有这种生活”的想法中。,0.14,0.0,0.0,0.21,0.61,0.12
每次我尝试打破自己的舒适圈，总是失败，然后告诉自己：“明天再说，今天我就静静地过。” ——每个人都是“计划”天才。,0.0,0.0,0.38,0.22,0.36,0.0
在外面吃饭的时候，我发现自己点的每一道菜，都是为了“跟大家不一样”。就连“点餐”也成了挑战。,0.0,0.0,0.26,0.4,0.26,0.14
刚看完一篇博文，说“生活应尽量保持平衡”。我才想，哦，没问题——那我今天就不平衡一下，试试看。,0.08,0.0,0.14,0.32,0.31,0.14
有没有人和我一样，明明做不到的事总要跟别人说一下，结果下一秒就成了“后悔”的主角。,0.2,0.0,0.0,0.13,0.73,0.07
给自己设了个超难的目标，结果发现，努力和懒惰之间的平衡是我这一生都无法破解的谜题。,0.0,0.07,0.0,0.2,0.49,0.23
今晚准备好好自省一下，结果躺在床上五分钟后突然想起了别人发的搞笑视频。自省，不自省，难道不是生活的一部分？,0.17,0.0,0.07,0.05,0.44,0.33
终于发现我人生的最大哲学——有些问题，完全不需要答案，直接给自己一个“哈哈”就好。,0.0,0.0,0.96,0.0,0.0,0.05
我的新爱好是收集各类“自相矛盾”的句子。你们不觉得，那才是生活的核心吗？,0.12,0.0,0.27,0.34,0.09,0.19
我发现自己其实并不“特别”喜欢玩手机，然而一到朋友圈一刷，就停不下来。这才是“智商逆袭”的经典。,0.0,0.0,0.65,0.17,0.13,0.2
我的哲学是：生活中如果你真的很喜欢某件事，那就去做；如果懒得去做，那就反思，至少能多想几个小时。,0.0,0.0,0.57,0.44,0.08,0.0
看到有人深夜发微博：“我该做什么？”我想了半天，答：“不如先睡觉吧，明天可能就有答案。”,0.0,0.0,0.11,0.49,0.16,0.17
今天去了个超市，看到一排零食的广告，突然有个想法：“这世上最伟大的发明就是吃零食时的快乐。”,0.0,0.0,0.69,0.17,0.0,0.16
有时候，我也会陷入对未来的焦虑中，但更常见的是：“算了，活在当下就行了！”,0.17,0.09,0.0,0.26,0.52,0.0
最近才知道，原来我的桌面比我想象中的还乱。可不可以给我一个机会，让我把一切重新整理一遍？我现在是瞬间不想再工作了，给我一个月假期来整理我的桌面！但是，谁来帮我整理心情啊，哈哈～ 这些小小的杂乱真的让我困扰，难道我要学会接受这种“混乱之美”吗？#心情管理学#,0.32,0.08,0.21,0.06,0.31,0.19
