posts,angry,fear,happy,neutral,sad,surprise
真想要找个宁静的地方呆着，什么都不做，哪怕几天。反正在这儿，我的头脑永远在运转，感觉即使我闭上眼睛，也依然能推算出未来十年的人生轨迹。,0.09,0.0,0.63,0.06,0.25,0.0
这些天试着放慢节奏，但老实说，效率低下让我头皮发麻。我是那种只要没在动，就会觉得自己在浪费生命的人。,0.32,0.0,0.0,0.08,0.59,0.0
遇到人群时，我的第一反应是看谁能和我讨论些严肃话题。谁先谈起天气，我就立刻想要消失。,0.23,0.13,0.0,0.49,0.22,0.0
确定了一个目标之后，再也不想浪费时间。剩下的就是不断提升自己的策略，每一步都要精心规划，不能有一丝差池。,0.0,0.0,0.66,0.38,0.0,0.0
没人能理解，如何在一个办公室内，一边完成任务，一边保持不被外界影响。平静，冷静，绝对理智。,0.1,0.0,0.45,0.47,0.0,0.0
随着工作压力增大，我越来越怀疑自己到底是个怎样的人。是时候再一次重塑自我，回到那些理性思考的根源。,0.08,0.07,0.1,0.26,0.53,0.0
跟我说“不要太严苛”，我反问：“你希望我放宽标准，把结果做得马马虎虎吗？”这就是我对自己最深刻的要求。,0.23,0.0,0.11,0.36,0.11,0.08
今天终于解决了一个困扰我的问题，不是因为运气，而是因为不断分析与尝试。每一个细节都不容忽视。,0.0,0.0,0.76,0.15,0.0,0.05
不懂为什么这么多人觉得社交活动有趣。我的生活目标可从来不包括无意义的聚会和闲聊。,0.26,0.0,0.26,0.18,0.13,0.27
开会时，我经常很安静，但头脑里却在快速运转。大部分时候，别人的提议我早就考虑过，只是觉得不值得回应。,0.06,0.0,0.11,0.42,0.34,0.0
上班时我并不急于表现自己，反而更享受在幕后观察并计算每一个选择的长远影响。,0.0,0.0,0.58,0.43,0.0,0.0
不想当个普通人，所以我不断挑战自己的极限。每次跨过一道门槛，都会觉得自己离理想中的自己更近。,0.0,0.0,0.74,0.1,0.07,0.0
每个人都在跟我谈效率，可惜他们不懂，真正的效率并不是眼前的“速度”，而是一步一步精准的执行。,0.16,0.0,0.19,0.4,0.11,0.16
笑别人“太拼了”，可我早已习惯了在无数个凌晨三点，仍然在自己的思维世界中穿梭。,0.09,0.0,0.53,0.0,0.39,0.06
我的理性思考常常把周围的人弄得迷茫。他们总说我冷酷，其实只是我不想浪费时间在不值得的人和事上。,0.16,0.0,0.19,0.24,0.48,0.0
