posts,angry,fear,happy,neutral,sad,surprise
说不出口的那些烦恼，自己熬过的才知道。有时候最需要的不是解决问题，而是一个温暖的拥抱。🤗 #自我成长,0.0,0.0,0.83,0.0,0.14,0.0
今天看到有人在咖啡店认真看书，突然就觉得生活也可以是如此安静而美好。这个世界总是有一种温柔的力量在治愈我们。📖✨,0.0,0.0,0.99,0.0,0.0,0.06
虽然忙碌，但还是希望每一天都能用心去感受。生活中那些细碎的美好，不是随便就能遇到的。💫,0.0,0.0,0.93,0.0,0.1,0.0
有时候我们给了别人太多期望，反而忘了最重要的是自己。希望能多点时间和自己对话，找到内心的平静。🌿,0.0,0.0,0.54,0.15,0.32,0.0
今天的心情像下雨天，湿漉漉的，但也正好是洗净一切烦躁的时刻。或许，偶尔流泪也是一种疗愈。🌧️,0.0,0.0,0.64,0.16,0.29,0.0
看着别人奋斗的模样，我常常会感叹，世界上每个人都有属于自己的目标和轨迹，而我也在一路追寻中。🚶‍♀️,0.0,0.0,0.59,0.08,0.23,0.11
最近的生活节奏太快了，想放慢一点步伐。好像，我们总是忘了问自己，为什么开始这段旅程？🎒,0.0,0.0,0.0,0.16,0.72,0.16
忽然想起了那些年少时的梦想。虽然现实总是会拉扯我们走偏路，但心底的那个梦想，还是要坚持。💭,0.0,0.0,0.79,0.0,0.17,0.0
爱上一个人的时候，世界都变得温柔而明亮。而爱自己，是永远不会错的选择。💖,0.0,0.0,0.77,0.19,0.0,0.0
有时候，真希望生活可以慢下来，让我们有时间去真正感受每一刻的美好。🌸 #生活的艺术,0.0,0.0,0.83,0.14,0.0,0.0
每当我看见阳光洒进窗户，觉得一切烦恼都不重要了。生活真的很简单，享受当下就好。🌞,0.0,0.0,0.87,0.07,0.15,0.07
发现自己对世界的好奇心从未减退，总是想了解更多，探索更多。我们能从每个细节中发现不一样的精彩。🔍,0.0,0.0,0.88,0.09,0.0,0.08
今天有朋友说，人的一生其实就是不断与自己和解的过程。突然觉得，这话有道理。🤔,0.08,0.0,0.48,0.26,0.15,0.14
不管未来怎样，至少我努力过了，不留遗憾。给自己一点掌声，继续走下去。👏 #奋斗的每一天,0.0,0.0,0.99,0.0,0.0,0.0
生活中的小细节常常让人感动。比如一杯温暖的茶，和朋友的一句关心，都是值得珍藏的幸福。🍵,0.0,0.0,0.92,0.07,0.0,0.0
有时候我会想，是否我们每天的忙碌，真的是为了我们自己，还是为了别人眼中的成功？👀,0.08,0.0,0.0,0.15,0.59,0.25
生活就像是一场不断修正的旅行，每一步都在变得更好。感谢那些在我生命中出现的人，你们让我的世界更丰富。🌈,0.0,0.0,1.0,0.0,0.0,0.0
无论世界怎样变化，我始终相信温暖和爱是最重要的。人心的力量是无可替代的。💫,0.0,0.0,0.86,0.17,0.0,0.0
生活中的小幸福，就是和朋友们一起吃饭聊天，哪怕只是短短的一刻，也会觉得很满足。🍽️,0.0,0.0,0.96,0.0,0.06,0.0
