posts,angry,fear,happy,neutral,sad,surprise
今天早起五点半，提前到公司，整理了一下桌面，工作效率高，感觉一整天都充实满满！[来][来],0.0,0.0,1.0,0.0,0.0,0.0
打扫完房间，才发现原来整理能让我如此安心！每个角落都井井有条，心情都变好了！[整理],0.0,0.0,0.87,0.0,0.0,0.2
昨天加班到十一点，今天早上好像又在公司待了半天，别说，效率还是挺高的！这就是我的工作态度！,0.16,0.0,0.86,0.06,0.0,0.15
终于在周五找到了时间去健身，没想到这么久不运动，刚开始真有点吃不消。[流汗] 但坚持下去才有收获！,0.0,0.0,1.0,0.0,0.05,0.0
早晨七点准时到办公室，今天计划把所有文件整理完。每个任务都要按计划进行！[来],0.0,0.05,0.79,0.14,0.0,0.0
今天又去参加了领导的下午茶聚会，大家讨论得挺热烈，感觉工作上的联系又更紧密了。[笑],0.18,0.0,0.88,0.07,0.0,0.0
买了一台新的办公椅，坐起来比之前舒服多了，效果立竿见影，效率提升了不少！[来][来],0.0,0.0,0.93,0.0,0.0,0.08
这几天忙得不行，工作没停下来，等月底拿到那笔奖金，什么都值了！[开心],0.0,0.0,1.0,0.0,0.0,0.0
下午开了一个团队会议，每个人都有任务分配，工作进度快多了！我就是这样高效的管理者。[笑],0.16,0.0,0.94,0.0,0.0,0.08
周末终于休息，打算整理一下所有的文件和邮箱，整理思路最重要。[来][来],0.0,0.06,0.6,0.25,0.12,0.0
今天算是加班了，但一想到明天能按时交任务，还是挺开心的！工作得好，生活才有保障。[来],0.08,0.0,1.0,0.0,0.0,0.0
新买的文件夹终于到了！整个办公桌整洁了不少，看着就觉得心情好！[来],0.0,0.0,1.0,0.0,0.0,0.07
最近发现，只有自己有条理，才能让周围的事情变得井井有条，真是管理小能手！,0.0,0.0,0.9,0.0,0.0,0.0
今天终于把那个棘手的客户问题解决了！细节决定成败，计划不出差错。[加油],0.0,0.0,1.0,0.0,0.0,0.0
早晨出门时突然下起了大雨，不过幸好我提前准备了雨具，事情总能提前安排好。[来],0.0,0.1,0.68,0.16,0.11,0.0
今天开了个短小的会议，大家都按时到，效果特别好。团结就是力量。[笑],0.15,0.0,0.97,0.0,0.0,0.0
昨天交了报告，终于松了口气，毕竟领导已经有了好评价！工作中的努力就是为了这一刻。[加油],0.0,0.0,1.0,0.0,0.0,0.0
这段时间确实忙，但是有时候忙碌也是一种成就感，不然怎么提高自己呢？[来][来],0.14,0.09,0.62,0.17,0.2,0.0
刚刚把预算审批的事情办完，效率杠杠的！就是要这样快准狠。[笑],0.22,0.0,0.88,0.0,0.0,0.0
今天准备了一整天的资料，明天就能顺利展示，所有人都已经做好了准备。[加油],0.05,0.08,1.0,0.09,0.0,0.0
本来打算提前结束今天的工作，结果加了一个小时，把所有小细节都补上了，任务完成得很完美！[笑],0.16,0.0,0.94,0.0,0.0,0.0
今天拿到了一项新的项目，我很喜欢挑战，看看这次会有什么新的突破。[来][来],0.09,0.08,0.87,0.14,0.0,0.0
早上练习了30分钟英语口语，午餐吃了健康的沙拉，工作和生活都要有规划！[笑],0.12,0.0,0.98,0.0,0.0,0.0
今天去超市，果然大包大包买了好多东西，充实又满足。[笑],0.09,0.0,1.0,0.0,0.0,0.0
看着办公室里大家的表现，真的有一种成就感，管理的才是最重要的事！[笑],0.11,0.0,0.98,0.0,0.0,0.0
今天按时吃了早餐，觉得自己很靠谱，生活的每个细节都要打理好！[来],0.0,0.0,1.0,0.0,0.0,0.0
刚才和同事讨论了个方案，居然觉得比自己想的还要好，大家分工合作真是太重要了！[加油],0.0,0.0,0.92,0.0,0.0,0.12
昨天计划好的任务完成了，今天也一样要保持高效率！计划好一切，事情就能顺利进行。[来],0.0,0.0,0.96,0.13,0.0,0.0
老师布置的任务有点多，不过我还是能按时完成，毕竟我可是擅长做事的人！[加油],0.0,0.06,1.0,0.0,0.0,0.0
每天准时完成工作，哪怕有点累，但一想到任务完成的成就感就觉得很值得！[来],0.0,0.0,1.0,0.0,0.0,0.0
今天跟家里人一起去看了个展览，挺有趣的，生活中要充实自己。[来],0.0,0.0,0.83,0.15,0.0,0.0
今天早上把这周的计划重新整理了一遍，感觉更加清晰了，做事更有条理！[笑],0.15,0.0,0.99,0.0,0.0,0.0
昨天晚上睡得很早，今天早上完全精神饱满！早睡早起有很多好处！[来],0.0,0.0,0.9,0.12,0.0,0.0
开会前把资料整理得清清楚楚，一到会议中就能迅速给出自己的意见。[笑],0.17,0.0,0.71,0.28,0.0,0.0
刚刚练习了一下演讲稿，准备好迎接接下来的挑战，工作就是要保持自信！[加油],0.0,0.07,1.0,0.0,0.0,0.0
今天早上心情很好，周围的工作也都顺利推进，真是得有好心态才行！[笑],0.16,0.0,1.0,0.0,0.0,0.0
今天给自己设定了一个新目标，工作更有规划，个人生活更充实。[加油],0.11,0.05,1.0,0.0,0.0,0.0
刚买了个新的办公用品，效果还不错。我的工作环境要越来越整洁！[笑],0.19,0.0,1.0,0.0,0.0,0.0
每次看到团队进展顺利，都觉得自己的努力没有白费，工作就要这么有成就感！[来],0.0,0.0,1.0,0.0,0.0,0.0
今天不管多忙，依然保持高效。努力工作，才是最直接的成功方式。[笑],0.25,0.0,0.99,0.0,0.0,0.0
这几天不断加班，时间上得到了很好的管理，工作效率高，感到非常充实！[加油],0.06,0.0,1.0,0.0,0.0,0.0
看了一下最近的工作进度，任务完成度还不错！有计划的生活，效率才会高。[笑],0.15,0.0,0.98,0.0,0.0,0.0
