posts,angry,fear,happy,neutral,sad,surprise
这谁发明的可降解吸管，吸着吸着直接软趴趴塌陷，奶茶一杯变解谜游戏。,0.16,0.06,0.11,0.26,0.12,0.31
感觉自己挺合适一个人生活的，前提是每天能自动有人给我点饭送上来。,0.0,0.0,0.81,0.07,0.0,0.0
买了个小电风扇，吹出来的风比我叹气都轻，不知道是我买了个玩具还是买了个摆设。,0.2,0.0,0.2,0.27,0.32,0.17
下了个单买火锅底料，快递员问我是不是家里失火，我说我只是想吃点有味的。,0.12,0.0,0.0,0.4,0.43,0.1
每次想换个造型，看镜子十分钟后决定还是洗个头现实一点。,0.08,0.0,0.26,0.39,0.39,0.05
深夜刷短视频看人家跑步爬山跳伞，放下手机决定明天起床把垃圾倒了。,0.21,0.0,0.14,0.19,0.36,0.17
点了个柠檬水，结果比我这周的工作态度还要淡。,0.32,0.0,0.0,0.16,0.39,0.13
咖啡没醒我，倒是那张“请自取”的小纸条让我从梦中清醒了。,0.08,0.0,0.34,0.17,0.33,0.12
有人约我去露营，我问有没有信号，有没有床，他沉默了。,0.11,0.0,0.0,0.36,0.46,0.15
电动车今天自动熄火了两次，感觉它也想休假。,0.32,0.0,0.0,0.11,0.54,0.1
睡前在床上想起没把饭盒洗，权衡一下，决定换个新的。,0.0,0.0,0.12,0.39,0.38,0.13
今天碰巧听见楼下吵架，比综艺都真情实感，准备明天早一点回来续集。,0.11,0.0,0.64,0.22,0.16,0.0
热门博主说人生要多冒险，我点了份新店酸菜鱼，胃在抗议中。,0.13,0.0,0.19,0.28,0.3,0.06
我不爱拍照不是因为害羞，是因为大部分时候我连我自己都懒得看。,0.12,0.09,0.08,0.3,0.51,0.11
最近的生活状态：微信置顶是美团和外卖小哥。,0.0,0.0,0.19,0.63,0.08,0.17
理发师问我想剪什么风格，我说随便，结果他也真就随便了。,0.33,0.0,0.0,0.33,0.19,0.18
想不通为什么我每次想健康饮食就开始梦见炸鸡和奶茶。,0.0,0.0,0.0,0.16,0.52,0.37
最近刷到一句话“你在干嘛”，我想了想，基本上都在加载中。,0.28,0.05,0.0,0.27,0.12,0.24
刚想骂天气太热了，楼下施工队在挖地基，瞬间觉得自己还挺轻松。,0.11,0.0,0.59,0.12,0.16,0.08
买了个香薰蜡烛，点着的瞬间我以为我点燃了一个贵价蚊香。,0.09,0.0,0.11,0.23,0.18,0.31
外卖员问我今天是不是又点同一家，我说是的，他说那我猜你又点原味。,0.0,0.0,0.0,0.51,0.11,0.35
被迫开了个会，开了十分钟我已经开始研究屏保的光影变化了。,0.18,0.06,0.0,0.37,0.24,0.23
打开朋友圈十分钟，最喜欢的还是我自己的静音状态。,0.0,0.0,0.93,0.06,0.0,0.06
现在买衣服只看两点：能不能坐着舒服，吃饱会不会撑。,0.0,0.0,0.17,0.5,0.22,0.09
有人说冷静理性是缺点，那你可能没见过我买东西之前对比价格的样子。,0.29,0.0,0.15,0.41,0.06,0.08
