posts,angry,fear,happy,neutral,sad,surprise
最近对这些人设都快麻木了，自己不过是个影像捕捉者，人生还是要自己走，谁也不能替你走一遭。#冷静下来再想,0.17,0.11,0.05,0.13,0.61,0.0
说实话，忙了那么久，还是没搞清楚自己想要什么。或许自己只想要一个能轻松自在的生活。#其实没那么复杂,0.08,0.0,0.14,0.1,0.53,0.16
完全不明白现在的游戏为什么都这么死板，想自己动手做个更有创意的出来。技术不是问题，问题是对这些设计师失望了。#这才是挑战,0.38,0.0,0.08,0.14,0.34,0.1
想在海边待几天，没有任何计划，只是想感受海风吹过，安静的待着，没人打扰。#简单的幸福,0.0,0.0,0.91,0.0,0.0,0.0
为什么每次换个地方都觉得空气更清新，人生就该像开车一样，不用在乎后面的人，只顾前进。#自由,0.08,0.0,0.77,0.0,0.0,0.11
这几天懒得出门，家里的沙发竟然是最好的避风港。真正享受这些安静的时光，做自己最想做的事。#生活就是这样,0.0,0.0,0.92,0.0,0.0,0.22
刚试了新食谱，感觉自己像个厨神，不知道下次是不是能做出更好吃的菜。做饭也能很治愈。#偶尔也得自我治愈,0.0,0.0,0.95,0.0,0.0,0.0
整天纠结要不要换工作，感觉这里已经没有让我继续待下去的动力。#是时候做点改变,0.23,0.0,0.16,0.07,0.68,0.0
还是喜欢一个人独处，没人打扰，生活不需要太多复杂的东西。#有时候孤独也挺好,0.0,0.0,0.84,0.0,0.0,0.0
手机一堆没用的应用，删了几百个，感觉轻松多了。生活就该简单点。#极简主义,0.0,0.0,0.8,0.18,0.0,0.1
不喜欢跟人聊太多，但有时候被人强迫了解那些无聊的话题。想要的只是一份属于自己的宁静。#想逃避,0.09,0.07,0.09,0.24,0.59,0.0
一直觉得自己很懒，直到发现这也许才是最舒服的状态。别再为别人设定的标准活着了。#追求自我,0.07,0.0,0.41,0.16,0.35,0.0
一瞬间对某些事情没了兴趣，是时候换个方式看这个世界了。#不做无意义的事,0.24,0.0,0.13,0.21,0.54,0.0
看了个完全不懂的电影，最后彻底看不懂了。也许这才是艺术的真正魅力。#艺术到底是啥,0.06,0.0,0.18,0.28,0.22,0.29
发现做事最快的方式就是自己解决，别人总是拖拖拉拉的，真不想依赖任何人。#独立思考,0.18,0.0,0.45,0.15,0.26,0.0
看到某个不靠谱的计划被接受，我就想笑，反正不是我做的，等着看效果吧。#不关我事,0.42,0.0,0.13,0.1,0.26,0.11
最近不想见人，觉得自己心情太乱，干脆躲起来想清楚。#给自己一点空间,0.17,0.07,0.1,0.29,0.51,0.0
其实最舒服的生活方式就是自由自在，无拘无束，做自己想做的事。#自由就是最好的奢侈品,0.0,0.0,0.7,0.26,0.0,0.06
把车开到海边，停在那里什么都不想，生活就该这么简单。#清新一刻,0.0,0.0,0.85,0.07,0.0,0.06
被逼着去做某个无聊的任务，做得累得不行，结果还是错得一塌糊涂。#干脆放弃,0.35,0.06,0.06,0.17,0.59,0.0
生活好像总是在忙碌中，偶尔找到片刻安静，突然觉得自己是个陌生人。#放慢节奏,0.09,0.0,0.19,0.29,0.4,0.1
这些所谓的“规则”总让我不舒服，敢做自己才是最酷的事。#反叛不需要理由,0.24,0.06,0.41,0.12,0.24,0.0
越来越不喜欢说话，觉得自己说的每一句话都显得不那么重要。#安静反而更自在,0.12,0.0,0.47,0.2,0.41,0.0
昨天又跟别人吵了一架，吵得莫名其妙，结果还是没人记得。#不值得,0.24,0.0,0.0,0.0,0.82,0.0
总算能从那些无聊的日常中抽身出来，活得更有意义。#突破自己的舒适圈,0.0,0.0,0.79,0.08,0.0,0.07
每次旅行最喜欢的是那些没有计划的时光，随便走走，反而能找到最美的风景。#无计划也能很精彩,0.0,0.0,0.96,0.0,0.0,0.08
好久没这么专注做事了，突然发现自己居然挺享受这种“心无旁骛”的感觉。#专注的力量,0.0,0.0,0.83,0.0,0.0,0.18
不知道为什么现在越来越不喜欢和人说话，反正跟我有关的事，我自己解决就行。#不想麻烦别人,0.39,0.0,0.08,0.13,0.4,0.0
还真没想到，自己居然能在一个小时内解决一个困扰我半个月的问题。#有时候，思考才是最好的解药,0.0,0.0,0.28,0.0,0.16,0.45
最近发现沉浸在一件事里会让时间过得特别快，不想浪费时间在那些无意义的事情上。#每一分钟都要值得,0.0,0.0,0.84,0.0,0.1,0.0
