posts,angry,fear,happy,neutral,sad,surprise
谁能想到我在自助餐吃到崩溃 螃蟹壳割到手 红糖糍粑掉进汤锅 我只是想吃点东西罢了,0.25,0.0,0.0,0.0,0.69,0.12
不是我说 饭圈整顿能不能从你开始 粉头天天搞事 操作像诈骗现场,0.92,0.0,0.0,0.1,0.0,0.07
鹿真的像跑通告顺便开地图的男人 汕头深圳长沙 你是传送术还是飞天扫帚,0.56,0.0,0.09,0.18,0.07,0.29
卧槽我今天在商场碰到一个粉丝 她盯着我看了五秒 然后喊了我本名？,0.29,0.08,0.0,0.0,0.0,0.61
你说你是为他好就别拿着显微镜找他黑点 一边捧一边踩的戏码真的演烂了,1.0,0.0,0.0,0.0,0.0,0.0
什么星座吵架最可怕？答案是：微博用户,0.06,0.42,0.0,0.43,0.0,0.18
骂人也要点逻辑性 你昨天说我没粉丝 今天又说我拉踩 你是精神多线程吗,1.0,0.0,0.0,0.0,0.0,0.08
真要是我老公站c 你们别再假笑了好吗 场面都要尴尬成回音壁了,0.78,0.08,0.06,0.08,0.24,0.1
其实我一边觉得他好辛苦一边觉得他也不适合清闲 我老公不是电量怪他是电力局,0.47,0.0,0.0,0.0,0.39,0.12
我真的只是路过你们私生蹲点现场 然后现在我的脸已经在代拍镜头里出现四次了,0.2,0.09,0.0,0.13,0.36,0.26
是我误会了吗 现在的综艺是比谁剪辑混乱谁就能上热搜吗,0.53,0.0,0.0,0.12,0.1,0.38
你们打榜是打歌榜不是打人榜 啊啊啊别再发死亡凝视图了,1.0,0.06,0.0,0.0,0.0,0.0
每次想发点正经话题就看到有人在评论里贴表情包回我“笑死了”,0.2,0.0,0.74,0.0,0.07,0.18
演唱会后我真的不该蹲厕所补妆 差点和偶像后妈同框,0.56,0.0,0.0,0.0,0.48,0.19
没人想听你打感情牌说你家偶像努力 你以为别的爱豆都在摸鱼是吧,0.85,0.0,0.07,0.05,0.0,0.11
他那天穿的是我认得出来的衣服 但我认不出他眼神里的疲惫,0.0,0.07,0.11,0.17,0.61,0.16
这不是饭圈是生存游戏 谁先冷静谁输,0.68,0.12,0.0,0.14,0.0,0.08
不怪你入赘我就怪你会找个比你更疯的皮下 一整个败给脑补,1.0,0.0,0.0,0.0,0.0,0.0
所以到底是他好看还是你滤镜牛 我真的看不出你家哥今天胖了十斤,0.62,0.0,0.0,0.06,0.29,0.24
这年头连路人都能开贴锤人了 我怀念以前键盘只会打LOL的年代,0.34,0.0,0.06,0.0,0.4,0.1
今天见面会我举灯牌的手都抖了 不是激动是酒店空调太猛,0.33,0.26,0.12,0.0,0.35,0.2
你如果真粉他不会连他上节目说过的话都不记得吧？双标演得太明了,0.56,0.0,0.09,0.14,0.11,0.26
我：不想追星了。我哥：在商场被我偶遇穿了校服。我：……行吧,0.08,0.0,0.05,0.25,0.37,0.16
笑丝 你说你是理智粉结果蹲机场拍得比私生还狠,0.65,0.0,0.08,0.06,0.0,0.25
我哥站台的时候我后面粉丝喊得像魂都出去转了三圈,0.24,0.12,0.08,0.14,0.17,0.21
不懂现在的mv了 炫技滤镜堆成ppt但内容我一秒都没记住,0.17,0.0,0.1,0.05,0.37,0.4
上节目被cue就算了还要背锅 你家老公这是去打工不是去受审吧,1.0,0.0,0.0,0.0,0.0,0.08
有些人看他不顺眼的原因不是他不好 是他没理你罢了,0.63,0.0,0.0,0.24,0.33,0.0
你觉得他油是你没看见他认真那一面 眼睛里有光是真的会晃到你,0.25,0.0,0.08,0.15,0.24,0.14
“你真的了解他吗？”我：不了解 但我敢为他吵到凌晨三点,0.37,0.0,0.0,0.15,0.19,0.23
不是说好了不再嗑真人cp了吗？这次我真的最后一次信你们,0.44,0.0,0.11,0.06,0.22,0.16
他那天明明都哭了你们非说是灯光刺眼 我不理解但我大受震撼,0.22,0.15,0.0,0.0,0.43,0.3
拿了限定以后他竟然还上综艺不躲镜头 我还以为他成仙去了,0.19,0.0,0.1,0.0,0.0,0.69
小卡确实丑 但我还是舔着脸拿了四张 谁叫是我老公啊,0.42,0.0,0.06,0.0,0.27,0.26
狗仔跟他从机场到酒店连排骨都没吃一口 我真诚建议你们体检下肝,0.95,0.0,0.0,0.0,0.1,0.06
上次他怼主持人我真的爽翻了 就喜欢这种反骨男,0.26,0.0,0.73,0.0,0.0,0.15
他打游戏的样子太认真了 认真到我怀疑他是电竞退役过来的,0.0,0.05,0.47,0.12,0.0,0.34
看他营业我就想说一句：哥你不累吗 累就给你请个假,0.78,0.0,0.0,0.0,0.17,0.0
不是我说饭圈会养出暴君的 看你们一个个骂得比rap都顺,1.0,0.0,0.0,0.0,0.0,0.07
真的要搞饭圈心理疏导课程了 每天精神状态堪比八点档,0.65,0.0,0.0,0.06,0.2,0.16
新歌三刷了 剧情我不懂但他的脸我能看一百遍,0.13,0.0,0.29,0.11,0.39,0.07
微博首页不是小作文就是拉踩 谁能给我点正常追星体验？,0.69,0.0,0.0,0.12,0.07,0.16
好不容易他出现在镜头前 你们非说他不修边幅 你修修你自己先,0.98,0.0,0.0,0.0,0.08,0.06
这不是综艺这是宫斗 剪辑师你出来我们聊聊人生,0.45,0.0,0.17,0.19,0.0,0.33
他那个笑真的不是敷衍 是怕你们疯得更快,0.49,0.18,0.21,0.0,0.1,0.11
感觉我粉的是个人不是个偶像 他跟我一样喜欢吃夜宵会被胃痛折磨,0.0,0.0,0.08,0.08,0.83,0.0
他唱的那句歌真的有破音 但我依旧单曲循环 因为是他唱的,0.0,0.0,0.13,0.06,0.68,0.09
有些人真的别再说话了 你嘴比你家哥还红,1.0,0.0,0.05,0.0,0.0,0.0
看见他发自拍我真的第一反应是：终于活着回来了,0.0,0.0,0.73,0.0,0.0,0.2
你说你骂他是为他好 那你下次别带tag行吗,0.99,0.0,0.0,0.0,0.0,0.0
