posts,angry,fear,happy,neutral,sad,surprise
第五人格新角色居然不是男求生？？？我直接跳起来生气好吗，给我整点帅哥啊！！！,0.87,0.0,0.0,0.0,0.0,0.28
rc太疯了，刚刚那波直接碾压，我都快从椅子上掉下来了！！！,0.86,0.08,0.0,0.0,0.0,0.12
看mrc比赛心率飙到200，古董快快快！破轮你能不能放过我们一次！！！,0.99,0.07,0.07,0.0,0.0,0.06
xc今天是不是吃了火锅直接暴走！太猛了哥！！！,0.75,0.12,0.13,0.08,0.0,0.19
mrc这波三跑直接原地爆哭！我真的跪了！！！,0.39,0.09,0.1,0.09,0.35,0.25
第五人格平衡是狗设计的吗？你上个破轮打职业是不是不想活了！！！,1.0,0.0,0.0,0.0,0.0,0.0
决赛前不要说话，求求了，谁打谁我都接受不了！！！,1.0,0.0,0.0,0.05,0.0,0.0
说实话，曲在我这儿就只是个弟弟，颜值请拿出诚意来好吗？,0.28,0.0,0.16,0.21,0.26,0.17
喜欢女求去找法罗，别在男求这边整天吵！,0.98,0.0,0.0,0.07,0.0,0.0
啥时候才给男求生出个像样的脸蛋啊？求你了官方！,0.87,0.0,0.0,0.0,0.1,0.17
我女神演唱会！！[num]区[num]排！我冲得比谁都快！,0.56,0.12,0.3,0.0,0.0,0.17
谁能告诉我大麦抢票有啥秘诀？我已经疯了！！！,0.87,0.08,0.0,0.0,0.0,0.11
追星路上没有搭子真的太孤单了，有没有一起苏州出发的姐妹！！！,0.3,0.0,0.0,0.0,0.78,0.0
name今天的机场图谁发的？？？摄影师神了！！！,0.44,0.11,0.0,0.0,0.0,0.56
name代言的新香水我直接盲买！不管味道怎样先支持！,0.12,0.0,0.88,0.06,0.0,0.06
name不是主打个仙气飘飘，今天红毯怎么走个冷酷路线？！,0.41,0.0,0.28,0.07,0.0,0.41
演唱会签名握手那一刻我灵魂都出窍了谢谢你！,0.0,0.0,0.79,0.05,0.15,0.0
音乐节太野了，耳朵都快炸了，但我超爽！！！,0.14,0.0,0.72,0.0,0.0,0.18
name在台上就一个字——杀！全场灯光打她身上我人没了！,0.98,0.0,0.0,0.0,0.0,0.0
name演唱会谁抢到VIP票了？我给你冲奶茶！,0.68,0.0,0.06,0.08,0.08,0.17
name跳舞能不能不要那么野啊，心跳突然停顿了谢谢！,0.28,0.05,0.25,0.11,0.38,0.14
足球今晚的比赛太爆炸了好吗？哈兰德又帅又猛！！！,0.17,0.0,0.76,0.0,0.0,0.2
曼城直接教科书式反击！迪亚斯老公牛！！！,0.79,0.0,0.09,0.0,0.0,0.21
哈兰德今天没进球我也爱他，谁能不原谅他！！！,0.9,0.0,0.09,0.0,0.2,0.0
英格兰比赛打得我手都捏出汗了！要疯！,0.72,0.07,0.0,0.0,0.0,0.11
瑞士vs喀麦隆看得我一脸懵，能不能打得带点脑子！,0.47,0.12,0.09,0.07,0.1,0.31
我支持的队赢了我就原地转圈！,0.43,0.0,0.53,0.11,0.0,0.0
明明不想看，还是看了，结果被破轮吓到屏幕炸了！,0.0,0.39,0.0,0.08,0.13,0.53
谁把rc练成这样？？打得我心态都崩了！！！,0.88,0.0,0.0,0.0,0.09,0.0
古董今天表现太稳了！不愧是我心中的人皇！,0.0,0.0,0.99,0.0,0.0,0.08
像这种四抓局面，mrc还能三跑？？？谁编的剧本！,0.95,0.0,0.0,0.0,0.0,0.16
mrc赢我就磕头！输了我就砸手机！！！,1.0,0.0,0.0,0.05,0.0,0.0
name采访说的话太真诚了，我直接感动得不行！,0.0,0.0,0.88,0.0,0.0,0.0
演唱会排队时候认识个小伙伴，结果是个MBTI infp，秒聊！,0.11,0.0,0.4,0.16,0.0,0.42
name新发型谁看了谁说帅！请全网统一发型！！！,0.75,0.0,0.19,0.07,0.0,0.12
name进机场那一瞬间我直接热泪盈眶！,0.0,0.0,0.64,0.1,0.22,0.08
谁说ISTP不追星？我追得比谁都疯！！！,0.82,0.0,0.12,0.0,0.0,0.1
name代言这个品牌我以前都不知道，现在是忠实粉！,0.0,0.0,0.43,0.2,0.0,0.35
name唱live声音真的太太太稳了！耳朵怀孕系列！,0.0,0.0,0.88,0.0,0.0,0.13
name跳街舞那一段我给跪了，动作太绝！,0.2,0.0,0.21,0.18,0.11,0.35
我对演唱会造型太挑剔了，但name这次真的赢麻了！,0.36,0.0,0.37,0.1,0.22,0.14
死神这集剧情太炸了，小葛帅我一脸血！,0.57,0.12,0.08,0.0,0.0,0.22
name录音8小时？拼了命在努力，谁不支持谁心黑！,0.9,0.06,0.0,0.0,0.0,0.0
曼城夺冠我去广场裸奔你们信吗！！！,0.88,0.0,0.0,0.0,0.0,0.18
name新舞台太燃了！完全碾压其他idol！,0.0,0.0,0.82,0.08,0.0,0.17
佩洛西落地？？？你看看中国！再走不送！,0.89,0.0,0.0,0.05,0.06,0.08
name演唱会纪念票收到了，我直接供起来！,0.16,0.0,0.74,0.09,0.07,0.1
name街拍图太杀了，怎么有人能活这么精致！！！,0.38,0.0,0.19,0.0,0.0,0.47
name微博一句话我就能反复看十遍！谁懂！,0.82,0.0,0.0,0.06,0.0,0.15
ISTP真的不会表达情绪，但我喜欢的事我会一直做下去。,0.07,0.0,0.87,0.07,0.06,0.0
