posts,angry,fear,happy,neutral,sad,surprise
day1：早餐照例一个蛋➕半杯拿铁，午饭是胡萝卜炒牛肉➕一拳米饭，晚饭随便吃了点水煮菜。今天没秤体重，感觉也没啥变化🙃,0.0,0.0,0.23,0.29,0.38,0.19
day2：睡过头了 早餐变成了午餐：鸡胸肉拌饭➕一杯无糖绿茶。晚饭吃了小半锅砂锅 粉有点多🙄下次再提醒自己少放点,0.0,0.06,0.19,0.32,0.5,0.0
day3：雨天=胃口大开。早餐面包➕鸡蛋➕拿铁，午饭煮了包小火锅料，晚饭不想吃了，现在有点胃反酸。减肥这事真难搞,0.15,0.0,0.08,0.07,0.66,0.07
day4：称体重没变化…但是肚子更松了🥲 早餐低碳：牛肉➕煎蛋。午饭：炒口蘑拌饭。晚饭喝了汤就睡觉，今天不想社交,0.0,0.06,0.37,0.22,0.43,0.0
day5：被同事带头喝了杯珍珠奶茶，我好气啊但真的好甜🥺 早餐照旧，午饭卤鸡腿➕菜心，晚饭吃不动了,0.42,0.0,0.0,0.05,0.58,0.0
day6：早餐：贝果➕煎蛋➕绿茶。午饭食堂那点排骨太油了，全涮水，晚饭打了豆腐汤。今天状态一般般。,0.0,0.06,0.14,0.36,0.49,0.0
day7：称了体重竟然轻了0.4kg？有被鼓励到🥹 午饭外卖太咸，晚饭只吃了青菜➕半根玉米。水喝得多了肚子像气球,0.17,0.0,0.28,0.0,0.34,0.37
day8：今天是无碳日 早餐鸡蛋➕黑咖啡，午饭小份牛肉➕西兰花，晚饭豆腐汤。感觉有点心慌 可能是没吃碳,0.0,0.42,0.0,0.18,0.6,0.2
day9：骑车回家差点摔 路太滑了🤯 早餐贝果午饭烤鸡腿配生菜，晚饭没吃 看着猫吃粮我也有点饿,0.0,0.11,0.11,0.0,0.85,0.0
day10：吃了糖炒栗子 肚子有点闷 不知道是不是热量炸弹 早餐麦片➕豆奶，午饭简餐盒饭，晚饭泡菜豆腐锅一小碗,0.0,0.07,0.0,0.39,0.56,0.13
day11：今天不想说话 被老板骂了还要装没事。早餐没吃，午饭拌饭吃一半，晚饭直接躺床了 但喝了抹茶牛奶 有点甜,0.2,0.0,0.18,0.08,0.62,0.0
day12：day off 吃的都乱了 早餐麦当劳 午饭烧烤 晚饭炸鸡🙃 明天开始清肠计划 听天由命,0.15,0.0,0.08,0.23,0.35,0.06
day13：大姨妈第一天 暴躁+饿 早餐一杯豆浆，午饭照常拌饭，晚饭吃了鱼汤。晚上喝了杯奶茶 安慰一下自己🥹,0.0,0.1,0.34,0.22,0.53,0.0
day14：看完体重只想笑 是涨的 不是掉的 早餐鸡蛋+贝果 午饭青菜炒牛肉 晚饭：泡菜豆腐汤➕米饭小半碗,0.0,0.0,0.34,0.17,0.44,0.08
day15：今早太冷 早餐改热豆浆配馒头片 午饭：胡萝卜炒蛋➕豆腐干 晚饭喝了碗南瓜粥 有点甜但暖胃,0.0,0.0,0.79,0.15,0.18,0.0
day16：出门随手买了半杯奶茶，超后悔… 早餐照旧，午饭学校饭堂清炒素菜➕瘦肉片，晚饭没胃口 就吃了个蛋,0.09,0.06,0.09,0.06,0.67,0.1
day17：今天午休时间练了一组臀桥🥹 晚饭吃了藜麦炒蛋 想尝试高蛋白但有点难坚持,0.0,0.08,0.11,0.34,0.61,0.0
day18：贝果配鸡蛋还是最稳组合 午饭：泡菜牛肉拌饭 晚饭：豆腐汤➕煎蛋 身体有点浮肿 明天少盐,0.0,0.0,0.23,0.31,0.47,0.0
day19：逛超市的时候顺手拿了袋蜜薯 回家发现超甜 还吃了半个 愧疚指数max🥲 其他吃得还行,0.0,0.08,0.18,0.07,0.72,0.07
day20：早上有点迟到 在车上啃了蛋白棒 午饭拌饭（生菜超少气死），晚饭一个苹果➕一碗冬瓜汤 冷到想钻被窝,0.49,0.17,0.0,0.08,0.49,0.0
day21：下雨天睡太多 导致肚子饿得厉害 早餐照旧，午饭加了一个溏心蛋 晚饭吃得少 控制住了（勉强）,0.08,0.15,0.1,0.21,0.65,0.0
day22：心情好了一点 中午做了糖醋鸡胸肉配饭 好吃哭了 晚饭：蒸菜➕蛋羹 控制住了想吃夜宵的冲动,0.0,0.0,0.61,0.0,0.39,0.0
day23：体重不掉反涨😤 但衣服松了 应该是水肿 早餐鸡蛋➕红茶 午饭：青菜炒肉 晚饭不想吃了,0.0,0.06,0.0,0.17,0.79,0.07
day24：今天公司发了奶油蛋糕…我吃了两口 就两口 晚饭喝了泡菜汤 胃热热的 舒服,0.0,0.0,0.98,0.07,0.12,0.0
day25：吃完晚饭被猫撞倒 牛奶洒了一裤子😭 早餐麦片 午饭拌饭 晚饭鸡蛋汤➕点点紫菜,0.0,0.09,0.09,0.25,0.42,0.09
day26：早饭尝试了全麦馒头 配豆腐乳还挺香 午饭豆腐西兰花炒鸡蛋 晚饭不饿 喝了杯柠檬水,0.0,0.0,0.58,0.26,0.22,0.0
day27：今天做了10分钟拉伸 有点上头 早餐贝果➕拿铁 午饭小碗饭+生菜牛肉 晚饭一个橙子➕两口鱼,0.0,0.0,0.38,0.34,0.22,0.08
day28：肠胃有点乱 早餐没吃 午饭正常 晚饭全靠豆腐撑场 好想吃辣条但我忍住了！,0.24,0.0,0.11,0.0,0.57,0.0
day29：早上走神出门忘带饭卡 午饭干啃蛋白棒➕水一瓶 晚饭打了个鸡蛋汤就睡觉,0.1,0.05,0.29,0.18,0.36,0.0
day30：喝了太多咖啡 心跳有点快 午饭很清淡 晚饭是朋友做的西红柿牛肉炒面 不敢多吃,0.0,0.1,0.3,0.22,0.41,0.08
day31：早上地铁爆满 我差点没下来 气得不想吃饭 中午吃了小份烤鸡腿 晚饭青菜汤➕紫米饭一点点,0.44,0.0,0.0,0.08,0.4,0.06
day32：今天心情不错 早饭吃了蛋糕一块 午饭减量 晚饭清汤寡水🫠 稍微中和一下热量,0.0,0.0,0.83,0.17,0.12,0.0
day33：猫生病了 忙了一下午 晚饭在医院附近吃的 粥➕青菜➕咸蛋 感觉还行 就是好贵…,0.0,0.0,0.4,0.15,0.38,0.1
day34：在路上看到一个人拿着大桶奶茶喝得飞起 忍不住点了杯小杯的… 晚饭没吃 平衡一下,0.06,0.0,0.26,0.17,0.35,0.17
day35：午饭吃了点火锅底料煮菜 太辣了 现在还胃疼 晚饭泡面计划失败 吃了橙子➕蛋汤就睡,0.0,0.09,0.11,0.19,0.72,0.0
day36：早餐新尝试：绿豆糊➕蛋白粉 口感怪怪的 不打算回购 午饭照常 晚饭豆腐汤➕凉拌菜心,0.08,0.0,0.19,0.32,0.37,0.11
day37：今天做饭做顺了 午饭超满意：口蘑牛肉炒饭 晚饭豆干炒菠菜 体重没掉但我开心,0.0,0.0,1.0,0.0,0.0,0.0
day38：走了九千步…脚底好酸 晚饭只想喝汤 早餐麦片牛奶 午饭卤鸡肉拌饭 吃撑了🥲,0.0,0.0,0.07,0.07,0.9,0.0
day39：今早拍了个照片发小红书 收到两个赞 我还挺满足的哈哈哈 晚饭忘吃了 饿得有点虚,0.06,0.0,0.97,0.0,0.2,0.0
day40：下班回来太晚 外卖都关门了 只吃了两个水煮蛋➕酸奶 吃完突然不饿了,0.0,0.0,0.37,0.05,0.6,0.17
