posts,angry,fear,happy,neutral,sad,surprise
今天心情超级差，突然想起小时候吃过的糖果，感觉好像糖果的甜蜜还能治愈我的坏心情。#糖果治愈系#,0.2,0.12,0.08,0.0,0.74,0.0
路过一个宠物店，看到一只小狗趴在窗边看着我，差点没忍住进去抱它！小动物真的是最治愈的存在！#萌宠时光#,0.0,0.0,0.75,0.0,0.0,0.2
今天和朋友去逛街，结果逛了半天我买了一堆东西，朋友说我真是买买买狂魔！我就是这么直爽！#购物日常#,0.11,0.0,0.76,0.0,0.0,0.2
看电影看到一半，突然肚子饿了，忍不住去厨房偷吃了点零食，结果全程对着零食看电影，真的是好满足！#电影+零食#,0.0,0.0,0.88,0.0,0.13,0.15
昨天熬夜追剧，今天眼袋成了大袋，化妆都掩盖不住！不过依然觉得自己好美，毕竟眼袋也是一种风格！#懒人美学#,0.0,0.0,0.83,0.09,0.16,0.14
路边的花好香，随便拍了几张照片，原来身边的美丽就在这些小小的细节里！#街拍# #生活美学#,0.06,0.0,0.73,0.15,0.08,0.26
今天终于自己做了饭，结果没想到味道竟然出奇的好！是不是隐藏的大厨呢？#家庭料理#,0.0,0.05,0.47,0.0,0.0,0.65
半夜三点又开始刷剧，看到一集又一集的剧情，根本停不下来！这种追剧的快感，简直让人上瘾！#剧迷日常#,0.0,0.0,0.72,0.0,0.0,0.21
看着窗外的雨，我突然决定给自己做杯热巧克力，和自己聊聊天，做个小小的“静谧时光”。#雨天时光#,0.05,0.0,0.72,0.13,0.12,0.07
今天刚好碰上了老同学，聊到过去的事，我突然觉得生活好简单，最好的东西其实就藏在平凡中。#重逢时光#,0.0,0.06,0.73,0.06,0.18,0.17
嘴巴好像被甜蜜包围了！刚才去吃了冰淇淋，今天的心情一下子就变好啦！#甜蜜时光#,0.08,0.0,1.0,0.0,0.0,0.0
今天看到一只非常可爱的小猫咪，它一直盯着我看，我觉得自己仿佛成了它的偶像！#猫咪迷#,0.0,0.0,0.76,0.14,0.0,0.13
做了个新发型，朋友都说我像变了个人！感觉自己超级有活力，真是太好啦！#新发型# #变美计划#,0.0,0.0,0.93,0.0,0.06,0.08
半夜听到外面小鸟叫，真的是又烦又治愈，生活中总有些小惊喜等着我发现！#早晨的鸟鸣#,0.16,0.09,0.68,0.0,0.13,0.09
今天给自己买了一些小饰品，虽然看起来不值多少钱，但就是很开心！有时候小确幸才最重要。#生活的小惊喜#,0.0,0.0,1.0,0.0,0.0,0.07
最近迷上了早起跑步，虽然不一定跑得多远，但每次跑完后都觉得自己的心情超级好！#跑步日常#,0.0,0.0,1.0,0.0,0.0,0.0
今天和朋友去打卡了一个超火的咖啡馆，结果拍了好多美美的照片，感觉自己瞬间变得很“文艺”！#咖啡馆日常#,0.0,0.0,0.82,0.08,0.0,0.2
路过一家花店，忍不住买了两盆小花，瞬间感觉整个家都变得温暖了，原来小花也是家庭的一部分！#植物控#,0.0,0.0,0.88,0.0,0.0,0.2
一直觉得自己不擅长运动，但今天去试了瑜伽，居然感觉不错，看来还是能找到适合自己的运动方式！#瑜伽生活#,0.0,0.0,0.74,0.0,0.06,0.32
今天吃了超好吃的甜点，一口下去，瞬间觉得自己仿佛进入了另一个甜蜜的世界！#甜品控#,0.0,0.0,0.95,0.0,0.0,0.1
今天做了个尝试，把自己喜欢的衣服全部搭配了一遍，结果发现，嗯，还是很有“型”的！#穿搭分享#,0.0,0.0,0.68,0.23,0.08,0.21
刚刚看了一场展览，里面的作品好美！每一幅画都让我忍不住停下来沉思，艺术真的有魔力！#艺术时光#,0.0,0.0,0.88,0.09,0.0,0.17
今天突然决定去爬山，虽然爬到一半就想放弃了，但最后还是坚持了下来！这种挑战自己的感觉，真好！#登山日常#,0.0,0.0,1.0,0.0,0.0,0.08
和朋友一起去喝奶茶，结果我居然选了一个新的口味！没想到味道超级好，以后我也要尝试新口味！#奶茶探险#,0.0,0.0,0.67,0.0,0.0,0.44
去健身房的时候突然看到一个超级帅的小哥哥，结果我从他那儿获得了满满的动力，决定多做几组！#健身励志#,0.0,0.0,0.91,0.0,0.0,0.06
刚刚给自己做了个小小的护肤疗程，感觉皮肤光滑了不少！这就是自己给自己的爱呀！#护肤时光#,0.0,0.0,0.98,0.0,0.0,0.05
最近试着改变一下自己的饮食习惯，虽然有点难，但我相信自己可以做到！#健康生活#,0.0,0.0,0.89,0.14,0.0,0.0
今天下午看了一个展览，里面有好多很棒的手工艺品，简直让我爱不释手！#手工艺品#,0.0,0.0,0.85,0.1,0.0,0.12
忍不住又刷了几集剧，心情完全放松了下来，发现偶尔做个“追剧小废人”也挺好的！#追剧快乐#,0.0,0.0,1.0,0.0,0.0,0.0
今天做了个小改变，把家里的布局重新调整了一下，结果感觉空间变得更大了！每个小改变，都让我觉得生活更有趣！#家居生活#,0.07,0.0,0.86,0.12,0.0,0.18
今天突然想到要做点小手工，虽然完成得不完美，但就是觉得自己好有成就感！#手工时光#,0.0,0.0,1.0,0.0,0.0,0.0
每次和朋友出去玩，都觉得自己特别幸运，能和这么棒的人一起度过时光！#好友时光#,0.0,0.0,1.0,0.0,0.0,0.0
今天自己做的菜，好像比外面餐馆的还好吃！自己动手，丰衣足食！#家庭美食#,0.0,0.0,0.92,0.0,0.14,0.13
试着改变了一下自己平时的穿搭风格，结果朋友都说我看起来好像变了个人，哈哈，是时候更时髦了！#穿搭变化#,0.0,0.0,0.85,0.05,0.0,0.19
最近开始在家做小饰品，每当做出一个新的小物件，都会特别开心，觉得自己好有创意！#创意手作#,0.08,0.0,0.96,0.0,0.0,0.07
今天跟朋友去吃了超级好吃的火锅，真的是一顿吃得肚皮圆圆的，感觉整个人都被幸福包围了！#火锅日常#,0.0,0.0,1.0,0.0,0.0,0.07
最近在努力调整作息，虽然有点难，但每次早起后的清新空气都让我觉得一切都值得！#清晨时光#,0.0,0.0,1.0,0.0,0.0,0.0
今天和闺蜜一起去拍了些照片，虽然都很随意，但每张照片都好有感觉，真的是最棒的朋友！#闺蜜时光#,0.06,0.0,1.0,0.0,0.0,0.05
做梦梦到自己在舞台上跳舞，醒来后真是超级不想下床，感觉自己突然成了舞蹈家！#梦中舞者#,0.0,0.08,0.53,0.09,0.16,0.24
逛了一整天的街，结果什么都没买，真的是…我这购物欲望到底什么时候能有个节制啊？#购物狂#,0.73,0.0,0.0,0.0,0.29,0.08
又被室友拉去做了个大扫除，结果发现家里变得超级整洁，看着心情都好了很多！#家务时光#,0.0,0.0,0.91,0.0,0.05,0.19
最近迷上了看烹饪视频，每次都想着自己也能做一顿美味的饭，结果还是选择了外卖！#美食视频#,0.0,0.0,0.58,0.23,0.18,0.24
每次走在街上，看到有漂亮的风景都会忍不住拿出手机拍下来，生活中的美好总是要捕捉！#随拍美景#,0.0,0.0,0.86,0.07,0.09,0.07
今天打算给自己一个放松的日子，不去想任何烦恼，吃吃甜点，看个电影，生活就是要这么轻松！#放松时光#,0.0,0.0,1.0,0.0,0.0,0.11
刚才吃了一堆糖，现在感觉有点小恶心，但还是很开心，偶尔放肆一下才会有生活的味道！#糖果控#,0.09,0.05,0.89,0.0,0.19,0.0
和朋友一起去做了手工，结果做出来的成品有点丑，但我们还是超级开心，享受过程最重要！#手作欢乐#,0.09,0.06,1.0,0.0,0.0,0.05
今天跑步时看到夕阳，感觉整个世界都很温暖，生活的美好就是这些不经意的瞬间！#跑步心情#,0.0,0.0,1.0,0.0,0.0,0.07
今天发现自己对化妆越来越有兴趣了，虽然有时候会失败，但每次完成后的成就感真好！#化妆挑战#,0.0,0.0,1.0,0.0,0.0,0.0
吃到好吃的食物时，真的是特别满足，今天试了一家新的餐厅，感觉自己变成了美食探险家！#美食探索#,0.0,0.0,0.95,0.0,0.0,0.0
终于决定要去旅行了，虽然预算有限，但能去看不同的风景，心里真的很期待！#旅行计划#,0.0,0.0,1.0,0.0,0.0,0.0
