posts,angry,fear,happy,neutral,sad,surprise
新的一年，我的名字终于解放了！没必要把自己和陌生人绑得太紧，除非你真心喜欢我。🤔 #谁会喜欢我啊#,0.0,0.0,0.92,0.0,0.06,0.07
忽然觉得，和我说话的每个人都很重要。可是别说客套话，也不要说我想听的假话！说点真心的！💬,0.49,0.0,0.22,0.12,0.33,0.0
玩游戏时，总感觉角色变得越来越像我！剑网三里那个小孩真的长得像我啊，老师你再看看！😂,0.11,0.0,0.44,0.13,0.11,0.32
其实现在才知道，我的“男朋友”就像个小猫一样，超级凶猛！生日快乐啊小猫咪！🎂🎉,0.0,0.0,0.83,0.0,0.0,0.18
我的OC的设定好像很有些同人产品的影子，每次想起就会忍不住笑出声，真的好羞耻！😅,0.23,0.08,0.1,0.14,0.29,0.21
爱情不该是唯一的痛苦吧？现代作品好像总是把一切都简化成爱情的悲伤，哎，我就觉得很不真实。😒,0.11,0.0,0.0,0.16,0.81,0.09
说到尊重，真的很难理解为什么大家要在痛苦面前还坚持“多看自己”！有过心理问题的人，懂的才会更深吧？🤔,0.11,0.0,0.37,0.12,0.27,0.17
看着“生死”的话题，真的让我不禁想：每次谈到这些深刻的东西，是不是该轻松点，别太严肃！💀😵,0.25,0.06,0.17,0.24,0.19,0.19
突然想到小时候的恐怖游戏里，总是“爸爸救女儿”的情节，有没有想过换个“妈妈救儿子”？🤨,0.0,0.19,0.0,0.17,0.3,0.36
一天到晚的脑袋里停不下来，真的有时候觉得精神和身体不匹配，感觉好像永远在超负荷运转一样！🧠💥,0.45,0.0,0.0,0.0,0.54,0.07
最近就觉得推的游戏根本不合我胃口！每次打开B站，都是一些我一开始就标记过不感兴趣的古风小体量小说！😩,0.59,0.0,0.0,0.06,0.28,0.12
哎，感觉很多时候我画的东西好熟悉，但别人画的感觉就像是全新的世界！这大概就是为什么我每次都找外部创作吧。🎨,0.1,0.0,0.17,0.16,0.43,0.28
自己画的东西总是觉得太亲密了，反而别人画的，有种重逢的感觉！老夫老妻的感觉，嗯，就是这种感觉！😉,0.0,0.0,0.83,0.09,0.12,0.11
我虽然也挺想试试做游戏的推广，但你们能不能别推我那些我根本不感兴趣的？够了，拜托！🙄,0.96,0.0,0.0,0.05,0.08,0.0
每次玩游戏，剧情总是给我带来莫名的情绪波动！到底是怎么回事，爸爸救女儿的设定，真让我不舒服！😭,0.53,0.07,0.0,0.0,0.28,0.13
还记得以前总觉得“我不喜欢做这一切”，现在反而享受自己设定的世界，让我重拾了创作的快乐！💡,0.0,0.0,0.96,0.0,0.06,0.11
看见那些拼命赚钱的游戏公司推销，真是想笑，这种纯粹为了利益的推销让我一言不发！💸,0.76,0.0,0.08,0.0,0.15,0.13
就是想说，我做过很多选择，反而每次感觉就是“我不能抗争，那就忍一下吧”。有时候，实在是太累了！😞,0.21,0.0,0.0,0.0,0.81,0.0
说不清这种感觉，但脑袋里的想法仿佛总是不会停，结果我根本没有停下来，继续走向自我解离的状态！💔,0.15,0.0,0.0,0.0,0.63,0.12
突然回忆起那个和朋友殉情的梦，真是有一种悲伤的温情，记得那天的细节，好像昨晚才发生一样！💭,0.05,0.0,0.07,0.0,0.94,0.1
喜欢看别人看我的作品，尤其是当他们不是故意夸奖，而是因为他们自己喜欢！这种感觉就像是初次相识！💖,0.0,0.0,0.92,0.0,0.0,0.12
生活中会突然有一瞬间觉得我就是个大话痨，话题能从一个小事情聊到无数个角落。😂,0.14,0.0,0.37,0.21,0.25,0.15
我真的觉得我有点强迫症，总喜欢让自己做得更好，每次看到别人分享的都忍不住思考自己的不足！😣,0.17,0.0,0.39,0.0,0.34,0.07
我总是陷入这种无解的循环：我喜欢这些，但不喜欢被打扰！尤其是社交媒体的那些推销，太烦了！😤,1.0,0.0,0.0,0.0,0.06,0.0
我最爱的事情之一就是能做自己喜欢的事，不用过分考虑其他人的眼光！🎉,0.0,0.0,0.99,0.0,0.0,0.0
一想到我的小团队，马上就觉得气氛超好，大家都带着激情在一起工作，真的很开心！✨,0.11,0.0,1.0,0.0,0.0,0.0
有时候真心觉得，游戏里最重要的不是成就，而是那些和朋友们一起度过的时光！🎮,0.0,0.0,0.78,0.0,0.14,0.07
社交媒体也太疯狂了吧，我现在觉得它简直就是个永远在变的迷宫！希望大家不要把我当成神！🙏,0.47,0.09,0.12,0.15,0.0,0.17
每次遇到麻烦事，都会想办法打破困境！这就是我一直以来不怕困难的心态！💪,0.0,0.07,0.99,0.0,0.0,0.0
听说你们很喜欢挑战我？好吧，等我转身去做好准备再给你们点惊喜！😏,0.0,0.0,0.83,0.12,0.0,0.16
每个大家分享的内容，都会让我想要加入进去，有时候觉得自己就是这个世界的小小一部分！💖,0.0,0.0,0.75,0.0,0.0,0.06
游戏和创作是我的天堂，做这些真的好开心！希望这份喜悦能一直保持下去！💫,0.09,0.0,1.0,0.0,0.0,0.0
说到失落，我真的会觉得，偶尔的疲倦也是生活的一部分，重要的是如何面对！😌,0.0,0.0,0.16,0.14,0.79,0.0
我的社交圈里总是充满了热情和快乐，这就是我最喜欢的一种氛围！✨,0.08,0.0,1.0,0.0,0.0,0.0
生活虽然有时很难，但我总能找到乐趣所在！相信自己，笑一笑生活也会变得更好！😊,0.0,0.0,1.0,0.0,0.0,0.0
最近脑袋里一直在想：“如果这就是我要走的路，那就走吧”，有时候，走出舒适区才是真正的成长！🌱,0.0,0.0,0.47,0.14,0.24,0.1
讨论事情时，真的很难控制自己！有时候我完全能理解大家的观点，但我就是不想妥协！💥,0.51,0.0,0.0,0.0,0.49,0.0
就是想说，觉得不合适就立马改，不管别人怎么看！生活就是这样，随心所欲！😜,0.17,0.0,0.84,0.07,0.0,0.06
经常被一些看似不可能的挑战所激励，每当突破了自己的界限，成就感满满！💯,0.0,0.0,1.0,0.0,0.0,0.0
我们都知道，一切的努力最终会被时间证明，虽然过程很累，但成就感太棒了！🚀,0.0,0.0,1.0,0.0,0.0,0.0
我发现，保持正能量真的很重要！不管多累，还是要给自己一个微笑！😁,0.0,0.0,1.0,0.0,0.0,0.0
每当我觉得生活有点单调时，就去做点新的尝试！总能从中找到些许乐趣！😆,0.0,0.0,0.95,0.0,0.0,0.0
真心觉得，生活不一定要一成不变，试着去做不同的尝试，才会有惊喜！🎉,0.0,0.0,0.96,0.0,0.0,0.12
我最喜欢的活动之一就是在空闲时间听听喜欢的音乐，那感觉特别棒！🎶,0.13,0.0,1.0,0.06,0.0,0.0
我时常感觉自己就像个魔法师，能够在自己的世界里自由地变换所有的设定！✨,0.0,0.0,0.85,0.12,0.0,0.17
有时候真的觉得自己就是个大孩子，遇到喜欢的事物就毫不掩饰地表达出自己的喜爱！😝,0.0,0.0,0.87,0.0,0.0,0.1
