posts,angry,fear,happy,neutral,sad,surprise
今天突然发现我在看剧时根本不能低头，连吃饭都得用一只手！手忙脚乱的样子真是超级可爱哈哈哈～🍜,0.11,0.0,1.0,0.0,0.05,0.12
太喜欢这种搭配了！简直是穿出自己的风格，一整天都开心得不行！💃 #今天很美#,0.06,0.0,0.99,0.0,0.0,0.06
今天在街头看到个小孩吃冰淇淋，他开心得像个小太阳，我也被感染了，瞬间心情都变好了！🍦☀️,0.0,0.0,1.0,0.0,0.0,0.0
你们也有那种突然回头看一眼自己的旧照片，然后忍不住笑出来的时刻吗？我就是这么傻哈哈哈！😂,0.0,0.0,0.89,0.0,0.0,0.17
完全不能理解有些人做事慢得像蜗牛，但他们却能从容不迫地活得那么快乐，果然活得舒服才是最重要的！✨,0.0,0.0,0.95,0.0,0.0,0.17
这才是真正的“吃货”模式！早上吃了一整碗炸酱面，下午居然又想吃！控制不住自己了！🍝,0.15,0.06,0.14,0.0,0.11,0.51
上班这事儿简直就是“谁的生活都不容易”，但当看到自己的朋友送的礼物时，心情一下子就变得超好！🎁,0.0,0.0,0.93,0.0,0.0,0.12
我刚才走进办公室看到同事，忍不住笑了，明明上班这么忙，但就是能让你笑到停不下来！🤭,0.0,0.0,0.93,0.0,0.0,0.12
怎么回事，刚刚在路上看到一个超酷的背包，真的超想买，所有人都告诉我“买吧买吧”！购物欲爆棚！🛍️,0.0,0.0,0.69,0.0,0.0,0.27
一直想去海边玩，终于能放松一下了！穿上比基尼，感觉自己就是个海边女神！🌊👙,0.0,0.0,1.0,0.0,0.0,0.0
那种心情，有时候超级好，有时候突然就变得很糟，但是无论怎么样，我总是尽力保持微笑，哈哈！😊,0.09,0.0,1.0,0.0,0.0,0.0
看到朋友发的朋友圈，我自己也想放个特别的朋友圈，结果一想：“我这天天发啥啊”🤣,0.24,0.0,0.0,0.17,0.16,0.38
今天去健身房做了一个疯狂的有氧运动，汗流浃背但心情超级爽，太爽了！锻炼果然是解压的好方法！🏋️‍♀️,0.0,0.0,0.99,0.0,0.0,0.12
下午好像喝了太多咖啡，心跳加速，情绪飙升！整个世界都变得超级美好！咖啡真的能治愈一切！☕💨,0.0,0.0,1.0,0.0,0.0,0.0
就是那种晚上和好朋友去吃火锅，聊到人生、爱情、未来，突然间觉得所有的烦恼都不值一提了！🔥,0.22,0.0,0.1,0.0,0.64,0.13
刚刚下班收到朋友的微信，告诉我他在路上捡到一个钱包，忍不住觉得人性真的很美好！💖,0.0,0.0,0.96,0.0,0.0,0.16
我真的太喜欢吃甜点了！今天尝了个新店的巧克力慕斯，简直好吃得无法言喻！🍫,0.0,0.0,0.97,0.0,0.0,0.1
出门不带口红的话，感觉整个人都没精神！今天终于找到完美的颜色，瞬间感觉整个人都亮了起来！💄,0.0,0.0,0.84,0.07,0.11,0.06
最近才发现自己其实有个小习惯，买了个东西以后总是忍不住在路上就想试试，哈哈哈，不知道你们有没有！🛒,0.0,0.0,0.94,0.0,0.0,0.08
今天本来打算安静地待一会儿，结果同事的笑声像音响一样把我拉了回去，笑死我了！🤣,0.0,0.0,0.81,0.0,0.0,0.18
发现自己最近越来越喜欢拍生活中的小美好，今天捕捉到了天边的彩虹，感觉世界真的很美！🌈,0.09,0.0,1.0,0.0,0.0,0.06
哇，昨天尝了新餐厅的海鲜拼盘，好想把每一口都晒出来，简直是舌尖上的幸福！🦞,0.0,0.0,0.99,0.0,0.0,0.07
上班还没开始就收到朋友的消息：“快来喝下午茶吧！”立马就把工作放一边，先放松一下！☕🍰,0.0,0.0,0.74,0.22,0.0,0.08
今天去逛街，发现有件超好看的外套！但最后还是把它放回去了……钱包说：“放过我吧”😂,0.0,0.0,0.36,0.12,0.44,0.13
吃了顿超满足的午餐后，感叹：“食物，真的是最好的安慰了！”美食才是治愈系！🍜,0.0,0.0,0.87,0.05,0.0,0.05
