posts,angry,fear,happy,neutral,sad,surprise
今天吃了超好吃的饺子，虽然工作忙到飞起，但这些美味总能让我的心情瞬间好起来！🍴 #美食治愈 #工作忙碌,0.0,0.0,0.97,0.0,0.15,0.0
忙碌的一天终于结束了，虽然手指甲戳痛了，但是看到同事们的笑容，我的疲惫一扫而空。工作中的小幸福，真的很重要！😊 #职场小确幸,0.08,0.0,1.0,0.0,0.0,0.0
每次看到minji我都想到我喜欢的人，感觉就是那种“这就是你！”的感觉，真的是忍不住开始想念！💭 #回忆杀 #心动瞬间,0.0,0.0,0.71,0.0,0.27,0.0
哇！昨天的演唱会实在太惊艳了，虽然没抢到票，但还是忍不住大喊，我一定会再去！🎤 #演唱会心情 #遗憾再见,0.0,0.06,0.74,0.0,0.22,0.11
听到一首歌时，我总会不由自主地想起过去的自己，今天的回忆也让我再次体验了那份熟悉的心动。🎶 #音乐治愈 #青春回忆,0.0,0.0,0.79,0.09,0.15,0.0
生活就像这杯咖啡，苦中带甜。有时候忙碌真的让人喘不过气，但总有一些小确幸让我坚持下去。☕ #生活调剂 #小确幸,0.0,0.0,1.0,0.0,0.0,0.0
最近的天气变化真快，突然之间就又变得冷了，赶紧穿上厚衣服，做好保暖！🌨️ #天气冷 #冬季生活,0.11,0.11,0.36,0.24,0.25,0.07
终于把论文交上去了，虽然有点不完美，但心里松了一口气！接下来可以好好放松一下了。📚 #论文交付 #解脱时刻,0.0,0.0,0.95,0.0,0.06,0.0
看着手机里存着的过去的旅行照片，突然就想去外面走走，去感受不同的风景。🌍 #旅行回忆 #探索世界,0.0,0.0,0.66,0.14,0.13,0.08
今天收到朋友的生日礼物，虽然没能亲自去庆祝，但这份心意真的让我感动到不行！🎁 #友情温暖 #生日快乐,0.11,0.0,1.0,0.0,0.0,0.0
每次听到焦迈奇的歌，都会让我想起那些美好的瞬间，真的好喜欢这种被治愈的感觉！🎶 #焦迈奇 #音乐疗愈,0.0,0.0,1.0,0.0,0.0,0.0
终于试了试这个餐馆的特色菜，简直好吃到飞起！一个人吃的也不寂寞，幸福满满！🍴 #美食分享 #幸福时光,0.06,0.0,1.0,0.0,0.0,0.06
今天偶然遇到了小时候的朋友，聊得好开心，真的没想到多年后还能再见，感觉像时光倒流！⏳ #老朋友 #青春回忆,0.0,0.0,0.99,0.0,0.07,0.07
上班的路上，看到外面的雪景真的是太美了！每一片雪花都像是给生活带来的一点点安慰。❄️ #雪景 #冬季美好,0.06,0.0,1.0,0.0,0.0,0.0
今天去健身房努力了一下，虽然做的不够完美，但这份努力让我感觉自己越来越强！💪 #健身时光 #努力不止,0.0,0.07,1.0,0.0,0.0,0.0
