posts,angry,fear,happy,neutral,sad,surprise
宝宝今天第一次自己系鞋带了，虽然有点小困难，但看着他满脸自信的模样，我心里暖暖的～ #成长的脚步#,0.06,0.0,1.0,0.0,0.0,0.0
幸福就是这么简单，跟宝贝一起做饭，一边做一边谈笑，晚餐的味道都特别香。#温馨时光#,0.06,0.0,1.0,0.0,0.0,0.0
终于有时间收拾房间，整理好东西，每次收拾完，心里都能感到一种从未有过的满足感。 #整理生活#,0.0,0.0,1.0,0.0,0.0,0.0
每次看着孩子熟睡的样子，我总会想，能陪着你走到未来，真好。#母爱如山#,0.0,0.06,1.0,0.0,0.11,0.0
孩子今天说：“妈妈，我长大了，可以自己做决定了。”听了心里真是又欣慰又感动。 #成长记#,0.0,0.0,0.91,0.0,0.08,0.0
可能每个父母的心里，都藏着一个柔软的角落，专门给孩子留下。#心里有爱#,0.0,0.0,0.65,0.29,0.12,0.0
不管多忙，晚上一定要和宝宝一起讲个故事，陪伴是最温暖的礼物。#亲子时光#,0.0,0.0,0.9,0.1,0.0,0.0
今天的工作有点累，想要给自己一个小奖励，泡个热水澡，放松一下。 #放松一下#,0.0,0.05,0.79,0.11,0.15,0.0
看着宝宝自己把鞋子穿好，心里不禁想到自己曾经的坚持，每一步成长都值得骄傲。#成长的脚步#,0.0,0.0,0.98,0.0,0.0,0.0
生活的琐碎可能让我疲惫，但每次看到孩子微笑，所有的疲劳都一扫而光。#爱的动力#,0.0,0.07,1.0,0.0,0.0,0.0
和妈妈一起逛菜市场，偶尔的悠闲时光总让人放松，心情也变得更好了。#家庭时光#,0.0,0.0,0.95,0.09,0.1,0.0
每天清晨的第一杯咖啡，是我一天最期待的时光，带着满满的力量去迎接一天的挑战。#新的一天#,0.0,0.0,1.0,0.0,0.0,0.0
看着宝宝站在我面前大声说话，那种成就感，只有做妈妈的人才能体会。#小小演讲家#,0.0,0.05,0.94,0.0,0.0,0.0
下午在阳光下带着宝贝散步，他的笑声在空中飘荡，生活好像变得更加美好。#温暖午后#,0.07,0.0,1.0,0.0,0.0,0.0
每天傍晚，跟宝贝一起在院子里跑步，虽然很累，但也有一种无比充实的感觉。#健康生活#,0.0,0.0,1.0,0.0,0.0,0.0
早晨看到宝宝自己穿衣服，心里满满的骄傲，成长真的好快！#孩子的成长#,0.0,0.0,1.0,0.0,0.0,0.0
真的很喜欢做饭，看到家人开心的样子，我就觉得所有的努力都值得。#家庭美食#,0.0,0.0,1.0,0.0,0.0,0.0
孩子今天学会了自己收拾玩具，每次看到他的小进步，心里满是骄傲和欣慰。#小小进步#,0.0,0.0,0.97,0.0,0.0,0.0
又是一个忙碌的周末，但有宝贝的陪伴，一切都充满了温暖和期待。#幸福感#,0.1,0.0,1.0,0.0,0.0,0.0
孩子今天居然主动帮我做家务了，这种改变真的让我有点惊讶。#家务小帮手#,0.0,0.17,0.47,0.0,0.0,0.6
今天终于带孩子去看了他一直期待的动画片，看到他开心的模样，所有的疲惫都不见了。#亲子活动#,0.0,0.0,0.87,0.0,0.19,0.0
宝宝告诉我他今天在学校结交了新朋友，我好开心，希望他能一直这么勇敢和善良。#社交成长#,0.05,0.0,1.0,0.0,0.0,0.0
学会了如何照顾自己，和宝宝一起去散步，放空自己，感觉一天的压力都释放了。#自我照顾#,0.0,0.1,0.79,0.15,0.11,0.06
在家做饭给家人吃，看着他们满足的样子，觉得一切的辛苦都是值得的。#家庭温暖#,0.0,0.06,0.96,0.0,0.08,0.0
每当孩子坐下来认真做作业时，我就会感到无比的欣慰，陪着他一起努力成长。#学习时光#,0.0,0.0,0.93,0.0,0.0,0.0
孩子终于开始喜欢自己整理书包了，每个小小的进步都让我感到无比骄傲。#自理能力#,0.0,0.05,1.0,0.0,0.0,0.0
这几天终于学会了做几道拿手好菜，感觉自己也在不断进步，生活越来越充实。#厨艺进步#,0.0,0.0,1.0,0.0,0.06,0.0
看着孩子一点点成长，我有时候会想，时间过得真快，要好好珍惜每一个瞬间。#珍惜时光#,0.0,0.07,0.72,0.0,0.27,0.0
孩子今天告诉我：“妈妈，我要做个善良的人！”看到他这么有想法，我真的很欣慰。#教育的力量#,0.0,0.0,0.96,0.0,0.0,0.0
每天早晨和宝宝一起准备早餐，虽然简单，但有时候的平凡才是最美好的。#家庭早餐#,0.0,0.0,0.92,0.12,0.07,0.05
孩子今天画了一幅画送给我，虽然不完美，但那份心意让我感动到不行。#亲子画作#,0.0,0.0,0.88,0.0,0.09,0.0
每天晚上看到宝宝自己刷牙洗脸，心里总有一种成就感，这就是成长的力量。#成长点滴#,0.0,0.0,0.97,0.0,0.0,0.0
周末带着宝宝去公园，陪他玩滑梯，虽然很累，但看着他开心的模样，觉得一切都值了。#亲子时光#,0.0,0.0,1.0,0.0,0.09,0.0
孩子说他想变成像爸爸那样勇敢，我心里默默决定，一定要做他最好的榜样。#榜样的力量#,0.0,0.0,0.85,0.11,0.0,0.0
看着孩子在成长的路上越走越远，心里满是骄傲和不舍，时间过得真快。#成长感悟#,0.0,0.06,0.86,0.0,0.11,0.0
今天带着宝宝做了第一次手工，虽然手工不太好看，但看到他满脸认真，我心里暖暖的。#亲子手工#,0.0,0.0,1.0,0.0,0.08,0.0
孩子今天说：“妈妈，我做得很好吧？”每当听到这句话，心里都觉得特别满足。#小小成就#,0.0,0.0,0.93,0.0,0.06,0.0
生活的琐碎中，总是能从孩子的一举一动中找到温暖，陪伴真的是最珍贵的礼物。#感恩陪伴#,0.0,0.0,1.0,0.0,0.0,0.0
每次看到孩子睡得安稳，心里都无比平静，感觉一切的辛劳都不再重要。#夜晚温暖#,0.0,0.0,1.0,0.0,0.0,0.0
和孩子一起逛超市，他拿着自己选的东西开心的样子，真是无比可爱。#购物时光#,0.0,0.0,0.97,0.0,0.09,0.0
发现自己越来越享受这种慢节奏的生活，和家人一起度过的每一刻都让我感到充实。#生活享受#,0.0,0.0,1.0,0.0,0.0,0.0
孩子今天自己帮我拿了水杯，虽然只是小事，但却让我觉得他真的长大了。#成长的变化#,0.0,0.0,0.97,0.0,0.06,0.08
每天结束一天的忙碌，最开心的事就是坐下来和宝宝一起聊一天的趣事。#亲子交流#,0.0,0.0,0.76,0.14,0.09,0.06
宝宝今天学会了自己吃饭，虽然吃得有点慢，但我为他感到骄傲！#自立能力#,0.0,0.1,1.0,0.0,0.0,0.0
看着孩子一步步成长，内心充满感激，感谢所有陪伴我们的人。#感恩有你#,0.0,0.0,0.98,0.0,0.0,0.0
每天的早餐对我来说，是一天中最重要的一刻，陪着孩子吃饭，享受温馨时光。#早餐时光#,0.0,0.0,0.87,0.12,0.0,0.0
孩子说要帮我擦桌子，我笑着答应了，虽然不完美，但这份心意让我好感动。#家庭劳动#,0.0,0.0,0.98,0.0,0.09,0.0
终于有时间坐下来喝一杯热茶，偶尔也要给自己一个放松的时刻。#自我呵护#,0.0,0.0,0.97,0.0,0.0,0.0
看着孩子忙碌的身影，我心里总是充满了柔软的力量。#妈妈的心#,0.0,0.0,0.99,0.0,0.08,0.0
孩子今天有点生气，但也很快原谅了自己，每次看到他勇敢地面对情绪，真的好感动。#情绪管理#,0.0,0.1,0.91,0.0,0.11,0.0
