posts,angry,fear,happy,neutral,sad,surprise
昨天收到的卡册终于到手了，虽然有点小瑕疵，但还是很开心。萌猫的内页真的是一如既往的好，虽然卡扣有点松，但我用胶带解决了，哈哈，真的是爱到不行！期待下次再换更好的卡册～💖📚,0.16,0,1.0,0.0,0.0,0.0
这个周末终于有时间收拾一下我的小卡收藏，发现好久没有更新了。刚拆开的卡片，质感好好～每次拆开新卡的瞬间都好开心，尤其是这张势泫的小卡，真的是爱了爱了！💫,0.07,0,1.0,0.0,0.0,0.0
最近沉迷收卡，每次收到新的专辑或者小卡，都会激动得不行。尤其是今天收到的势泫的卡，真的是太美了，感觉是幸福感爆棚的那种～😊🎶,0.07,0,1.0,0.0,0.0,0.0
今天逛了一下古镇，真的很喜欢这种宁静的地方，路边的小店都特别有特色，感觉时间都慢下来了。收到了心心念念的小卡，真的是一整天的好心情～🌿💕,0.0,0,1.0,0.0,0.0,0.0
说起来，最近又爱上了新的卡套，超级喜欢它的设计，颜色和质感都特别适合我的卡片。之前用过几款，还是这个最合我心意。期待我的新卡片也能完美搭配！💖,0.05,0,1.0,0.0,0.0,0.0
买了两套新卡砖，每次整理卡片的时候都觉得特别满足。虽然已经有很多了，但每收到新卡都还是会很激动，感觉这是一种爱不释手的感觉。小小的喜悦，足够温暖我一整天。😊📸,0.07,0,1.0,0.0,0.0,0.0
最近也在关注很多新卡套的设计，发现萌猫的内页特别适合放势泫的小卡，就是有点小瑕疵，不过瑕不掩瑜啦，感觉它和我的小卡特别配。很喜欢这个安静的小空间～💫,0.07,0,0.96,0.05,0.0,0.07
看了最近一期的花小雕视频，真的很感动，阿姨的经历让我更珍惜现在拥有的一切。感情有时候真的很复杂，但我们可以用心去选择值得的人～💛,0.0,0,0.98,0.0,0.0,0.0
今天的天气特别好，刚好收到了一些新的专辑卡，小小的幸福感就这样悄悄地进入了生活，觉得每一个卡片背后都是一次珍贵的遇见。😊💖,0.08,0,1.0,0.0,0.0,0.0
收到了一张特别喜欢的卡，虽然拆开时有点小惊喜，但还是很开心。每次收到新卡就像收到了一份特别的礼物～希望我的收藏越来越丰富！🎁,0.11,0,1.0,0.0,0.0,0.0
昨天跟朋友去了附近的古镇，发现了很多有趣的小店，心情特别好。回来后收到了几张小卡，每一张都很用心，像是从那个温暖的地方带回来的礼物～🧳✨,0.07,0,1.0,0.0,0.0,0.0
终于收到了心心念念的卡套！虽然包装有点小问题，但整体还是非常喜欢，尤其是它的颜色和设计感，很适合放我的收藏。真的是满心的喜悦～🎉,0.11,0,1.0,0.0,0.0,0.0
昨天拆开了一张新的专辑卡，真的是完全被惊艳到。每次收卡都会激动不已，就像是期待着每一份来自未知的惊喜。😊✨,0.0,0,0.85,0.0,0.0,0.18
今天在网上买了几个卡套，看到一个特别适合放小卡的，感觉它和我的小卡很配，不知道怎么形容那种搭配感，就像是命中注定的缘分～💖,0.0,0,0.81,0.12,0.06,0.14
今天的午后特别宁静，喝着茶，翻看着我的小卡册，静静地感受这一刻的平和。生活中的小确幸，真的很值得珍惜～☕💕,0.0,0,1.0,0.0,0.0,0.0
收到了新的一批小卡，每一张都有自己的故事。虽然有些重复，但还是很珍惜每一次与它们的相遇～心情又变得特别好了。💖📸,0.12,0,1.0,0.0,0.0,0.0
今天花了一些时间整理我的小卡，发现已经堆积了好多，真的很开心。每一张小卡背后，都藏着一段温暖的回忆。🌸,0.0,0,0.96,0.0,0.0,0.0
最近开始迷上了一些新的卡片，尤其是这些闪闪发光的镭射卡，真的是太好看了！每次看着它们都会心情大好～✨,0.0,0,0.97,0.0,0.0,0.08
周末的小确幸：整理卡片，拆开新的专辑，找到一张自己特别喜欢的小卡，瞬间就觉得这一整天都被幸福包围了。💛,0.0,0,1.0,0.0,0.0,0.07
最近有点沉迷收卡，每次收到新卡都像是给自己买了一份小小的礼物。特别喜欢这种有点小情调的收集方式，每一张卡片都像是珍贵的宝贝～💖,0.1,0,1.0,0.0,0.0,0.0
昨天做了一个小卡的整理，发现有些卡片因为频繁翻动变得有些旧了。于是开始着手为它们寻找新的卡册，真的是想让每一张都得到最好的收藏方式～📚✨,0.0,0,0.75,0.08,0.17,0.06
最近迷上了收集小卡，觉得每次收卡就像是开启了一段新的小冒险。尤其是收到喜欢的卡时，真的会感觉到一份特殊的喜悦～🎉,0.0,0,0.96,0.06,0.0,0.0
最近整理了好多卡片，发现自己越来越喜欢那些细致的设计，每一张都能给我带来小小的满足感～生活中的这些小确幸，真的是让我每天都能感受到温暖💖。,0.11,0,1.0,0.0,0.0,0.0
收到的卡套有点小问题，但还是挺满意的，毕竟它是我梦寐以求的那款。每次看到这些卡片，都觉得很有成就感～💪,0.05,0,1.0,0.0,0.0,0.0
今天又收到了一些小卡，每次收到新卡都觉得很开心，尤其是那些设计精美的，感觉就像收到了一个小小的惊喜～💫,0.11,0,1.0,0.0,0.0,0.05
最近发现收卡的乐趣越来越大，每收到一张心仪的小卡，都会特别开心。即使它们只是小小的卡片，但它们带来的快乐却是无比大的～💖,0.09,0,0.96,0.0,0.0,0.0
今天收到的特别卡真的是太好看了，完美配合我的小卡收藏，真的觉得每一张卡片都是独一无二的存在～✨,0.0,0,1.0,0.0,0.0,0.08
今天和朋友一起去逛了个书店，顺便也买了一些卡套。虽然买的东西不多，但还是觉得很满足，因为每一张卡片、每一个小细节都能给我带来小小的快乐～📚💖,0.0,0,1.0,0.0,0.0,0.0
