posts,angry,fear,happy,neutral,sad,surprise
最近对无职转生的第三季感情有点复杂。明明是开头还觉得挺轻松，结果中后段就把我感动得一塌糊涂。每一段情感都有深度，男主真的是个复杂的角色。#无职转生#,0.0,0.14,0.42,0.21,0.37,0.0
刚发现我竟然有几条旧耳环跟新耳环撞款了。奇怪，我明明记得没买过这款啊……后来才发现是我把旧款戴成了新款。感叹我的视觉记忆力。#耳环#,0.0,0.1,0.28,0.0,0.11,0.57
今天又买了个包，感觉自己要破产了。明明知道自己已经有好多包了，可每次看到新款还是忍不住……谁能拯救我！#购物欲#,0.12,0.06,0.13,0.0,0.75,0.0
工作中的“规则”真的太重要了。就像是那种永远都不会错的标准答案，每次有人违背都会有点小焦虑。#职场小感#,0.07,0.12,0.36,0.12,0.38,0.06
突然意识到，工作里要处理的事情并不全是硬技能，很多时候还是要靠细节去抓住人心。真心觉得这个职业根本不适合大意的人。#工作感悟#,0.23,0.05,0.07,0.15,0.55,0.0
终于明白老板为什么这么喜欢他的花园。下班后总是去除草，每次跟我说做这种事特别放松。我想，退休之后我也要有个大院子，好好打理。#退休计划#,0.06,0.0,0.77,0.11,0.11,0.1
说到咒术回战，我真的是惊了。没想到剧情推进这么快，直接就有人物下线了！完全没有预警，确实是暗黑系的火影啊。#咒术回战#,0.0,0.34,0.14,0.0,0.0,0.76
碰到一个有点儿不靠谱的购物平台，退货一周了，居然连退款都没收到。我真是心累了。以后购物一定要多看评论和评价才行。#购物体验#,0.61,0.0,0.0,0.0,0.43,0.09
最近跟同事聊了一下语言的差异，才意识到自己有时候会不自觉地用英语思维。也许大家都能做到流利三语，只是我还需要努力。#多语言挑战#,0.0,0.09,0.58,0.23,0.15,0.0
今天看了个关于自我提升的电影，虽然故事情节不复杂，但还挺能引发思考。人生的很多细节，都能在这样的电影里找到共鸣。#电影感想#,0.0,0.0,0.73,0.18,0.0,0.0
终于把无职转生的第二季看完了。说实话，这一季剧情虽然有些波动，但依旧不失为一部佳作。期待下一季！#无职转生#,0.0,0.0,0.96,0.0,0.0,0.0
哈尔的移动城堡真的是一部很棒的电影，画面美得令人窒息。但老实说，我真的不太喜欢男女主的设定。#电影吐槽#,0.18,0.0,0.34,0.22,0.43,0.0
又一次发现自己犯了重复买错商品的错误，真的是很头疼。这个包真心没必要买两个，但看到它实在是忍不住……#购物总结#,0.22,0.07,0.29,0.0,0.65,0.0
今天终于把我买的外套送去干洗了。那一堆脏衣服看着真是有点吓人，不过还是很满足，洗净之后会觉得一切都回归正常了。#生活小记#,0.0,0.16,0.79,0.0,0.07,0.08
