posts,angry,fear,happy,neutral,sad,surprise
突然意识到，个人喜欢的东西根本不受流行的影响。比如我依旧坚持穿这些老式的格子衬衫，可能和追求的舒适感有关吧，反正穿得舒服就好。#格子衬衫情怀#,0.09,0.0,0.49,0.3,0.17,0.13
终于看完了《黑客帝国》。故事情节倒是没太多意外，更多的是对人类认知与现实的哲学探讨。看完反而觉得，这种虚拟世界，反倒不如真实的世界来得真实。,0.0,0.0,0.48,0.31,0.22,0.06
最近没事就看星空。还是觉得最美的风景，永远是那种你偶尔抬头，突然与之对视的瞬间。星星的排列，似乎都在告诉你什么。,0.0,0.0,0.83,0.07,0.15,0.06
今天又想了个新点子，做了一个小测试。结果发现自己完全是个典型的反向思维者。看问题总是习惯性从不同的角度反推，真是累死我了。,0.42,0.0,0.0,0.11,0.46,0.0
最近试着做了一个低温慢煮的牛肉，不管什么食材，慢炖的方式总能带来意想不到的美味。可能这也有点像人生吧，慢慢来的反而更有味道。,0.0,0.0,0.84,0.19,0.0,0.1
似乎每个人的内心都藏着一个小宇宙，只有自己能真正理解其中的复杂与混乱。别人看不懂，也不需要他们懂。#孤独的思考者#,0.08,0.07,0.26,0.47,0.26,0.0
"说实话，尽管听到很多人说喜欢简洁的生活，但每当自己试图做一些""极简""生活的时候，却发现那种简约反而让人感觉到一种深深的空虚感。",0.0,0.06,0.08,0.31,0.47,0.14
我有时候会想，是否我们对于“幸福”的定义，完全是错误的。我们总是在追求某种最终的目标，然而那种目标可能永远也到达不了。,0.0,0.0,0.0,0.32,0.61,0.07
最近看了一本书，讲的是历史中那些我们忽视的细节。那些不起眼的事件，竟然在某个时刻改变了历史的进程。多么有趣。,0.05,0.0,0.55,0.06,0.0,0.37
早上喝了一杯特别浓的咖啡，意外地清醒了。可是，偶尔也会怀疑这种清醒是不是更像是自我麻醉？,0.0,0.15,0.07,0.15,0.36,0.28
有时我觉得，人类就像是那只迷失在森林中的狐狸，总是不断地寻找着答案，却似乎永远都离它们更远。,0.06,0.0,0.0,0.28,0.75,0.0
今天看了一部纪录片，讲的是人类对于未知的恐惧。这种恐惧或许是最原始的情绪，谁能告诉我，我所害怕的，究竟是什么呢？,0.0,0.57,0.0,0.23,0.08,0.28
关于人际交往，最近发现自己越来越难与人真正沟通。有时，我宁愿独自一个人，思考问题，宁愿与思考共度每一刻。,0.0,0.0,0.0,0.21,0.75,0.07
工作时常常发现，我做的每一个决定，背后都隐藏着数不清的复杂性。我还真是个彻头彻尾的理性主义者。,0.38,0.0,0.0,0.12,0.29,0.18
