posts,angry,fear,happy,neutral,sad,surprise
听完《落池》第八集，情绪一时很复杂，感觉进入了剧情的漩涡，甚至连主题曲都已经开始反复循环，不禁觉得这算是一种成瘾吗？,0.2,0.0,0.08,0.29,0.36,0.14
不知道大家有没有过那种时刻，突然想到自己好像漏掉了什么重要的事，刚好这时打开电脑，发现自己也许是唯一能解救这个漏洞的人。,0.0,0.06,0.18,0.21,0.31,0.27
早上临时决定做个小调整，结果因意外赶到，竟然十分钟内完成了预想之外的任务，不得不说，偶尔的“巧合”真是让人感到神奇。,0.0,0.07,0.59,0.0,0.0,0.43
听音乐的时候，最讨厌的是耳机自己自动切换播放，刚刚开始听的是一首歌，没一会儿系统就给我换了个电台，是在挑战我的耐性吗？,0.95,0.0,0.0,0.0,0.0,0.06
哇，终于达到xx级，竟然解锁了新功能——“承星阁”，这一瞬间，才发现努力和等待的成果原来是如此满足。,0.0,0.0,0.78,0.0,0.0,0.33
刚刚坐下来，准备好好思考一下剧情，没想到一下子被剧情深深吸引，连短短的五分钟都不忍离开。,0.0,0.0,0.38,0.15,0.33,0.21
明明没心情整理，但是一打开书桌，突然看到好多未完成的事情，不知道是从哪里开始动手。果然，一点点的拖延总能让人感到事倍功半。,0.16,0.06,0.39,0.0,0.36,0.19
每次与朋友聊到入坑的初衷时，总会忍不住笑出声。你知道吗，那时我其实根本没有想到今天会如此深陷其中。,0.0,0.0,0.48,0.07,0.23,0.2
今天从家里出发，明明按计划早早出门，结果却因为突然的意外耽搁了十分钟。然后，居然巧妙地赶上了平时根本无法赶上的时段。,0.0,0.09,0.12,0.0,0.07,0.76
我觉得当你的耳机突然放起一段完全不熟悉的歌曲时，瞬间的失落感就是这种不按常理出牌的系统，给人一种莫名其妙的情绪。,0.38,0.1,0.0,0.23,0.34,0.0
不知道为什么，每次看到别人推荐的影视作品总觉得自己错过了什么，总是急着去找资料翻阅，却总是找不到最满意的答案。,0.0,0.0,0.0,0.15,0.86,0.0
今天我发现做事时居然可以这么安静高效，原来自己潜藏了这么久的潜力，只不过以前被杂乱的想法盖住了。,0.0,0.0,0.43,0.0,0.0,0.61
听了几遍《落池》的第二集，真的超级可爱。你看，这样的剧情转折总让人意外又有趣，真是忍不住心动。,0.07,0.0,0.87,0.0,0.0,0.06
突然回忆起早上的自行车之旅，明明一切准备得很好，结果骑行起来却还是异常艰难，感觉自己并不是这辆车的“主人”。,0.0,0.07,0.0,0.06,0.78,0.2
这一切的巧合让我开始想，如果我能够完全控制这些小“意外”，或许生活会变得更有趣吧。,0.06,0.0,0.61,0.25,0.12,0.17
深夜里翻阅自己的旧日志，才发现原来某些决定真的影响了自己的生活方向。不过，不后悔才是最重要的吧。,0.0,0.0,0.46,0.0,0.4,0.1
对于那些日常小事，不断发生的变化让我思考，这种持续不断的挑战是否就是生活的一部分？,0.0,0.0,0.29,0.41,0.18,0.14
今天在商场看到一个小饰品，突然想买回家放着，可是转念一想，其实自己并不需要这个东西。消费主义的诱惑真是难以抗拒。,0.06,0.0,0.21,0.09,0.39,0.2
昨天和朋友讨论起某个电视剧角色时，居然在不经意间聊得热烈起来。可能这就是“角色共鸣”吧，仿佛生活中的某个片段。,0.0,0.0,0.42,0.11,0.0,0.54
突然意识到，自己已经完全迷失在这部剧的剧情里。脑海中不断反复播放着其中的台词，心情也被完全带动了。,0.0,0.0,0.41,0.2,0.32,0.12
今天做了一个决定，开始关注一些新的知识领域。每当有新的想法浮现，突然就会感到世界变得更加广阔。,0.0,0.0,0.7,0.18,0.0,0.0
小确幸就是，某个不经意的举动，居然能带来意想不到的结果。比如说，突然发现原来自己也能轻松达到某个目标。,0.0,0.0,0.78,0.0,0.0,0.35
难道只有我一个人会在做决定时，偏向理性分析，考虑所有可能性？有时候这种“深思熟虑”反而让我错过了机会。,0.14,0.0,0.0,0.32,0.38,0.19
其实有时候觉得，所有的计划和目标都只是为了应对不可预见的突发状况，反而这些突发状况才是生活的调味剂。,0.0,0.0,0.15,0.41,0.43,0.08
说到底，我有时候觉得自己的生活就像是一场未完的实验。每一次的尝试都像是数据收集，最终却只得出一个模糊的结论。,0.0,0.1,0.0,0.35,0.57,0.0
有些人总说生活是个“目标导向”的过程，但我更倾向于认为，过程本身才是最重要的。你怎么想呢？,0.06,0.0,0.11,0.52,0.1,0.18
今天早上试了一个新的方法来解一个难题，结果意外收获了新的视角。看来，改变一下思维方式，有时能带来惊人的突破。,0.0,0.0,0.7,0.19,0.0,0.11
其实有时，自己在为某件事烦恼时，反而越加思绪混乱。也许静下心来，反而能更清楚地找到解决方法。,0.0,0.0,0.3,0.46,0.29,0.06
突然想到如果每个人都能真正理解“心流”状态，那生活是否会变得更加平和而充实呢？,0.05,0.0,0.66,0.17,0.08,0.16
今天在公园散步的时候，突然想通了一个很复杂的事情。有时生活中最有价值的“答案”，往往是在放松时突然获得的。,0.0,0.0,0.25,0.35,0.25,0.16
最近在反思自己的思维模式，发现总是过于依赖逻辑和分析。或许，放松一点，让自己更多地感受生活，会不会更好呢？,0.0,0.0,0.48,0.24,0.27,0.09
觉得生活有时真像是一场不经意的旅行，你永远不知道前方会有什么奇妙的风景等待着你。,0.0,0.0,0.16,0.16,0.69,0.0
最近在看一本书，里面的理论让我有点困惑。但正是这种思维上的冲突，才让我感到有趣，仿佛找到了新的挑战。,0.0,0.08,0.57,0.36,0.0,0.06
走在街头时，偶尔看到一些不经意的细节，反而让我产生了强烈的思考。也许，生活中的每个瞬间，都有值得深挖的含义。,0.0,0.0,0.62,0.32,0.08,0.06
喜欢将自己沉浸在思考中，哪怕是一个小小的场景，也能让我联想到无数可能性。生活中的每个细节，都是探索的源泉。,0.0,0.0,0.88,0.23,0.0,0.0
有时候，不知道自己到底在追求什么，但又不想停下来。也许这种永无止境的追求才是生活的真正意义吧。,0.0,0.0,0.57,0.13,0.21,0.05
今天做了一些思维训练，发现自己的思维方式和以前相比，似乎有了一些变化。这让我对自己充满了好奇。,0.0,0.06,0.54,0.33,0.0,0.2
总是在生活中遇到一些看似不重要的小事，然而往往这些小事背后却隐藏着值得反思的深意。,0.0,0.0,0.27,0.56,0.23,0.09
从一个角度看问题，往往会发现许多自己忽略的细节。也许这就是为什么我总是喜欢以不同的视角来看待世界。,0.0,0.0,0.12,0.47,0.35,0.1
在忙碌的生活中，偶尔停下来思考，才发现自己对于未来的规划其实并没有那么明确。也许是时候重新审视一下自己的人生目标了。,0.0,0.0,0.19,0.31,0.46,0.11
我最近开始尝试写些东西，虽然没有什么特别的内容，但每当写下一个字，我总能从中找到一些有趣的思考。,0.06,0.0,0.6,0.34,0.0,0.0
和朋友聊到自己最近的想法，竟然发现他们有类似的困惑。或许人们在内心深处都有些相似的情感，只是很少有人能真正理解。,0.0,0.0,0.07,0.3,0.18,0.52
突然有种奇妙的感觉，觉得自己与某个陌生人有着莫名的共鸣。也许，这就是“精神契约”吧。,0.0,0.06,0.46,0.22,0.0,0.31
今天在看一部纪录片时，突然想到了自己曾经忽略的许多细节。生活中，很多我们认为微不足道的事情，其实在潜移默化中影响着我们。,0.0,0.0,0.25,0.42,0.28,0.16
说实话，每次看到别人做的思考题时，我都忍不住想，自己也许可以做得更好。于是开始默默地加深了自己的思考深度。,0.0,0.0,0.64,0.14,0.17,0.0
不知道你们是否有过那种时刻，觉得自己应该停下来休息，但内心却告诉自己，继续前行才是唯一的选择。,0.0,0.0,0.18,0.21,0.66,0.07
说实话，我发现自己越是静下心来思考，越能在生活中找到很多隐藏的细节。这种发现的过程，真是让人兴奋。,0.0,0.07,0.75,0.05,0.0,0.16
今天在看一场电影时，突然意识到，电影中的每一个细节，可能都在暗示着某种深层次的哲理。这让我对电影有了全新的认识。,0.0,0.0,0.5,0.49,0.0,0.1
每次回忆起过去的决定，总觉得自己应该做得更好。但也许正是这些决定，才构成了我现在的思维模式。,0.0,0.0,0.34,0.37,0.34,0.09
或许，我们每个人的思维都不完全相同，但正是这种不同，才让我们的世界变得更加丰富多彩。,0.0,0.0,0.72,0.39,0.0,0.06
