posts,angry,fear,happy,neutral,sad,surprise
时间管理的秘密？其实是为了避免做任何事，把所有的任务都堆积到最后一刻，这样能有效激发脑袋的紧张感，反而能完成得更好。,0.0,0.0,0.41,0.57,0.0,0.09
最近发现，自己更像一个过度思考机器。每次做决定，都像是在做物理学实验，得不停验证假设。也许就是过于理性吧。,0.13,0.06,0.0,0.31,0.38,0.08
"为什么每次碰到一个复杂的数学问题，我的脑袋会瞬间消失？好像我在寻找那个""未知的 x""时，已经把自己忘记了。",0.0,0.0,0.0,0.15,0.61,0.28
看书时最讨厌的事：中途停下来和别人讨论剧情。拜托，我只想独自消化，不想听你们的猜测。,0.7,0.0,0.0,0.1,0.14,0.0
一个人独处时，反而会变得非常清晰。我甚至能在不做任何事的情况下，把一天的意义都看透了。,0.0,0.0,0.68,0.31,0.0,0.0
为什么人们会对时间如此执着？既然都知道时间不存在，那么不如享受每一刻的虚无吧。,0.22,0.0,0.11,0.22,0.42,0.18
要是能让我独立解决每一个问题，那才是最开心的。合群？不如自己做个自由的独行者。,0.0,0.0,0.92,0.05,0.0,0.0
生活在一个有无限可能的世界里，偏偏每次遇到选择就开始焦虑。这种对不确定性的恐惧，真是把我搞得一团乱。,0.41,0.26,0.0,0.0,0.25,0.1
看到别人做决定时，连思考都没有，我就想：“你们大概忘记了要考虑各种可能性吧。”,0.11,0.0,0.0,0.21,0.34,0.22
我发现自己对别人做的事情的看法，比我自己做的还要多。每当看到别人的决策，我都会开始分析他们的背后动机。,0.0,0.0,0.28,0.58,0.0,0.06
有时候我会在脑海里构建出无数种“理想生活”的模型。然后，现实一巴掌把我打醒：你不过是个宅在家里不想出门的死宅罢了。,0.31,0.0,0.06,0.17,0.36,0.0
如果人生可以像解一道题一样有步骤，按部就班地推导出来就好了。结果呢？复杂得像一篇永远写不完的论文。,0.14,0.0,0.0,0.38,0.4,0.12
昨晚在做梦，梦到自己变成了一个哲学家。醒来后觉得，或许做个哲学家才是最适合我的职业。,0.0,0.0,0.47,0.3,0.21,0.12
为什么总是有人要求你做出“决定”？我只想静静地分析，能不能给我点时间？,0.79,0.0,0.0,0.11,0.21,0.07
今天又发现一个新兴趣，研究星座和科学的结合。结果呢，所有的星座分析都被现实的物理定律碾压了。,0.13,0.0,0.07,0.35,0.24,0.17
有时候，我真的会陷入深深的自我怀疑：我到底为什么要这么努力思考，最后这些问题又能解决什么？,0.0,0.06,0.0,0.16,0.55,0.31
我好像不适合社交。每次跟人交流的时候，我都在潜意识里思考如何快速切换话题，避免尴尬。,0.09,0.05,0.0,0.45,0.37,0.11
今天试图从我的角度去理解别人的决定，结果发现，别人的逻辑简直就是迷宫，完全无法解析。,0.2,0.0,0.0,0.19,0.34,0.23
真理，往往隐藏在最简单的地方。我发现自己总是陷入复杂的思考，而忽略了简单的事实。,0.0,0.0,0.11,0.34,0.55,0.12
如果生活是一个拼图游戏，那么我好像一直在拼错的那一块。别人早已拼好，而我还在找那块不对的拼图。,0.11,0.0,0.0,0.35,0.48,0.08
早晨醒来，发现一切都不再重要。或者说，所有重要的事情，昨天就已经完成了。,0.08,0.0,0.22,0.12,0.59,0.1
好像每当有人跟我说“这事你不必太认真”，我就有一种反叛的冲动，非要认真做下去不可。,0.34,0.07,0.1,0.21,0.26,0.0
有些人把“从容不迫”当成了“懒散”，我倒是觉得，有时候不急不躁，才是解决问题的最佳方式。,0.1,0.0,0.33,0.48,0.17,0.0
为什么别人都能轻松应付复杂的局面，而我总是陷入无尽的分析与推理？也许这是我与世界的差距吧。,0.1,0.0,0.0,0.23,0.43,0.28
每次做决定时，都会产生一个悖论：越是分析问题，越是发现自己没有足够的信息。这时，我通常会选择放弃。,0.0,0.07,0.0,0.57,0.34,0.0
人类的感情，真是无法用理性来解释。我总是觉得，感情的逻辑，甚至比某些数学公式还复杂。,0.09,0.05,0.0,0.17,0.44,0.11
有人说人要有目标，而我总是想：目标到底是为了什么？为了满足社会期待？还是为了让自己过得更“理智”？,0.12,0.0,0.16,0.2,0.26,0.24
昨晚做了个关于未来的梦，醒来后就开始构思一个新的科学理论，觉得自己要成为下一个爱因斯坦。,0.0,0.0,0.6,0.27,0.12,0.0
